회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(비교)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),당기순이익(손실)(비교)(IFRS연결)(천원)
에이치엘비테라퓨틱스(주),115450,2013/12,-4838919,-4838919,-3946835,-3946835
에이치엘비테라퓨틱스(주),115450,2014/12,-406247,-406247,-1553008,-1553008
에이치엘비테라퓨틱스(주),115450,2015/12,-3499439,-3499439,-4311250,-4311250
에이치엘비테라퓨틱스(주),115450,2016/12,-3575269,-3575269,-5397176,-5397176
에이치엘비테라퓨틱스(주),115450,2017/12,-4997868,-4997868,-5215101,-5215101
에이치엘비테라퓨틱스(주),115450,2018/12,1104133,1104133,4195640,4195639
에이치엘비테라퓨틱스(주),115450,2019/12,-11327845,-11327845,-17179911,-17179911
에이치엠엠(주),011200,2011/12,-473244000,-473244000,-534314000,-534314000
에이치엠엠(주),011200,2012/12,-998938000,-998938000,-988556000,-988556000
에이치엠엠(주),011200,2013/12,-585881000,-585881000,-714020000,-714020000
에이치엠엠(주),011200,2014/12,63741000,63741000,21759000,21759000
에이치엠엠(주),011200,2015/12,-679051000,-679051000,-680458000,-680458000
에이치엠엠(주),011200,2016/12,-489940000,-515902000,-458201000,-458201000
에이치엠엠(주),011200,2017/12,-1207388000,-1207388000,-1190740000,-1190740000
에이치엠엠(주),011200,2018/12,-805175000,-805175000,-790563000,-790563000
에이치엠엠(주),011200,2019/12,-663717000,-663717000,-589837000,-589837000
에이케이홀딩스(주),006840,2011/12,29909571,29909571,44150973,43867460
에이케이홀딩스(주),006840,2012/12,180199540,180199540,190249473,193423708
에이케이홀딩스(주),006840,2013/12,16129876,16129876,108312126,108312126
에이케이홀딩스(주),006840,2014/12,8081272,8081272,94294011,94294011
에이케이홀딩스(주),006840,2015/12,21822775,21822775,-37443062,-37443062
에이케이홀딩스(주),006840,2016/12,13180701,13180701,133322341,133322341
에이케이홀딩스(주),006840,2017/12,17112877,17112877,185414017,185414017
에이케이홀딩스(주),006840,2018/12,21698205,21698205,206620399,206620399
에이케이홀딩스(주),006840,2019/12,18720798,18720798,57377833,57377833
에이테크솔루션(주),071670,2011/12,10824217,10824217,11296567,11296567
에이테크솔루션(주),071670,2012/12,-4399310,-4399310,-4139572,-4139572
에이테크솔루션(주),071670,2013/12,1034667,1034667,-1340002,-1340002
에이테크솔루션(주),071670,2014/12,1562181,1562181,489720,489720
에이테크솔루션(주),071670,2015/12,-1520733,-1520733,-3043123,-3043123
에이테크솔루션(주),071670,2016/12,1475357,1475357,1284565,1284565
에이테크솔루션(주),071670,2017/12,-931095,-931095,-467720,-467720
에이테크솔루션(주),071670,2018/12,85706,85706,652060,652060
에이테크솔루션(주),071670,2019/12,265369,265369,1545515,1545515
에이프로젠제약(주),003060,2011/12,-4667081,-4667081,-4560115,-4560115
에이프로젠제약(주),003060,2012/12,-25264516,-25264516,-24870962,
에이프로젠제약(주),003060,2013/12,-14898469,-14898469,-20852021,-20852021
에이프로젠제약(주),003060,2014/12,-3853239,-3853239,-4395891,-4395891
에이프로젠제약(주),003060,2015/12,894664,894664,1552630,1552630
에이프로젠제약(주),003060,2016/12,-5231765,-5231765,-4766947,-4766947
에이프로젠제약(주),003060,2017/12,-7562310,-7562310,-16890912,-16890912
에이프로젠제약(주),003060,2018/12,-10300681,-10300681,-1215413,-1215413
에이프로젠제약(주),003060,2019/12,-5832641,-5832641,-3466524,-3466524
에이피시스템(주),265520,2017/12,19094247,19094247,19088065,19088065
에이피시스템(주),265520,2018/12,25049358,25049358,25227012,25227012
에이피시스템(주),265520,2019/12,8856648,8856648,9451469,9451469
에이피에스홀딩스(주),054620,2011/12,11741208,11741208,11194285,11194285
에이피에스홀딩스(주),054620,2012/12,13342447,13342447,11390791,11390791
에이피에스홀딩스(주),054620,2013/12,12033762,12033762,15228028,15228028
에이피에스홀딩스(주),054620,2014/12,1741367,1741367,1034918,1034918
에이피에스홀딩스(주),054620,2015/12,9376157,9376157,7804344,7804344
에이피에스홀딩스(주),054620,2016/12,27938221,27938221,27483961,27483961
에이피에스홀딩스(주),054620,2017/12,666883448,666883448,670121253,670121253
에이피에스홀딩스(주),054620,2018/12,-5183869,-5183869,1166724,1166724
에이피에스홀딩스(주),054620,2019/12,-628176,-628176,-4601038,-4601038
에이피위성(주),211270,2016/12,5955123,5955123,,
에이피위성(주),211270,2017/12,65521,65521,,
에이피위성(주),211270,2018/12,-664742,-664742,,
에이피위성(주),211270,2019/12,713709,713709,,
에이피티씨(주),089970,2018/12,17476845,17476845,,17476845
에이피티씨(주),089970,2019/12,14158196,14158196,14158282,14158282
에코바이오홀딩스(주),038870,2011/12,-7591307,-7591307,536445,536445
에코바이오홀딩스(주),038870,2012/12,4452820,4452820,3734357,3734357
에코바이오홀딩스(주),038870,2013/12,242316,242316,2662386,2662386
에코바이오홀딩스(주),038870,2014/12,2260711,2260711,12172885,12172885
에코바이오홀딩스(주),038870,2015/12,7653962,7653962,8951503,8951503
에코바이오홀딩스(주),038870,2016/12,-10944519,-9974999,-9830932,-8861412
에코바이오홀딩스(주),038870,2017/12,-8323705,-8323705,-21876221,-21876221
에코바이오홀딩스(주),038870,2018/12,694059,694059,-2864628,-2864628
에코바이오홀딩스(주),038870,2019/12,6346181,6346181,7107007,7107007
에코캡(주),128540,2018/12,1728920,1728920,1816849,1816849
에코캡(주),128540,2019/12,592269,592269,1052456,1052456
에코플라스틱(주),038110,2011/12,5968034,5968034,14615260,14615260
에코플라스틱(주),038110,2012/12,3122113,3122113,2856051,2856051
에코플라스틱(주),038110,2013/12,3480875,3480875,2170557,2170557
에코플라스틱(주),038110,2014/12,3422830,3422830,5713136,5713136
에코플라스틱(주),038110,2015/12,1494438,1494438,4799182,4799182
에코플라스틱(주),038110,2016/12,3654068,3654068,5093309,5093309
에코플라스틱(주),038110,2017/12,-274463,-274463,-9020099,-9020099
에코플라스틱(주),038110,2018/12,-5003178,-5003178,-11987483,-11987483
에코플라스틱(주),038110,2019/12,2721347,2721347,-530480,-530480
에프엔에스테크(주),083500,2017/12,-10199194,-10199194,,
에프엔에스테크(주),083500,2018/12,3207393,3207393,,
에프엔에스테크(주),083500,2019/12,1442504,1442504,,1442504
엑스큐어(주),070300,2011/12,4921586,4921586,,
엑스큐어(주),070300,2012/12,-525929,-525929,,
엑스큐어(주),070300,2013/12,2084022,2084022,,
엑스큐어(주),070300,2014/12,-2892336,-2892336,,
엑스큐어(주),070300,2015/12,2106190,2106190,,
엑스큐어(주),070300,2016/12,-7842990,-7842990,,
엑스큐어(주),070300,2017/12,5397642,5397642,,
엑스큐어(주),070300,2018/12,-4919981,-4919981,,
엑스큐어(주),070300,2019/12,1285956,1285956,,
엔브이에이치코리아(주),067570,2013/12,14786883,20090634,17127392,17127392
엔브이에이치코리아(주),067570,2014/12,1486826,1486826,-9494952,-9494952
엔브이에이치코리아(주),067570,2015/12,20151203,20151203,-6716565,-6716565
엔브이에이치코리아(주),067570,2016/12,23902162,23902162,31100329,31100329
엔브이에이치코리아(주),067570,2017/12,10729685,10729685,6421573,6421573
엔브이에이치코리아(주),067570,2018/12,-9999631,-9999631,-16035776,-16035776
엔브이에이치코리아(주),067570,2019/12,5321033,5321033,12419235,12419235
엔시트론(주),101400,2011/12,2514691,2514691,2318080,2318080
엔시트론(주),101400,2012/12,1506032,1506032,673562,673562
엔시트론(주),101400,2013/12,-9255541,-9255541,-11253085,-11253085
엔시트론(주),101400,2014/12,-2833480,-2833480,-3681686,-3681686
엔시트론(주),101400,2015/12,-12067722,-12067722,-7523727,-7523727
엔시트론(주),101400,2016/12,322114,322114,-1311562,-1311562
엔시트론(주),101400,2017/12,-7616435,-7616435,-8732611,-8732611
엔시트론(주),101400,2018/12,-20469997,-20469997,-17814420,-17814420
엔시트론(주),101400,2019/12,-9471134,-9471134,-10060914,-10060914
엔에이치엔(주),181710,2013/12,33104448,33104448,15953350,15953350
엔에이치엔(주),181710,2014/12,18270116,18270116,50336930,50336930
엔에이치엔(주),181710,2015/12,34847481,34847481,165171190,165171190
엔에이치엔(주),181710,2016/12,144571953,144571953,7112343,7112343
엔에이치엔(주),181710,2017/12,30066639,30066639,8735677,8735677
엔에이치엔(주),181710,2018/12,10100461,10100461,104747507,104747507
엔에이치엔(주),181710,2019/12,-1271814,-1271814,23173213,23173213
엔에이치엔한국사이버결제(주),060250,2011/12,8325051,8325051,7663658,7663658
엔에이치엔한국사이버결제(주),060250,2012/12,4844301,4844301,4582868,4582868
엔에이치엔한국사이버결제(주),060250,2013/12,7465951,7465951,7082185,7082185
엔에이치엔한국사이버결제(주),060250,2014/12,9045848,9045848,8430949,8430949
엔에이치엔한국사이버결제(주),060250,2015/12,10321594,10321594,9299724,9299724
엔에이치엔한국사이버결제(주),060250,2016/12,10826777,10826777,10170245,10170245
엔에이치엔한국사이버결제(주),060250,2017/12,9843524,9843524,10202837,10202837
엔에이치엔한국사이버결제(주),060250,2018/12,17461571,17461571,16780040,16780040
엔에이치엔한국사이버결제(주),060250,2019/12,23557146,23557146,24475778,24475778
엔피씨(주),004250,2011/12,12881380,12881380,13421801,13421801
엔피씨(주),004250,2012/12,12502372,12502372,18822890,19675937
엔피씨(주),004250,2013/12,16275154,16275154,25992616,25992616
엔피씨(주),004250,2014/12,15859312,15859312,26396983,26396983
엔피씨(주),004250,2015/12,17845548,17845548,24778336,0
엔피씨(주),004250,2016/12,47688998,47688998,40482479,40482479
엔피씨(주),004250,2017/12,32308566,32308566,11767365,11767365
엔피씨(주),004250,2018/12,10320493,10320493,11848739,11848739
엔피씨(주),004250,2019/12,12062715,12062715,14370310,14370310
엘브이엠씨홀딩스(주),900140,2011/12,,,22844129,21949023
엘브이엠씨홀딩스(주),900140,2012/12,,,29211826,29211826
엘브이엠씨홀딩스(주),900140,2013/12,,,27727015,27727015
엘브이엠씨홀딩스(주),900140,2014/12,,,41996074,41996074
엘브이엠씨홀딩스(주),900140,2015/12,,,46870687,46870687
엘브이엠씨홀딩스(주),900140,2016/12,,,41617256,41617256
엘브이엠씨홀딩스(주),900140,2017/12,,,13581314,13581314
엘브이엠씨홀딩스(주),900140,2018/12,,,-49037843,-49037843
엘브이엠씨홀딩스(주),900140,2019/12,,,-55600092,-55600092
엘비세미콘(주),061970,2011/12,-2832058,-2832058,,
엘비세미콘(주),061970,2012/12,12016017,12016017,,
엘비세미콘(주),061970,2013/12,153008,153008,,
엘비세미콘(주),061970,2014/12,-3498806,-3498806,,
엘비세미콘(주),061970,2015/12,-8167363,-8167363,,
엘비세미콘(주),061970,2016/12,13513420,13513420,,
엘비세미콘(주),061970,2017/12,7973228,7973228,,7973228
엘비세미콘(주),061970,2018/12,9494060,9494060,18780424,18780424
엘비세미콘(주),061970,2019/12,25848311,25848311,36546959,36546959
엘아이지넥스원(주),079550,2015/12,83022325,83022325,83022325,83022325
엘아이지넥스원(주),079550,2016/12,77051466,77051466,77051466,77051466
엘아이지넥스원(주),079550,2017/12,-8628211,-9485624,-8628211,
엘아이지넥스원(주),079550,2018/12,4458064,4458064,,4458064
엘아이지넥스원(주),079550,2019/12,3185324,3185324,3185324,3185324
엘에스전선아시아(주),229640,2016/12,6166497,6166497,14719411,14719411
엘에스전선아시아(주),229640,2017/12,5790165,5790165,14342131,14342131
엘에스전선아시아(주),229640,2018/12,5640491,5640491,10727839,10727839
엘에스전선아시아(주),229640,2019/12,6079715,6079715,17089089,17089089
엘지디스플레이(주),034220,2011/12,-991032000,-991032000,-787895000,-787895000
엘지디스플레이(주),034220,2012/12,28549000,28549000,236345000,236345000
엘지디스플레이(주),034220,2013/12,99672000,99672000,418973000,418973000
엘지디스플레이(주),034220,2014/12,973118000,973118000,917404000,917404000
엘지디스플레이(주),034220,2015/12,968209000,968209000,1023456000,1023456000
엘지디스플레이(주),034220,2016/12,967078000,967078000,931508000,931508000
엘지디스플레이(주),034220,2017/12,1779721000,1779721000,1937052000,1937052000
엘지디스플레이(주),034220,2018/12,-442291000,-442291000,-179443000,-179443000
엘지디스플레이(주),034220,2019/12,-2639893000,-2639893000,-2872078000,-2872078000
엘지전자(주),066570,2011/12,-277919000,-277919000,-432805000,-432805000
엘지전자(주),066570,2012/12,-354760000,-352163000,90821000,102802000
엘지전자(주),066570,2013/12,-189077000,-189077000,222704000,222704000
엘지전자(주),066570,2014/12,-154453000,-154453000,501357000,501357000
엘지전자(주),066570,2015/12,-355839000,-355839000,249143000,249143000
엘지전자(주),066570,2016/12,-276487000,-276487000,126315000,126315000
엘지전자(주),066570,2017/12,758046000,758046000,1869518000,1869518000
엘지전자(주),066570,2018/12,-4774000,-4774000,1472814000,1472814000
엘지전자(주),066570,2019/12,-196118000,-196118000,179948000,179948000
엘컴텍(주),037950,2011/12,-12179060,-12179060,-18510465,-18510465
엘컴텍(주),037950,2012/12,-74295896,-74295896,-81258070,-81258071
엘컴텍(주),037950,2013/12,-14485051,-14485051,-1813036,-1813036
엘컴텍(주),037950,2014/12,647283,647283,983586,983586
엘컴텍(주),037950,2015/12,9184362,9184362,9338636,9338636
엘컴텍(주),037950,2016/12,8330149,8330149,5923155,5923155
엘컴텍(주),037950,2017/12,7450573,7450573,5430886,5430886
엘컴텍(주),037950,2018/12,2045669,1006672,2433527,2433527
엘컴텍(주),037950,2019/12,1172352,1172352,-568616,-568616
엘티씨(주),170920,2013/12,17150313,17150313,,17150313
엘티씨(주),170920,2014/12,9760448,9760448,9575834,9575834
엘티씨(주),170920,2015/12,8692768,8692768,6478347,6478347
엘티씨(주),170920,2016/12,318352,318352,-1863363,-1863363
엘티씨(주),170920,2017/12,-38156,-38156,-2039063,-2039063
엘티씨(주),170920,2018/12,372795,372795,1325204,1325204
엘티씨(주),170920,2019/12,-290841,-290841,1250389,1250389
엠에프엠코리아(주),323230,2019/12,,,,
엠케이전자(주),033160,2011/12,7545788,7545788,7675235,7675235
엠케이전자(주),033160,2012/12,6157266,6157266,6820899,6820899
엠케이전자(주),033160,2013/12,8370690,8370690,26290589,21029885
엠케이전자(주),033160,2014/12,6198325,6198325,-33807431,-33807431
엠케이전자(주),033160,2015/12,5562065,5562065,152221843,152221843
엠케이전자(주),033160,2016/12,3180947,3180947,74507668,106824659
엠케이전자(주),033160,2017/12,1930822,1930822,148036981,148036981
엠케이전자(주),033160,2018/12,-10347727,-10347727,133221552,133221552
엠케이전자(주),033160,2019/12,1166220,1166220,76912702,76912702
영보화학(주),014440,2011/12,5487308,5487308,6204323,6204323
영보화학(주),014440,2012/12,5044092,5044092,5011514,5011514
영보화학(주),014440,2013/12,8599815,8599815,8460211,8460211
영보화학(주),014440,2014/12,3448660,3448660,3357192,3357192
영보화학(주),014440,2015/12,7299067,7299067,8898069,8898069
영보화학(주),014440,2016/12,5868963,5868963,11220346,11220346
영보화학(주),014440,2017/12,25135710,25135710,29574039,29574039
영보화학(주),014440,2018/12,5130496,5130496,5657471,5657471
영보화학(주),014440,2019/12,8394924,8394924,4753725,4753725
영신금속공업(주),007530,2011/12,663799,663799,,
