회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원)
(주)퍼시스,016800,2013/12,172479250,,15228549,
(주)퍼시스,016800,2014/12,154779765,,16789816,
(주)퍼시스,016800,2015/12,159822186,,20143052,
(주)퍼시스,016800,2016/12,185264624,,20713707,
(주)퍼시스,016800,2017/12,219545482,,34045906,
(주)퍼시스,016800,2018/12,259477358,,30695455,
(주)퍼시스,016800,2019/12,254939219,,26805098,
(주)펄어비스,263750,2018/12,284210882,354488882,0,0
(주)펄어비스,263750,2019/12,365390672,450128977,0,0
(주)펩트론,087010,2015/12,14842966,,37423,
(주)펩트론,087010,2016/12,49106583,,237244,
(주)펩트론,087010,2017/12,23089298,,485906,
(주)펩트론,087010,2018/12,31785365,,25089,
(주)펩트론,087010,2019/12,18857423,,24055,
(주)포메탈,119500,2011/12,21752579,,3191324,
(주)포메탈,119500,2012/12,17867227,,3387617,
(주)포메탈,119500,2013/12,18688700,,3562934,
(주)포메탈,119500,2014/12,17703699,,3767921,
(주)포메탈,119500,2015/12,15479242,,4169850,
(주)포메탈,119500,2016/12,15098643,,4044717,
(주)포메탈,119500,2017/12,18049426,,5069645,
(주)포메탈,119500,2018/12,14651659,,4179582,
(주)포메탈,119500,2019/12,15912655,,5264513,
(주)포스코아이씨티,022100,2011/12,374487409,418832603,6079314,8876048
(주)포스코아이씨티,022100,2012/12,396202412,468451788,4726902,11877121
(주)포스코아이씨티,022100,2013/12,341907293,422214454,8041228,22679687
(주)포스코아이씨티,022100,2014/12,360140692,428895727,5198821,14688782
(주)포스코아이씨티,022100,2015/12,369438119,408477838,4571100,6670827
(주)포스코아이씨티,022100,2016/12,390405169,402649201,2627784,3413353
(주)포스코아이씨티,022100,2017/12,370424383,379477935,539668,1084862
(주)포스코아이씨티,022100,2018/12,329776361,342215091,830752,1387029
(주)포스코아이씨티,022100,2019/12,443799955,453829005,1975950,2065770
(주)포스코엠텍,009520,2011/12,236785558,270008435,48960970,66909846
(주)포스코엠텍,009520,2012/12,236186783,290629404,53248672,81653828
(주)포스코엠텍,009520,2013/12,232923861,240068439,55014208,59609426
(주)포스코엠텍,009520,2014/12,139573044,152521567,33419623,41748116
(주)포스코엠텍,009520,2015/12,122404018,134700022,17592430,21627004
(주)포스코엠텍,009520,2016/12,95193116,100159809,10584032,10845146
(주)포스코엠텍,009520,2017/12,89268531,,13507831,
(주)포스코엠텍,009520,2018/12,93650960,,11076102,
(주)포스코엠텍,009520,2019/12,101544693,,15022107,
(주)포스코인터내셔널,047050,2011/12,4719518638,5460448337,787800810,1231710299
(주)포스코인터내셔널,047050,2012/12,3967669104,4306014661,383007167,766844977
(주)포스코인터내셔널,047050,2013/12,4153600136,4632329441,409542125,799901397
(주)포스코인터내셔널,047050,2014/12,5027978779,5651951127,482492999,1037054579
(주)포스코인터내셔널,047050,2015/12,3915700016,4346329921,320206476,770544072
(주)포스코인터내셔널,047050,2016/12,4017870023,4680973413,357637358,766575445
(주)포스코인터내셔널,047050,2017/12,4460809908,5047538493,732611847,1108833132
(주)포스코인터내셔널,047050,2018/12,5267780694,5980170931,783458723,1330664421
(주)포스코인터내셔널,047050,2019/12,4354171096,5032320679,599360444,1111858683
(주)포스코케미칼,003670,2019/12,625485818,649644635,185036052,188389557
(주)포시에스,189690,2015/06,34585203,34683454,0,0
(주)포시에스,189690,2016/06,35837955,36293202,0,0
(주)포시에스,189690,2017/06,13954628,14023800,0,0
(주)포시에스,189690,2018/06,13955710,14320446,0,0
(주)포시에스,189690,2019/06,21116984,21226322,137500,137500
(주)포인트엔지니어링,256630,2017/12,,,,
(주)포인트엔지니어링,256630,2018/12,,,,
(주)포인트엔지니어링,256630,2019/12,39007519,41509751,3064076,3219196
(주)포커스에이치엔에스,331380,2019/12,,,,
(주)폴라리스세원,234100,2017/12,23998854,,2507950,
(주)폴라리스세원,234100,2018/12,32670818,,3348636,
(주)폴라리스세원,234100,2019/12,26860160,38370172,4009271,6728312
(주)폴라리스오피스,041020,2011/12,65820751,68014842,9730,9730
(주)폴라리스오피스,041020,2012/12,58529297,61403821,0,0
(주)폴라리스오피스,041020,2013/12,89956115,88336987,0,0
(주)폴라리스오피스,041020,2014/12,52441326,53454647,0,0
(주)폴라리스오피스,041020,2015/12,26165826,32590904,0,0
(주)폴라리스오피스,041020,2016/12,24056628,25609035,0,0
(주)폴라리스오피스,041020,2017/12,12532979,22893531,0,0
(주)폴라리스오피스,041020,2018/12,18106282,27013439,0,0
(주)폴라리스오피스,041020,2019/12,16203229,17304019,0,0
(주)폴라리스우노,114630,2011/12,48867223,,10369647,
(주)폴라리스우노,114630,2012/12,56930065,,8456152,
(주)폴라리스우노,114630,2013/12,55252270,,7623216,
(주)폴라리스우노,114630,2014/12,50235257,47494363,6550112,8129145
(주)폴라리스우노,114630,2015/12,54459165,52320686,6234773,7819565
(주)폴라리스우노,114630,2016/12,51426991,49576381,5960063,8360047
(주)폴라리스우노,114630,2017/12,52193327,51860903,5324634,8506137
(주)폴라리스우노,114630,2018/12,45096604,53629193,4456552,7710048
(주)폴라리스우노,114630,2019/12,32112721,41334176,4721297,8584728
(주)푸드나무,290720,2018/12,43834122,43962719,1559062,1559062
(주)푸드나무,290720,2019/12,48458390,48542186,3687306,3687306
(주)푸드웰,005670,2011/12,33714034,37094186,15290917,21208827
(주)푸드웰,005670,2012/12,36384766,38891335,17175287,23047718
(주)푸드웰,005670,2013/12,35833309,41506277,21916384,28167170
(주)푸드웰,005670,2014/12,33941652,46516981,19842594,26351399
(주)푸드웰,005670,2015/12,32033585,47540039,18636913,24625905
(주)푸드웰,005670,2016/12,34603994,45784488,15813300,22704233
(주)푸드웰,005670,2017/12,35680317,46818586,14877106,20837197
(주)푸드웰,005670,2018/12,48249739,62459343,15705067,23390369
(주)푸드웰,005670,2019/12,64853684,84312819,17019313,25087660
(주)푸른기술,094940,2011/12,21893782,,3559779,
(주)푸른기술,094940,2012/12,22051369,22601246,3920773,4117708
(주)푸른기술,094940,2013/12,21290772,21467745,3567259,3571544
(주)푸른기술,094940,2014/12,16315356,,4951190,
(주)푸른기술,094940,2015/12,16482621,,5180614,
(주)푸른기술,094940,2016/12,15604768,,4979909,
(주)푸른기술,094940,2017/12,17613254,,4119287,
(주)푸른기술,094940,2018/12,19590537,19973561,4635155,4798105
(주)푸른기술,094940,2019/12,21405660,21866614,3905806,4168024
(주)풀무원,017810,2011/12,16501003,398321384,0,84127662
(주)풀무원,017810,2012/12,26699979,477913136,0,98311725
(주)풀무원,017810,2013/12,21000826,447658482,0,81206037
(주)풀무원,017810,2014/12,83969667,496920339,0,83481052
(주)풀무원,017810,2015/12,19682104,400059068,7812,75119891
(주)풀무원,017810,2016/12,28989270,383134025,21223,89725402
(주)풀무원,017810,2017/12,13271626,378702793,19919,90501803
(주)풀무원,017810,2018/12,25972027,470499159,20284,105525502
(주)풀무원,017810,2019/12,22399563,467836336,18168,105967509
(주)풍강,093380,2011/08,30415342,,12070795,
(주)풍강,093380,2012/08,33787159,,14005292,
(주)풍강,093380,2013/08,35390365,,12726694,
(주)풍강,093380,2014/08,35086953,35352800,11620179,11854057
(주)풍강,093380,2015/08,33667688,34029529,12976742,13258989
(주)풍강,093380,2016/08,33595302,33935493,14490397,14558616
(주)풍강,093380,2017/08,36936063,37165742,14970773,15048911
(주)풍강,093380,2018/08,32252365,32615889,14235820,14506425
(주)풍강,093380,2019/08,29603384,29928918,13137421,13335047
(주)풍산,103140,2011/12,1108597927,1424824029,635074282,896766887
(주)풍산,103140,2012/12,1056401320,1355599655,613446109,866754238
(주)풍산,103140,2013/12,1037662022,1386652233,588065802,864667968
(주)풍산,103140,2014/12,1155428020,1541240451,656593120,955027930
(주)풍산,103140,2015/12,922747386,1278486008,488327833,740308502
(주)풍산,103140,2016/12,963349697,1380701366,482978190,740956111
(주)풍산,103140,2017/12,1054004681,1422437959,575390343,838532490
(주)풍산,103140,2018/12,1000648305,1361614066,597028028,871248626
(주)풍산,103140,2019/12,880089061,1245174942,526902858,789638785
(주)풍산홀딩스,005810,2011/12,95066735,143201703,4453743,25408892
(주)풍산홀딩스,005810,2012/12,81024712,138358787,5709278,32591180
(주)풍산홀딩스,005810,2013/12,93656945,156477570,5946215,36951751
(주)풍산홀딩스,005810,2014/12,106289960,169496410,8610614,38732787
(주)풍산홀딩스,005810,2015/12,98011030,159322375,9969178,39709012
(주)풍산홀딩스,005810,2016/12,101830097,173952185,11992718,46105703
(주)풍산홀딩스,005810,2017/12,98817836,179928072,15672209,55698750
(주)풍산홀딩스,005810,2018/12,87795615,179584406,18944296,64465321
(주)풍산홀딩스,005810,2019/12,75974628,241704453,18415403,77641424
(주)퓨쳐켐,220100,2016/12,24969873,,700268,
(주)퓨쳐켐,220100,2017/12,7798762,14011518,1205112,1205112
(주)퓨쳐켐,220100,2018/12,32168295,43488026,522217,573989
(주)퓨쳐켐,220100,2019/12,23904345,34114341,684870,815011
(주)프럼파스트,035200,2011/12,12916760,17090601,2632898,4580974
(주)프럼파스트,035200,2012/12,15113667,18282178,3106577,4763523
(주)프럼파스트,035200,2013/12,19626351,24351174,4251967,6100045
(주)프럼파스트,035200,2014/12,20611861,24279142,5268360,6470522
(주)프럼파스트,035200,2015/12,22039861,25231432,4641464,5755874
(주)프럼파스트,035200,2016/12,24851311,28713103,4312090,5363785
(주)프럼파스트,035200,2017/12,26487525,29886245,4468104,5422593
(주)프럼파스트,035200,2018/12,26956741,29872790,4488732,4846156
(주)프럼파스트,035200,2019/12,26536945,28864110,3497321,3497321
(주)프로스테믹스,203690,2014/12,,,,
(주)프로스테믹스,203690,2015/12,29321598,30137334,668096,668217
(주)프로스테믹스,203690,2016/12,29069086,30763177,705455,1077152
(주)프로스테믹스,203690,2017/12,19238404,20254684,1137232,1158978
(주)프로스테믹스,203690,2018/12,16118136,16684839,564559,651905
(주)프로스테믹스,203690,2019/12,14729431,15214195,637144,653268
(주)프로이천,321260,2019/12,,,,
(주)프로텍,053610,2011/12,61530443,,9667509,
(주)프로텍,053610,2012/12,31922539,37731322,10487755,12872224
(주)프로텍,053610,2013/12,48045542,52111597,9286315,11574973
(주)프로텍,053610,2014/12,58386948,65169155,7315515,9441545
(주)프로텍,053610,2015/12,42402739,51173320,11045278,13500622
(주)프로텍,053610,2016/12,53729387,61975583,10040740,13104413
(주)프로텍,053610,2017/12,84935697,90320040,24935710,30604813
(주)프로텍,053610,2018/12,107072271,113658332,26554013,28593864
(주)프로텍,053610,2019/12,138161095,148502517,17194118,19061494
(주)프리엠스,053160,2011/12,18978248,18967877,1496590,1526411
(주)프리엠스,053160,2012/12,20680756,20515754,1435845,1575700
(주)프리엠스,053160,2013/12,20609101,20294408,1371264,1573218
(주)프리엠스,053160,2014/12,22891533,22509888,1556686,1779170
(주)프리엠스,053160,2015/12,24335302,24153381,809734,1046919
(주)프리엠스,053160,2016/12,36920007,37074906,755511,1019371
(주)프리엠스,053160,2017/12,37005583,37390178,1994538,2184184
(주)프리엠스,053160,2018/12,38193693,38637125,2082696,2135192
(주)프리엠스,053160,2019/12,38705047,39024407,1964907,1969631
(주)플래스크,041590,2011/12,23249900,,4372549,
(주)플래스크,041590,2012/12,22393846,,4407870,
(주)플래스크,041590,2013/12,41391398,,2075613,
(주)플래스크,041590,2014/12,20916732,,3823408,
(주)플래스크,041590,2015/12,16444929,30624156,2318793,8207686
(주)플래스크,041590,2016/12,20750852,31368116,2055125,8263629
(주)플래스크,041590,2017/12,50173423,50465881,927483,927483
(주)플래스크,041590,2018/12,20795659,21045751,1027263,1027263
(주)플래스크,041590,2019/12,17046044,18348454,2281595,2723428
(주)플랜티넷,075130,2011/12,41912931,48785849,39742,39742
(주)플랜티넷,075130,2012/12,22894109,32910741,33100,78383
(주)플랜티넷,075130,2013/12,27007719,37505559,33100,99630
(주)플랜티넷,075130,2014/12,21621240,30804913,0,42077
(주)플랜티넷,075130,2015/12,19110421,34388174,0,73575
(주)플랜티넷,075130,2016/12,20975711,33685265,259157,314364
(주)플랜티넷,075130,2017/12,18962817,33002333,98772,176311
(주)플랜티넷,075130,2018/12,18433244,31720992,54724,54724
(주)플랜티넷,075130,2019/12,14568698,30898031,0,92899
(주)플레이그램,009810,2011/12,33723428,44850331,144647,3378790
(주)플레이그램,009810,2012/12,27695902,24836804,228905,2951796
(주)플레이그램,009810,2013/12,18297522,22379915,61963,2977465
(주)플레이그램,009810,2014/12,8045800,12588291,48983,2788580
(주)플레이그램,009810,2015/12,19771576,21711090,204085,2145241
(주)플레이그램,009810,2016/12,45472593,46807138,281517,1800297
(주)플레이그램,009810,2017/12,40312144,40336820,0,0
(주)플레이그램,009810,2018/12,25033328,23225583,2210367,2210367
(주)플레이그램,009810,2019/12,28956411,26642059,73572,73572
(주)플레이위드,023770,2011/12,15352109,16367428,0,9445
(주)플레이위드,023770,2012/12,77351721,80916092,0,11721
(주)플레이위드,023770,2013/12,71057851,72270299,0,1766
(주)플레이위드,023770,2014/12,2862299,,0,
(주)플레이위드,023770,2015/12,2985411,,0,
(주)플레이위드,023770,2016/12,9830699,,0,
(주)플레이위드,023770,2017/12,10593725,,0,
(주)플레이위드,023770,2018/12,6419421,,0,
(주)플레이위드,023770,2019/12,46842635,,0,
(주)플리토,300080,2019/12,24731690,24923674,0,0
(주)피델릭스,032580,2011/12,46542726,,23228308,
(주)피델릭스,032580,2012/12,32255937,32265141,16840286,16840286
(주)피델릭스,032580,2013/12,40200410,40337069,21631899,21631899
(주)피델릭스,032580,2014/12,45529351,45530617,21365492,21365492
(주)피델릭스,032580,2015/12,34688557,,20309031,
(주)피델릭스,032580,2016/12,34984622,,22560734,
(주)피델릭스,032580,2017/12,40008369,,19250351,
(주)피델릭스,032580,2018/12,54622484,,25764428,
(주)피델릭스,032580,2019/12,60749149,,29656807,
(주)피씨디렉트,051380,2011/12,32402170,,7979782,
(주)피씨디렉트,051380,2012/12,28386284,,5634697,
(주)피씨디렉트,051380,2013/12,34467880,,6792400,
(주)피씨디렉트,051380,2014/12,44676661,,15136530,
(주)피씨디렉트,051380,2015/12,45364254,,10361179,
(주)피씨디렉트,051380,2016/12,47856489,,10098220,
(주)피씨디렉트,051380,2017/12,51841898,,11190377,
(주)피씨디렉트,051380,2018/12,54589402,,12172458,
(주)피씨디렉트,051380,2019/12,63209553,,16196486,
(주)피에스엠씨,024850,2011/12,26443674,64504724,9399163,23735158
(주)피에스엠씨,024850,2012/12,32219463,39756252,7724990,10926948
(주)피에스엠씨,024850,2013/12,30572126,38129818,6201124,9405088
(주)피에스엠씨,024850,2014/12,26472447,36365528,6077085,10876500
(주)피에스엠씨,024850,2015/12,17962213,27810797,3894769,9666804
(주)피에스엠씨,024850,2016/12,13001964,24674518,3006285,7620252
(주)피에스엠씨,024850,2018/03,11460939,23012310,3138346,7855921
(주)피에스엠씨,024850,2019/03,10557083,20936231,2946309,9015734
(주)피에이치씨,057880,2011/12,99154960,94793073,24322346,30270667
(주)피에이치씨,057880,2012/12,83334838,78368455,26017454,29563174
(주)피에이치씨,057880,2013/12,73779059,70621715,20206234,22506784
(주)피에이치씨,057880,2014/12,40797074,36265719,9464121,12827894
(주)피에이치씨,057880,2015/12,27899003,27936060,5238237,6968716
(주)피에이치씨,057880,2016/12,12927848,25796574,2502247,7776356
(주)피에이치씨,057880,2017/12,18958853,20145457,3094477,4211334
(주)피에이치씨,057880,2018/12,18042089,18974738,1768235,2382064
(주)피에이치씨,057880,2019/12,19718765,20929021,3223611,3286127
(주)피엔티,137400,2012/12,56855972,56542286,33573580,33573580
(주)피엔티,137400,2013/12,58439057,58634835,28638477,28638477
(주)피엔티,137400,2014/12,68719855,69228476,31539999,31557330
(주)피엔티,137400,2015/12,73084323,73005670,27040438,27040438
(주)피엔티,137400,2016/12,105669457,104468608,46381073,52398743
(주)피엔티,137400,2017/12,179190543,191045896,105105878,129433638
(주)피엔티,137400,2018/12,216191022,236784416,110592967,139773470
(주)피엔티,137400,2019/12,363818526,411159985,234743901,272590421
(주)피엔풍년,024940,2011/12,22073043,,8268414,
