,회사명,회계년도,유형자산증가율,0,1
4096,(주)에스씨디,2019,-4.87,-6.58,-4.87
4097,(주)에스아이리소스,2011,35.7,-48.85,11111111.11
4098,(주)에스아이리소스,2012,19.75,-1.12,19.75
4099,(주)에스아이리소스,2013,1.12,-2.28,1.12
4100,(주)에스아이리소스,2014,-56.73,-99.7,-56.73
4101,(주)에스아이리소스,2015,-20.3,3.32,-20.3
4102,(주)에스아이리소스,2016,23.72,1332.71,23.72
4103,(주)에스아이리소스,2017,-22.05,-19.5,-22.05
4104,(주)에스아이리소스,2018,-22.62,353.11,-22.62
4105,(주)에스아이리소스,2019,-86.72,-86.72,251.72
4106,(주)에스앤더블류,2011,1.86,0.0,11111111.11
4107,(주)에스앤더블류,2012,-1.65,-1.65,11111111.11
4108,(주)에스앤더블류,2013,-1.78,-1.78,11111111.11
4109,(주)에스앤더블류,2014,-0.19,-0.19,11111111.11
4110,(주)에스앤더블류,2015,-15.86,-15.86,11111111.11
4111,(주)에스앤더블류,2016,-7.02,-7.02,11111111.11
4112,(주)에스앤더블류,2017,-4.98,-4.98,11111111.11
4113,(주)에스앤더블류,2018,-0.46,-0.46,11111111.11
4114,(주)에스앤더블류,2019,0.72,0.72,11111111.11
4115,(주)에스앤에스텍,2011,39.6,337.19,11111111.11
4116,(주)에스앤에스텍,2012,1.26,-1.0,1.26
4117,(주)에스앤에스텍,2013,11.49,6.45,11.49
4118,(주)에스앤에스텍,2014,-38.52,-8.26,-38.52
4119,(주)에스앤에스텍,2015,-2.31,-2.31,-67.04
4120,(주)에스앤에스텍,2016,63.98,63.98,11111111.11
4121,(주)에스앤에스텍,2017,-4.22,-4.22,11111111.11
4122,(주)에스앤에스텍,2018,-6.99,-6.99,11111111.11
4123,(주)에스앤에스텍,2019,-5.25,-5.25,11111111.11
4124,(주)에스에너지,2011,31.81,181.44,11111111.11
4125,(주)에스에너지,2012,-21.75,-5.42,-21.75
4126,(주)에스에너지,2013,71.16,20.78,71.16
4127,(주)에스에너지,2014,-7.95,-25.6,-7.95
4128,(주)에스에너지,2015,38.03,17.29,38.03
4129,(주)에스에너지,2016,-1.34,8.05,-1.34
4130,(주)에스에너지,2017,-9.09,-26.14,-9.09
4131,(주)에스에너지,2018,-28.9,-23.12,-28.9
4132,(주)에스에너지,2019,12.24,2.19,12.24
4133,(주)에스에스알,2018,-70.83,-70.83,11111111.11
4134,(주)에스에스알,2019,15.07,15.07,11111111.11
4135,(주)에스에이엠티,2011,-24.59,-52.75,11111111.11
4136,(주)에스에이엠티,2012,-1.11,-1.11,-1.11
4137,(주)에스에이엠티,2013,-2.78,-2.78,-2.78
4138,(주)에스에이엠티,2014,0.77,0.77,0.77
4139,(주)에스에이엠티,2015,32.8,32.8,32.8
4140,(주)에스에이엠티,2016,-2.23,-2.23,-2.23
4141,(주)에스에이엠티,2017,23.81,23.81,23.81
4142,(주)에스에이엠티,2018,10.61,10.61,10.61
4143,(주)에스에이엠티,2019,-7.71,-7.71,-7.71
4144,(주)에스에이티,2011,-4.86,-60.22,11111111.11
4145,(주)에스에이티,2012,-0.32,-4.19,-0.32
4146,(주)에스에이티,2013,-39.27,22.63,-39.27
4147,(주)에스에이티,2014,123.69,-6.05,123.69
4148,(주)에스에이티,2015,137.18,-1.31,137.18
4149,(주)에스에이티,2016,18.66,4.44,18.66
4150,(주)에스에이티,2017,105.9,-2.03,105.9
4151,(주)에스에이티,2018,16.58,-5.64,16.58
4152,(주)에스에이티,2019,-0.54,8.77,-0.54
4153,(주)에스에프에이,2011,12.66,167.87,11111111.11
4154,(주)에스에프에이,2012,-1.83,-2.01,-1.83
4155,(주)에스에프에이,2013,-2.85,-2.56,-2.85
4156,(주)에스에프에이,2014,-6.7,-6.76,-6.7
4157,(주)에스에프에이,2015,378.03,-4.02,378.03
4158,(주)에스에프에이,2016,0.56,0.97,0.56
4159,(주)에스에프에이,2017,1.23,-3.33,1.23
4160,(주)에스에프에이,2018,-1.64,-3.16,-1.64
4161,(주)에스에프에이,2019,-0.94,4.52,-0.94
4162,(주)에스에프에이반도체,2011,41.99,-32.92,11111111.11
4163,(주)에스에프에이반도체,2012,18.48,28.03,18.48
4164,(주)에스에프에이반도체,2013,-1.56,5.06,-1.56
4165,(주)에스에프에이반도체,2014,17.98,35.75,17.98
4166,(주)에스에프에이반도체,2015,-6.52,-6.43,-6.52
4167,(주)에스에프에이반도체,2016,-8.06,-5.75,-8.06
4168,(주)에스에프에이반도체,2017,2.65,-5.26,2.65
4169,(주)에스에프에이반도체,2018,-1.13,0.69,-1.13
4170,(주)에스에프에이반도체,2019,-1.34,-0.57,-1.34
4171,(주)에스엘바이오닉스,2015,-94.8,-94.8,11111111.11
4172,(주)에스엘바이오닉스,2016,-8.94,-8.94,-8.94
4173,(주)에스엘바이오닉스,2017,-15.94,-16.37,-15.94
4174,(주)에스엘바이오닉스,2018,15.26,15.86,15.26
4175,(주)에스엘바이오닉스,2019,-70.54,-70.54,-70.54
4176,(주)에스엠라이프디자인그룹,2011,18.5,203.36,11111111.11
4177,(주)에스엠라이프디자인그룹,2012,-1.73,-1.73,11111111.11
4178,(주)에스엠라이프디자인그룹,2013,-2.89,-2.89,11111111.11
4179,(주)에스엠라이프디자인그룹,2014,-3.16,-2.81,-3.16
4180,(주)에스엠라이프디자인그룹,2015,-12.35,-12.01,-12.35
4181,(주)에스엠라이프디자인그룹,2016,-5.13,-3.08,-5.13
4182,(주)에스엠라이프디자인그룹,2017,-3.36,-5.33,-3.36
4183,(주)에스엠라이프디자인그룹,2018,-0.24,1.82,-0.24
4184,(주)에스엠라이프디자인그룹,2019,-19.68,-26.08,-19.68
4185,(주)에스엠벡셀,2011,4.37,61.94,11111111.11
4186,(주)에스엠벡셀,2012,-14.52,-14.52,11111111.11
4187,(주)에스엠벡셀,2013,26.27,26.27,11111111.11
4188,(주)에스엠벡셀,2014,-5.29,-5.29,11111111.11
4189,(주)에스엠벡셀,2015,0.03,0.03,11111111.11
4190,(주)에스엠벡셀,2016,-5.01,-5.01,11111111.11
4191,(주)에스엠벡셀,2017,-4.27,-4.27,11111111.11
4192,(주)에스엠벡셀,2018,20.35,20.35,11111111.11
4193,(주)에스엠벡셀,2019,12.6,12.6,11111111.11
4194,(주)에스엠엔터테인먼트,2011,21.33,21.33,11111111.11
4195,(주)에스엠엔터테인먼트,2012,103.32,364.0,103.32
4196,(주)에스엠엔터테인먼트,2013,37.11,54.06,37.11
4197,(주)에스엠엔터테인먼트,2014,49.84,63.23,49.84
4198,(주)에스엠엔터테인먼트,2015,32.74,8.93,32.74
4199,(주)에스엠엔터테인먼트,2016,-3.48,-8.47,-3.48
4200,(주)에스엠엔터테인먼트,2017,-10.17,-4.63,-10.17
4201,(주)에스엠엔터테인먼트,2018,0.18,-8.01,0.18
4202,(주)에스엠엔터테인먼트,2019,13.23,-6.95,13.23
4203,(주)에스엠컬처앤콘텐츠,2011,-99.17,-99.17,11111111.11
4204,(주)에스엠컬처앤콘텐츠,2012,5.82,47.92,5.82
4205,(주)에스엠컬처앤콘텐츠,2013,46.94,86.41,46.94
4206,(주)에스엠컬처앤콘텐츠,2014,478.65,570.04,478.65
4207,(주)에스엠컬처앤콘텐츠,2015,-9.26,-8.14,-9.26
4208,(주)에스엠컬처앤콘텐츠,2016,-12.39,-12.38,-12.39
4209,(주)에스엠컬처앤콘텐츠,2017,-79.71,-79.71,-79.71
4210,(주)에스엠컬처앤콘텐츠,2018,-9.98,-9.97,-9.98
4211,(주)에스엠컬처앤콘텐츠,2019,-0.51,-0.6,-0.51
4212,(주)에스엠코어,2011,44.86,1092.75,11111111.11
4213,(주)에스엠코어,2012,7.05,7.19,7.05
4214,(주)에스엠코어,2013,16.3,16.4,16.3
4215,(주)에스엠코어,2014,-3.84,-3.81,-3.84
4216,(주)에스엠코어,2015,-1.78,-1.79,-1.78
4217,(주)에스엠코어,2016,2.99,3.01,2.99
4218,(주)에스엠코어,2017,0.52,0.49,0.52
4219,(주)에스엠코어,2018,7.12,6.95,7.12
4220,(주)에스엠코어,2019,3.5,3.56,3.5
4221,(주)에스원,2011,17.03,1725.24,11111111.11
4222,(주)에스원,2012,18.24,18.39,18.24
4223,(주)에스원,2013,11.88,11.98,11.88
4224,(주)에스원,2014,5.61,5.37,5.61
4225,(주)에스원,2015,0.96,1.83,0.96
4226,(주)에스원,2016,1.07,1.03,1.07
4227,(주)에스원,2017,-2.63,-2.67,-2.63
4228,(주)에스원,2018,-0.69,-0.63,-0.69
4229,(주)에스원,2019,2.4,2.46,2.4
4230,(주)에스제이그룹,2019,-2.53,-99.34,11111111.11
4231,(주)에스제이엠,2011,1254789.63,11111111.11,11111111.11
4232,(주)에스제이엠,2012,5.17,-1.87,5.17
4233,(주)에스제이엠,2013,-4.41,-1.64,-4.41
4234,(주)에스제이엠,2014,0.24,0.1,0.24
4235,(주)에스제이엠,2015,3.11,-0.53,3.11
4236,(주)에스제이엠,2016,1.78,1.44,1.78
4237,(주)에스제이엠,2017,10.78,3.31,10.78
4238,(주)에스제이엠,2018,-1.4,-0.34,-1.4
4239,(주)에스제이엠,2019,-0.32,-3.58,-0.32
4240,(주)에스제이엠홀딩스,2011,2.71,-11.98,11111111.11
4241,(주)에스제이엠홀딩스,2012,5.19,11111111.11,5.19
4242,(주)에스제이엠홀딩스,2013,-4.56,inf,-4.56
4243,(주)에스제이엠홀딩스,2014,-0.06,-28.57,-0.06
4244,(주)에스제이엠홀딩스,2015,3.22,-40.0,3.22
4245,(주)에스제이엠홀딩스,2016,1.73,3987.07,1.73
4246,(주)에스제이엠홀딩스,2017,10.64,57.78,10.64
4247,(주)에스제이엠홀딩스,2018,-1.45,-33.48,-1.45
4248,(주)에스제이엠홀딩스,2019,-0.14,30.75,-0.14
4249,(주)에스지글로벌,2011,2.24,-23.02,11111111.11
4250,(주)에스지글로벌,2012,-5.24,-2.23,-5.24
4251,(주)에스지글로벌,2013,-5.5,-12.8,-5.5
4252,(주)에스지글로벌,2014,4.08,4.86,4.08
4253,(주)에스지글로벌,2015,-29.47,-66.21,-29.47
4254,(주)에스지글로벌,2016,-16.2,-28.33,-16.2
4255,(주)에스지글로벌,2017,-8.98,15.91,-8.98
4256,(주)에스지글로벌,2018,18.04,51.2,18.04
4257,(주)에스지글로벌,2019,-15.31,16.6,-15.31
4258,(주)에스지세계물산,2011,139.89,139.89,11111111.11
4259,(주)에스지세계물산,2012,-3.07,-0.02,-3.07
4260,(주)에스지세계물산,2013,-2.38,-1.22,-2.38
4261,(주)에스지세계물산,2014,-4.82,-5.46,-4.82
4262,(주)에스지세계물산,2015,0.68,-0.57,0.68
4263,(주)에스지세계물산,2016,-1.71,-0.68,-1.71
4264,(주)에스지세계물산,2017,9.96,6.18,9.96
4265,(주)에스지세계물산,2018,-1.35,8.44,-1.35
4266,(주)에스지세계물산,2019,-8.79,-2.26,-8.79
4267,(주)에스지엔지,2011,29.43,284.24,11111111.11
4268,(주)에스지엔지,2012,-0.79,7.0,-0.79
4269,(주)에스지엔지,2013,4.27,79.45,4.27
4270,(주)에스지엔지,2014,3.84,0.89,3.84
4271,(주)에스지엔지,2015,46.37,139.98,46.37
4272,(주)에스지엔지,2016,-1.85,-52.31,-1.85
4273,(주)에스지엔지,2017,1.76,4.25,1.76
4274,(주)에스지엔지,2018,-28.09,-16.6,-28.09
4275,(주)에스지엔지,2019,-1.05,109.85,-1.05
4276,(주)에스코넥,2011,2.56,-84.18,11111111.11
4277,(주)에스코넥,2012,-2.79,-7.55,-2.79
4278,(주)에스코넥,2013,42.76,42.19,42.76
4279,(주)에스코넥,2014,12.34,12.7,12.34
4280,(주)에스코넥,2015,18.06,7.15,18.06
4281,(주)에스코넥,2016,-8.32,-4.2,-8.32
4282,(주)에스코넥,2017,20.93,1.7,20.93
4283,(주)에스코넥,2018,1.01,-0.19,1.01
4284,(주)에스코넥,2019,5.19,8.37,5.19
4285,(주)에스텍파마,2011,13.56,-77.53,11111111.11
4286,(주)에스텍파마,2012,47.95,47.95,11111111.11
4287,(주)에스텍파마,2013,-4.45,-4.45,11111111.11
4288,(주)에스텍파마,2014,-5.13,-5.42,-5.13
4289,(주)에스텍파마,2015,-2.26,-2.09,-2.26
4290,(주)에스텍파마,2016,-10.84,-10.71,-10.84
4291,(주)에스텍파마,2017,-7.55,-7.49,-7.55
4292,(주)에스텍파마,2018,-6.32,-6.32,-6.32
4293,(주)에스텍파마,2019,-1.92,-2.39,-1.92
4294,(주)에스티아이,2011,7.62,-51.08,11111111.11
4295,(주)에스티아이,2012,-4.36,-2.37,-4.36
4296,(주)에스티아이,2013,1.75,-2.95,1.75
4297,(주)에스티아이,2014,-2.78,-1.07,-2.78
4298,(주)에스티아이,2015,0.12,-2.54,0.12
4299,(주)에스티아이,2016,42.67,35.2,42.67
4300,(주)에스티아이,2017,22.03,28.19,22.03
4301,(주)에스티아이,2018,52.97,60.99,52.97
4302,(주)에스티아이,2019,111.56,119.98,111.56
4303,(주)에스티오,2011,13.0,-73.2,11111111.11
4304,(주)에스티오,2012,-10.9,-10.26,-10.9
4305,(주)에스티오,2013,-12.07,-10.08,-12.07
4306,(주)에스티오,2014,4.18,5.23,4.18
4307,(주)에스티오,2015,-5.21,-5.39,-5.21
4308,(주)에스티오,2016,-4.23,-3.54,-4.23
4309,(주)에스티오,2017,-8.87,-8.67,-8.87
4310,(주)에스티오,2018,-4.18,-4.8,-4.18
4311,(주)에스티오,2019,44.51,43.36,44.51
4312,(주)에스티큐브,2011,2328.86,-89.05,11111111.11
4313,(주)에스티큐브,2012,-26.56,-7.84,-26.56
4314,(주)에스티큐브,2013,-68.3,-71.8,-68.3
4315,(주)에스티큐브,2014,-38.6,-44.01,-38.6
4316,(주)에스티큐브,2015,260.86,-45.55,260.86
4317,(주)에스티큐브,2016,93.15,-8.75,93.15
4318,(주)에스티큐브,2017,-15.88,-33.59,-15.88
4319,(주)에스티큐브,2018,-20.96,-36.78,-20.96
4320,(주)에스티큐브,2019,100.46,597.27,100.46
4321,(주)에스폴리텍,2011,9.71,1462.69,11111111.11
4322,(주)에스폴리텍,2012,4.45,9.38,4.45
4323,(주)에스폴리텍,2013,5.94,6.57,5.94
4324,(주)에스폴리텍,2014,-0.78,0.1,-0.78
4325,(주)에스폴리텍,2015,2.83,14.18,2.83
4326,(주)에스폴리텍,2016,-12.39,-0.08,-12.39
4327,(주)에스폴리텍,2017,-3.0,-1.88,-3.0
4328,(주)에스폴리텍,2018,-4.07,-3.83,-4.07
4329,(주)에스폴리텍,2019,-3.53,-3.37,-3.53
4330,(주)에스피시스템스,2019,-3.55,-54.06,11111111.11
4331,(주)에스피씨삼립,2011,28.9,11111111.11,11111111.11
4332,(주)에스피씨삼립,2012,74.35,3.5,74.35
4333,(주)에스피씨삼립,2013,4.92,4.08,4.92
4334,(주)에스피씨삼립,2014,-2.83,-2.77,-2.83
4335,(주)에스피씨삼립,2015,3.43,-7.26,3.43
4336,(주)에스피씨삼립,2016,1.72,5.7,1.72
4337,(주)에스피씨삼립,2017,6.18,-6.4,6.18
4338,(주)에스피씨삼립,2018,-1.09,95.91,-1.09
4339,(주)에스피씨삼립,2019,131.47,110.77,131.47
4340,(주)에스피지,2011,8.41,-95.39,11111111.11
4341,(주)에스피지,2012,14.6,9.77,14.6
4342,(주)에스피지,2013,3.15,2.73,3.15
4343,(주)에스피지,2014,4.37,-0.06,4.37
4344,(주)에스피지,2015,0.71,3.09,0.71
4345,(주)에스피지,2016,48.38,46.96,48.38
4346,(주)에스피지,2017,7.59,5.67,7.59
4347,(주)에스피지,2018,30.17,34.48,30.17
4348,(주)에스피지,2019,2.01,-2.33,2.01
4349,(주)에쎈테크,2011,-2.96,-82.44,11111111.11
4350,(주)에쎈테크,2012,-8.5,-8.5,11111111.11
4351,(주)에쎈테크,2013,-1.26,-1.26,11111111.11
4352,(주)에쎈테크,2014,4.29,4.29,11111111.11
4353,(주)에쎈테크,2015,17.01,17.01,11111111.11
4354,(주)에쎈테크,2016,-44.13,-44.13,11111111.11
4355,(주)에쎈테크,2017,-9.46,-9.46,11111111.11
4356,(주)에쎈테크,2018,-10.74,-10.74,11111111.11
4357,(주)에쎈테크,2019,0.04,0.04,11111111.11
4358,(주)에이디칩스,2011,-74.8,-74.8,11111111.11
4359,(주)에이디칩스,2012,2.73,2.87,2.73
4360,(주)에이디칩스,2013,-1.75,-1.68,-1.75
4361,(주)에이디칩스,2014,-3.14,-3.03,-3.14
4362,(주)에이디칩스,2015,-3.12,-3.11,-3.12
4363,(주)에이디칩스,2016,40.9,40.95,40.9
4364,(주)에이디칩스,2017,18.6,18.6,197.38
4365,(주)에이디칩스,2018,194.32,194.32,11111111.11
4366,(주)에이디칩스,2019,-17.65,-17.65,11111111.11
4367,(주)에이디테크놀로지,2014,3.01,-92.82,11111111.11
4368,(주)에이디테크놀로지,2015,3.71,6.71,3.71
4369,(주)에이디테크놀로지,2016,-45.22,-31.16,-45.22
4370,(주)에이디테크놀로지,2017,-2.35,-2.35,2351.91
4371,(주)에이디테크놀로지,2018,19.03,19.03,11111111.11
4372,(주)에이디테크놀로지,2019,-13.13,-13.13,-13.13
4373,(주)에이루트,2011,127.2,2387.11,11111111.11
4374,(주)에이루트,2012,38.14,38.14,11111111.11
4375,(주)에이루트,2013,-2.55,-2.37,-2.55
4376,(주)에이루트,2014,-3.42,-3.42,34.01
4377,(주)에이루트,2015,-3.66,-3.66,11111111.11
4378,(주)에이루트,2016,-4.27,-4.27,11111111.11
4379,(주)에이루트,2017,2.91,-1.4,2.91
4380,(주)에이루트,2018,-7.51,-6.38,-7.51
4381,(주)에이루트,2019,46.1,-5.61,46.1
4382,(주)에이블씨엔씨,2011,19.73,8.34,11111111.11
4383,(주)에이블씨엔씨,2012,24.05,22.01,24.05
4384,(주)에이블씨엔씨,2013,19.52,26.42,19.52
4385,(주)에이블씨엔씨,2014,-6.29,-4.88,-6.29
4386,(주)에이블씨엔씨,2015,-6.07,-6.02,-6.07
4387,(주)에이블씨엔씨,2016,-8.56,-5.65,-8.56
4388,(주)에이블씨엔씨,2017,-22.11,-20.53,-22.11
4389,(주)에이블씨엔씨,2018,1.66,-2.89,1.66
4390,(주)에이블씨엔씨,2019,9.63,-12.65,9.63
4391,(주)에이비프로바이오,2015,2.47,89.19,11111111.11
4392,(주)에이비프로바이오,2016,40.52,-1.65,40.52
4393,(주)에이비프로바이오,2017,-10.54,-0.96,-10.54
4394,(주)에이비프로바이오,2018,34.98,-4.47,34.98
4395,(주)에이비프로바이오,2019,-6.61,-1.23,-6.61
4396,(주)에이스침대,2011,14.49,142.79,11111111.11
4397,(주)에이스침대,2012,14.18,20.87,14.18
4398,(주)에이스침대,2013,5.94,6.33,5.94
4399,(주)에이스침대,2014,22.93,23.82,22.93
4400,(주)에이스침대,2015,15.36,15.85,15.36
4401,(주)에이스침대,2016,15.23,15.71,15.23
4402,(주)에이스침대,2017,10.19,10.52,10.19
4403,(주)에이스침대,2018,18.94,18.94,-93.93
4404,(주)에이스침대,2019,12.41,12.41,11111111.11
4405,(주)에이스테크놀로지,2011,37.78,582.19,11111111.11
4406,(주)에이스테크놀로지,2012,-2.04,11.35,-2.04
4407,(주)에이스테크놀로지,2013,-5.68,-4.48,-5.68
4408,(주)에이스테크놀로지,2014,2.03,3.53,2.03
4409,(주)에이스테크놀로지,2015,2.44,0.58,2.44
4410,(주)에이스테크놀로지,2016,11.4,1.37,11.4
4411,(주)에이스테크놀로지,2017,-4.9,-7.55,-4.9
4412,(주)에이스테크놀로지,2018,8.95,-0.37,8.95
4413,(주)에이스테크놀로지,2019,-17.01,-60.01,-17.01
4414,(주)에이스토리,2019,-10.47,-84.16,11111111.11
4415,(주)에이엔피,2011,-1.18,11111111.11,11111111.11
4416,(주)에이엔피,2012,2.03,-2.52,2.03
4417,(주)에이엔피,2013,5.78,6.31,5.78
4418,(주)에이엔피,2014,8.95,0.37,8.95
4419,(주)에이엔피,2015,-48.12,9.0,-48.12
4420,(주)에이엔피,2016,-7.83,-5.24,-7.83
4421,(주)에이엔피,2017,47.01,61.37,47.01
4422,(주)에이엔피,2018,20.25,24.89,20.25
4423,(주)에이엔피,2019,-15.76,-17.96,-15.76
4424,(주)에이치비테크놀러지,2011,20.31,-78.19,11111111.11
4425,(주)에이치비테크놀러지,2012,214.0,214.0,11111111.11
4426,(주)에이치비테크놀러지,2013,67.25,67.25,11111111.11
4427,(주)에이치비테크놀러지,2014,-8.5,-8.5,11111111.11
4428,(주)에이치비테크놀러지,2015,-9.3,-9.3,11111111.11
4429,(주)에이치비테크놀러지,2016,-1.56,-1.56,11111111.11
4430,(주)에이치비테크놀러지,2017,3.13,3.13,11111111.11
4431,(주)에이치비테크놀러지,2018,-10.07,-10.07,11111111.11
4432,(주)에이치비테크놀러지,2019,12.73,-4.52,12.73
4433,(주)에이치시티,2016,24.56,-53.13,11111111.11
4434,(주)에이치시티,2017,64.7,67.38,64.7
4435,(주)에이치시티,2018,0.73,-2.8,0.73
4436,(주)에이치시티,2019,11.13,5.53,11.13
4437,(주)에이치알에스,2011,0.15,-31.79,11111111.11
4438,(주)에이치알에스,2012,-3.38,-6.79,-3.38
4439,(주)에이치알에스,2013,20.02,21.98,20.02
4440,(주)에이치알에스,2014,4.76,6.81,4.76
4441,(주)에이치알에스,2015,-2.56,-2.43,-2.56
4442,(주)에이치알에스,2016,-28.71,-28.53,-28.71
4443,(주)에이치알에스,2017,-4.8,-4.58,-4.8
4444,(주)에이치알에스,2018,-3.89,-3.41,-3.89
4445,(주)에이치알에스,2019,-3.33,-3.72,-3.33
4446,(주)에이치앤비디자인,2018,-98.44,-98.44,11111111.11
4447,(주)에이치앤비디자인,2019,183.69,188.09,183.69
4448,(주)에이치엘사이언스,2016,56.57,1459.76,11111111.11
4449,(주)에이치엘사이언스,2017,-3.56,-3.56,11111111.11
4450,(주)에이치엘사이언스,2018,-0.85,-0.85,11111111.11
4451,(주)에이치엘사이언스,2019,70.07,70.07,11111111.11
4452,(주)에이치케이,2011,-1.37,1.49,11111111.11
4453,(주)에이치케이,2012,0.5,1.14,0.5
4454,(주)에이치케이,2013,15.43,15.48,15.43
4455,(주)에이치케이,2014,55.27,55.29,55.27
4456,(주)에이치케이,2015,3.6,3.54,3.6
4457,(주)에이치케이,2016,-2.45,-2.77,-2.45
4458,(주)에이치케이,2017,-2.95,-3.03,-2.95
4459,(주)에이치케이,2018,4.12,-2.66,4.12
4460,(주)에이치케이,2019,3.33,2.81,3.33
4461,(주)에이텍,2011,-27.92,-27.92,11111111.11
4462,(주)에이텍,2012,-16.77,-16.77,-28.08
4463,(주)에이텍,2013,0.84,0.84,11111111.11
4464,(주)에이텍,2014,-0.12,-0.12,11111111.11
4465,(주)에이텍,2015,-22.45,-22.45,11111111.11
4466,(주)에이텍,2016,-0.33,-0.33,11111111.11
4467,(주)에이텍,2017,-23.84,-23.84,11111111.11
4468,(주)에이텍,2018,25.07,25.07,11111111.11
4469,(주)에이텍,2019,-4.78,-4.78,11111111.11
4470,(주)에이텍티앤,2015,0.0,0.0,11111111.11
4471,(주)에이텍티앤,2016,-14.46,-14.46,11111111.11
4472,(주)에이텍티앤,2017,-12.0,-12.0,11111111.11
4473,(주)에이텍티앤,2018,-5.96,13.89,-5.96
4474,(주)에이텍티앤,2019,12.63,120.55,12.63
4475,(주)에이트원,2016,-31.4,-31.4,11111111.11
4476,(주)에이트원,2017,249.36,249.36,11111111.11
4477,(주)에이트원,2018,5.36,86.56,5.36
4478,(주)에이트원,2019,-66.22,32.9,-66.22
4479,(주)에이티세미콘,2011,6.43,181.95,11111111.11
4480,(주)에이티세미콘,2012,-3.22,-3.22,11111111.11
4481,(주)에이티세미콘,2013,-16.41,-16.41,11111111.11
4482,(주)에이티세미콘,2014,8.35,8.35,-91.3
4483,(주)에이티세미콘,2015,-15.61,-15.61,11111111.11
4484,(주)에이티세미콘,2016,-25.16,-25.16,11111111.11
4485,(주)에이티세미콘,2017,-8.85,-8.85,11111111.11
4486,(주)에이티세미콘,2018,6.31,6.31,11111111.11
4487,(주)에이티세미콘,2019,51.96,50.19,51.96
4488,(주)에이팩트,2014,-24.1,-87.09,11111111.11
4489,(주)에이팩트,2015,-18.29,-18.29,11111111.11
4490,(주)에이팩트,2016,-22.46,-22.46,11111111.11
4491,(주)에이팩트,2017,62.37,62.37,11111111.11
