회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
송원산업(주),4430,Dec-13,35054000,44045000
송원산업(주),4430,Dec-14,12954000,3398000
송원산업(주),4430,Dec-15,64318000,49390000
송원산업(주),4430,Dec-16,82416000,76350000
송원산업(주),4430,Dec-17,35971000,54466000
송원산업(주),4430,Dec-18,20365000,54277000
송원산업(주),4430,Dec-19,51439000,59292000
스튜디오드래곤(주),253450,Dec-17,25717448,32977619
스튜디오드래곤(주),253450,Dec-18,32747490,39891820
스튜디오드래곤(주),253450,Dec-19,31491655,28701606
시그네틱스(주),33170,Dec-10,19788202,0
시그네틱스(주),33170,Dec-11,20410606,0
시그네틱스(주),33170,Dec-12,18472136,0
시그네틱스(주),33170,Dec-13,11165077,0
시그네틱스(주),33170,Dec-14,-3945052,0
시그네틱스(주),33170,Dec-15,3560160,3549769
시그네틱스(주),33170,Dec-16,-5593243,-5537246
시그네틱스(주),33170,Dec-17,2759756,2756303
시그네틱스(주),33170,Dec-18,-7178740,-7185856
시그네틱스(주),33170,Dec-19,-19561460,-19639345
신대양제지(주),16590,Dec-10,18980263,25500911
신대양제지(주),16590,Dec-11,18667716,22656983
신대양제지(주),16590,Dec-12,32964408,42887436
신대양제지(주),16590,Dec-13,12370483,16281517
신대양제지(주),16590,Dec-14,22811710,25112196
신대양제지(주),16590,Dec-15,8222642,8739196
신대양제지(주),16590,Dec-16,7321099,8244562
신대양제지(주),16590,Dec-17,24314081,28760715
신대양제지(주),16590,Dec-18,63235295,116632087
신대양제지(주),16590,Dec-19,40366783,94690809
신라교역(주),4970,Dec-10,46576319,48850118
신라교역(주),4970,Dec-11,29805260,29734555
신라교역(주),4970,Dec-12,73891391,73684306
신라교역(주),4970,Dec-13,18996708,18725664
신라교역(주),4970,Dec-14,4742179,4624668
신라교역(주),4970,Dec-15,-6345262,-6410469
신라교역(주),4970,Dec-16,5891986,5885335
신라교역(주),4970,Dec-17,28558231,29401146
신라교역(주),4970,Dec-18,6771684,7432110
신라교역(주),4970,Dec-19,-5543240,-4247759
신라섬유(주),1000,Dec-10,268047,0
신라섬유(주),1000,Dec-11,443328,0
신라섬유(주),1000,Dec-12,661504,0
신라섬유(주),1000,Dec-13,728704,0
신라섬유(주),1000,Dec-14,557382,0
신라섬유(주),1000,Dec-15,-2563199,0
신라섬유(주),1000,Dec-16,769316,0
신라섬유(주),1000,Dec-17,537530,0
신라섬유(주),1000,Dec-18,757838,0
신라섬유(주),1000,Dec-19,732138,0
신라에스지(주),25870,Dec-10,1487121,0
신라에스지(주),25870,Dec-11,1683060,0
신라에스지(주),25870,Dec-12,461613,0
신라에스지(주),25870,Dec-13,1445434,1312528
신라에스지(주),25870,Dec-14,1839127,1319530
신라에스지(주),25870,Dec-15,-314145,-1701491
신라에스지(주),25870,Dec-16,2536044,1285964
신라에스지(주),25870,Dec-17,1546906,1115330
신라에스지(주),25870,Dec-18,957026,856570
신라에스지(주),25870,Dec-19,2482873,2097048
신라젠(주),215600,Dec-16,-25066632,-46824214
신라젠(주),215600,Dec-17,-28812951,-50617833
신라젠(주),215600,Dec-18,-32548542,-59043410
신라젠(주),215600,Dec-19,-74431218,-58492593
신성델타테크(주),65350,Dec-10,12149030,14061043
신성델타테크(주),65350,Dec-11,4626977,6935510
신성델타테크(주),65350,Dec-12,7376848,10385765
신성델타테크(주),65350,Dec-13,5779595,8549989
신성델타테크(주),65350,Dec-14,3454147,4931131
신성델타테크(주),65350,Dec-15,6418988,9661483
신성델타테크(주),65350,Dec-16,5871926,12124975
신성델타테크(주),65350,Dec-17,10958296,17893869
신성델타테크(주),65350,Dec-18,3472172,12658852
신성델타테크(주),65350,Dec-19,7994423,10347058
신성통상(주),5390,Jun-10,23809533,18521731
신성통상(주),5390,Jun-11,21504157,21993865
신성통상(주),5390,Jun-12,34810124,31772593
신성통상(주),5390,Jun-13,20729675,12005182
신성통상(주),5390,Jun-14,36347140,26147099
신성통상(주),5390,Jun-15,40502900,38419338
신성통상(주),5390,Jun-16,40333167,26815123
신성통상(주),5390,Jun-17,19098479,9140107
신성통상(주),5390,Jun-18,24850168,19384208
신성통상(주),5390,Jun-19,47135967,40700424
신세계건설(주),34300,Dec-10,19571095,0
신세계건설(주),34300,Dec-11,11905492,0
신세계건설(주),34300,Dec-12,7828214,0
신세계건설(주),34300,Dec-13,-20223800,0
신세계건설(주),34300,Dec-14,24697804,0
신세계건설(주),34300,Dec-15,41857340,0
신세계건설(주),34300,Dec-16,51931943,0
신세계건설(주),34300,Dec-17,24726185,0
신세계건설(주),34300,Dec-18,21849353,0
신세계건설(주),34300,Dec-19,24238316,0
신송홀딩스(주),6880,Dec-13,-426041,11085214
신송홀딩스(주),6880,Dec-14,-745445,6729485
신송홀딩스(주),6880,Dec-15,-432319,3577372
신송홀딩스(주),6880,Dec-16,283760,-8057000
신송홀딩스(주),6880,Dec-17,-228971,-690877
신송홀딩스(주),6880,Dec-18,-214533,-2970860
신송홀딩스(주),6880,Dec-19,-200230,-309065
신신제약(주),2800,Dec-17,4726617,4511268
신신제약(주),2800,Dec-18,3294164,3036078
신신제약(주),2800,Dec-19,2614838,2328969
신원종합개발(주),17000,Dec-10,-11059607,0
신원종합개발(주),17000,Dec-11,1161057,0
신원종합개발(주),17000,Dec-12,1181122,0
신원종합개발(주),17000,Dec-13,1645001,0
신원종합개발(주),17000,Dec-14,1082039,0
신원종합개발(주),17000,Dec-15,-1900681,0
신원종합개발(주),17000,Dec-16,1566942,0
신원종합개발(주),17000,Dec-17,13486541,13158465
신원종합개발(주),17000,Dec-18,13998448,11715782
신원종합개발(주),17000,Dec-19,8975032,6922486
신일전자(주),2700,Dec-10,3472500,4569254
신일전자(주),2700,Dec-11,5471537,2961686
신일전자(주),2700,Dec-12,6141491,2775024
신일전자(주),2700,Dec-13,7418469,6897479
신일전자(주),2700,Dec-14,501315,-167761
신일전자(주),2700,Dec-15,-5120336,-5194705
신일전자(주),2700,Dec-16,4963433,4435229
신일전자(주),2700,Dec-17,10590909,0
신일전자(주),2700,Dec-18,14783104,0
신일전자(주),2700,Dec-19,1579566,0
신일제약(주),12790,Dec-10,4996610,0
신일제약(주),12790,Dec-11,3581799,0
신일제약(주),12790,Dec-12,5418263,0
신일제약(주),12790,Dec-13,9505047,0
신일제약(주),12790,Dec-14,12264002,0
신일제약(주),12790,Dec-15,10512338,0
신일제약(주),12790,Dec-16,11347874,0
신일제약(주),12790,Dec-17,9238903,0
신일제약(주),12790,Dec-18,6021456,0
신일제약(주),12790,Dec-19,9414591,0
신풍제약(주),19170,Dec-10,42368902,42320711
신풍제약(주),19170,Dec-11,38621349,38295422
신풍제약(주),19170,Dec-12,24640758,24234350
신풍제약(주),19170,Dec-13,23192698,24811386
신풍제약(주),19170,Dec-14,19995621,19251751
신풍제약(주),19170,Dec-15,3725438,4235609
신풍제약(주),19170,Dec-16,9000765,9568468
신풍제약(주),19170,Dec-17,7208400,7814726
신풍제약(주),19170,Dec-18,6030657,7752621
신풍제약(주),19170,Dec-19,4496198,5602147
신풍제지(주),2870,Dec-10,2922904,2778338
신풍제지(주),2870,Dec-11,-6945056,-7236841
신풍제지(주),2870,Dec-12,-12692351,-13315749
신풍제지(주),2870,Dec-13,-2843143,-3787552
신풍제지(주),2870,Dec-14,-18971546,-19759806
신풍제지(주),2870,Dec-15,-19198756,-19600819
신풍제지(주),2870,Dec-16,2468946,2041540
신풍제지(주),2870,Dec-17,-2037713,-2052158
신풍제지(주),2870,Dec-18,11770052,12159067
신풍제지(주),2870,Dec-19,12160987,11352981
신화인터텍(주),56700,Dec-10,3909840,4587009
신화인터텍(주),56700,Dec-11,5984848,9872244
신화인터텍(주),56700,Dec-12,12984971,13508599
신화인터텍(주),56700,Dec-13,10506268,10192197
신화인터텍(주),56700,Dec-14,6832567,3839776
신화인터텍(주),56700,Dec-15,2959622,5272037
신화인터텍(주),56700,Dec-16,5753201,7149832
신화인터텍(주),56700,Dec-17,3135880,2247571
신화인터텍(주),56700,Dec-18,-5148966,-2463293
신화인터텍(주),56700,Dec-19,12002589,16338863
신흥에스이씨(주),243840,Dec-17,8610115,9945734
신흥에스이씨(주),243840,Dec-18,10902258,14132765
신흥에스이씨(주),243840,Dec-19,6690669,20187914
쌍용씨앤이(주),3410,Dec-10,82698280,118399631
쌍용씨앤이(주),3410,Dec-11,30344815,72484554
쌍용씨앤이(주),3410,Dec-12,81942251,143609257
쌍용씨앤이(주),3410,Dec-13,84194555,138119579
쌍용씨앤이(주),3410,Dec-14,117965103,162311620
쌍용씨앤이(주),3410,Dec-15,162971207,220632839
쌍용씨앤이(주),3410,Dec-16,178361192,261750356
쌍용씨앤이(주),3410,Dec-17,174462897,250948256
쌍용씨앤이(주),3410,Dec-18,166948301,246949392
쌍용씨앤이(주),3410,Dec-19,170412769,228410595
쌍용자동차(주),3620,Dec-10,17480239,16744786
쌍용자동차(주),3620,Dec-11,-153325558,-153363002
쌍용자동차(주),3620,Dec-12,-99072291,-98120586
쌍용자동차(주),3620,Dec-13,-10612945,-8947754
쌍용자동차(주),3620,Dec-14,-77845390,-76937585
쌍용자동차(주),3620,Dec-15,-33192923,-35811794
쌍용자동차(주),3620,Dec-16,30514683,27994070
쌍용자동차(주),3620,Dec-17,-64246391,-65275806
쌍용자동차(주),3620,Dec-18,-61924191,-64175997
쌍용자동차(주),3620,Dec-19,-275199089,-281905359
쌍용정보통신(주),10280,Dec-10,7332815,7462827
쌍용정보통신(주),10280,Dec-11,4756351,4797998
쌍용정보통신(주),10280,Dec-12,4312949,4684525
쌍용정보통신(주),10280,Dec-13,501615,637664
쌍용정보통신(주),10280,Dec-14,-10121473,-10057414
쌍용정보통신(주),10280,Dec-15,-7211157,-7182969
쌍용정보통신(주),10280,Dec-16,-1797730,-1732046
쌍용정보통신(주),10280,Dec-17,-6558884,-6691632
쌍용정보통신(주),10280,Dec-18,3020975,2902178
쌍용정보통신(주),10280,Dec-19,535390,458756
써니전자(주),4770,Dec-10,-840357,-3198035
써니전자(주),4770,Dec-11,-322728,-5163377
써니전자(주),4770,Dec-12,-386647,-5609806
써니전자(주),4770,Dec-13,478807,-3170866
써니전자(주),4770,Dec-14,1039906,-138950
써니전자(주),4770,Dec-15,1442046,419594
써니전자(주),4770,Dec-16,2768472,1255896
써니전자(주),4770,Dec-17,1258844,1329515
써니전자(주),4770,Dec-18,806311,646411
써니전자(주),4770,Dec-19,4228163,4223142
씨비아이(주),13720,Dec-10,1970169,0
씨비아이(주),13720,Dec-11,2261916,0
씨비아이(주),13720,Dec-12,1075768,0
씨비아이(주),13720,Dec-13,766802,0
씨비아이(주),13720,Dec-14,846119,0
씨비아이(주),13720,Dec-15,549908,0
씨비아이(주),13720,Dec-16,102719,0
씨비아이(주),13720,Dec-17,-219724,0
씨비아이(주),13720,Dec-18,108006,0
씨비아이(주),13720,Dec-19,241443,0
씨아이에스(주),222080,Dec-15,0,0
씨아이에스(주),222080,Dec-16,0,0
씨아이에스(주),222080,Dec-17,-4496432,-4801638
씨아이에스(주),222080,Dec-18,-12033024,-12072372
씨아이에스(주),222080,Dec-19,15394051,0
씨앤지하이테크(주),264660,Dec-18,12070278,0
씨앤지하이테크(주),264660,Dec-19,14476833,0
씨앤티85(주),56730,Dec-10,12226234,11628933
씨앤티85(주),56730,Dec-11,5836799,5953723
씨앤티85(주),56730,Dec-12,-2517127,-2367513
씨앤티85(주),56730,Dec-13,-5748218,-5869435
씨앤티85(주),56730,Dec-14,-2193261,-2225136
씨앤티85(주),56730,Dec-15,1137938,1137938
씨앤티85(주),56730,Dec-16,-4459153,0
씨앤티85(주),56730,Dec-17,341135,237447
씨앤티85(주),56730,Dec-18,-5221738,-5210714
씨앤티85(주),56730,Dec-19,-4692126,-3504604
씨에스베어링(주),297090,Dec-19,11442967,10268373
씨에스윈드(주),112610,Dec-14,62567041,68825395
씨에스윈드(주),112610,Dec-15,22447815,36429289
씨에스윈드(주),112610,Dec-16,-26433658,-23668533
씨에스윈드(주),112610,Dec-17,818448,35407118
씨에스윈드(주),112610,Dec-18,-3679322,32744639
씨에스윈드(주),112610,Dec-19,42683628,60135938
씨제이(주),1040,Dec-10,25225957,833450586
씨제이(주),1040,Dec-11,39502285,907570882
씨제이(주),1040,Dec-12,66589727,1062972105
씨제이(주),1040,Dec-13,53425099,786067040
씨제이(주),1040,Dec-14,56066189,1003117885
씨제이(주),1040,Dec-15,52873578,1225330266
씨제이(주),1040,Dec-16,58807626,1252913231
씨제이(주),1040,Dec-17,68541198,1325955339
씨제이(주),1040,Dec-18,78963110,1332475208
씨제이(주),1040,Dec-19,74735930,1509154524
씨제이대한통운(주),120,Dec-10,132350214,173677634
씨제이대한통운(주),120,Dec-11,100119631,122785007
씨제이대한통운(주),120,Dec-12,103260662,128984754
씨제이대한통운(주),120,Dec-13,31336301,64177360
씨제이대한통운(주),120,Dec-14,108575488,167079481
씨제이대한통운(주),120,Dec-15,117818775,186633718
씨제이대한통운(주),120,Dec-16,135857978,228444490
씨제이대한통운(주),120,Dec-17,140877445,235651421
씨제이대한통운(주),120,Dec-18,111335541,242686925
씨제이대한통운(주),120,Dec-19,176086243,307186346
씨제이바이오사이언스(주),311690,Dec-19,-4323678,-4518862
씨제이씨지브이(주),79160,Dec-10,59663162,52373457
씨제이씨지브이(주),79160,Dec-11,70647570,41179709
씨제이씨지브이(주),79160,Dec-12,72248731,55178685
씨제이씨지브이(주),79160,Dec-13,68145353,51515850
씨제이씨지브이(주),79160,Dec-14,71444016,52082728
씨제이씨지브이(주),79160,Dec-15,71554752,66899399
씨제이씨지브이(주),79160,Dec-16,61991857,70336755
씨제이씨지브이(주),79160,Dec-17,43920747,86242894
씨제이씨지브이(주),79160,Dec-18,36116779,77706739
씨제이씨지브이(주),79160,Dec-19,75206715,121975391
씨제이씨푸드(주),11150,Dec-10,5542340,5542340
씨제이씨푸드(주),11150,Dec-11,4162128,4828338
씨제이씨푸드(주),11150,Dec-12,6405562,0
씨제이씨푸드(주),11150,Dec-13,7199120,0
씨제이씨푸드(주),11150,Dec-14,6455901,0
씨제이씨푸드(주),11150,Dec-15,5645835,0
씨제이씨푸드(주),11150,Dec-16,5858131,0
씨제이씨푸드(주),11150,Dec-17,6558692,0
씨제이씨푸드(주),11150,Dec-18,4134078,0
씨제이씨푸드(주),11150,Dec-19,3700346,0
씨제이제일제당(주),97950,Dec-10,239772038,452959970
씨제이제일제당(주),97950,Dec-11,163596833,454109237
씨제이제일제당(주),97950,Dec-12,246110202,615528667
씨제이제일제당(주),97950,Dec-13,290223441,345479026
씨제이제일제당(주),97950,Dec-14,313175062,579930251
씨제이제일제당(주),97950,Dec-15,328912550,751413820
씨제이제일제당(주),97950,Dec-16,288524188,843638184
씨제이제일제당(주),97950,Dec-17,253126513,776575241
씨제이제일제당(주),97950,Dec-18,294292991,832709680
씨제이제일제당(주),97950,Dec-19,203657086,896857873
씨제이프레시웨이(주),51500,Dec-10,10590774,10501608
씨제이프레시웨이(주),51500,Dec-11,23031759,24596978
씨제이프레시웨이(주),51500,Dec-12,22749244,26676984
씨제이프레시웨이(주),51500,Dec-13,10186693,8482637
씨제이프레시웨이(주),51500,Dec-14,29506794,27253640
씨제이프레시웨이(주),51500,Dec-15,37849612,31478229
씨제이프레시웨이(주),51500,Dec-16,24423614,21029157
씨제이프레시웨이(주),51500,Dec-17,38979257,43879878
씨제이프레시웨이(주),51500,Dec-18,40869154,50659237
씨제이프레시웨이(주),51500,Dec-19,47902830,58075353
씨케이에이치푸드앤헬스리미티드,900120,Jun-10,0,59810757
씨케이에이치푸드앤헬스리미티드,900120,Jun-11,0,80978398
씨케이에이치푸드앤헬스리미티드,900120,Jun-12,0,95112561
씨케이에이치푸드앤헬스리미티드,900120,Jun-13,0,87435238
씨케이에이치푸드앤헬스리미티드,900120,Jun-14,0,91716763
씨케이에이치푸드앤헬스리미티드,900120,Jun-15,0,100817569
씨케이에이치푸드앤헬스리미티드,900120,Jun-16,0,70500212
씨케이에이치푸드앤헬스리미티드,900120,Jun-17,0,3047523
씨케이에이치푸드앤헬스리미티드,900120,Jun-18,0,-76496827
씨케이에이치푸드앤헬스리미티드,900120,Jun-19,0,-72893624
씨큐브(주),101240,Dec-11,3387556,0
씨큐브(주),101240,Dec-12,2858651,0
씨큐브(주),101240,Dec-13,3413806,0
씨큐브(주),101240,Dec-14,4423262,0
씨큐브(주),101240,Dec-15,3032258,0
씨큐브(주),101240,Dec-16,5687135,0
씨큐브(주),101240,Dec-17,4966773,0
씨큐브(주),101240,Dec-18,5022814,0
씨큐브(주),101240,Dec-19,7747327,0
아남전자(주),8700,Dec-10,3321403,797722
아남전자(주),8700,Dec-11,6415007,444058
아남전자(주),8700,Dec-12,-65468,-512267
아남전자(주),8700,Dec-13,321596,263673
아남전자(주),8700,Dec-14,-15824,-1211392
아남전자(주),8700,Dec-15,-26406,-8132675
아남전자(주),8700,Dec-16,3074901,4870174
아남전자(주),8700,Dec-17,2803659,3516197
아남전자(주),8700,Dec-18,-6536567,-11967388
아남전자(주),8700,Dec-19,2861514,3125390
아미코젠(주),92040,Dec-13,8792453,0
아미코젠(주),92040,Dec-14,9607566,9433141
아미코젠(주),92040,Dec-15,3069206,2337475
아미코젠(주),92040,Dec-16,2749259,4177905
아미코젠(주),92040,Dec-17,-2049631,1895585
아미코젠(주),92040,Dec-18,-2169184,2225277
아미코젠(주),92040,Dec-19,-233317,-2183016
아비코전자(주),36010,Dec-10,4721494,2772913
아비코전자(주),36010,Dec-11,4496879,3349514
아비코전자(주),36010,Dec-12,494254,-278912
아비코전자(주),36010,Dec-13,4469992,3910737
아비코전자(주),36010,Dec-14,6690680,6220897
아비코전자(주),36010,Dec-15,8525361,8396338
아비코전자(주),36010,Dec-16,11113660,10798790
아비코전자(주),36010,Dec-17,9482341,9146280
아비코전자(주),36010,Dec-18,8758031,6557498
아비코전자(주),36010,Dec-19,7974080,-2321088
아세아(주),2030,Dec-10,-291061,16102912
아세아(주),2030,Dec-11,8404681,32789783
아세아(주),2030,Dec-12,24664990,86017301
아세아(주),2030,Dec-13,36419078,82229110
아세아(주),2030,Dec-14,6575462,83701634
아세아(주),2030,Dec-15,7583426,60539835
아세아(주),2030,Dec-16,7115615,86116186
아세아(주),2030,Dec-17,10169185,64147138
아세아(주),2030,Dec-18,10638812,183651653
아세아(주),2030,Dec-19,12532565,158120750
아세아시멘트(주),183190,Dec-13,15245219,16706302
아세아시멘트(주),183190,Dec-14,51528481,54842108
아세아시멘트(주),183190,Dec-15,48756144,58008618
아세아시멘트(주),183190,Dec-16,45464378,56975798
아세아시멘트(주),183190,Dec-17,50079153,53220127
아세아시멘트(주),183190,Dec-18,24727398,79193662
아세아시멘트(주),183190,Dec-19,28009966,80843087
아세아제지(주),2310,Dec-10,9631047,11101297
아세아제지(주),2310,Dec-11,7952815,10981312
아세아제지(주),2310,Dec-12,26901976,39249598
