회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원)
한국정밀기계(주),101680,2011/12,225926186,,24319945,,176761360,,153869537,
한국정밀기계(주),101680,2012/12,214365168,,18245767,,163681449,,157499723,
한국정밀기계(주),101680,2013/12,198459827,,17672744,,150262197,,152041923,
한국정밀기계(주),101680,2014/12,184638639,,16444465,,136262143,,138106033,
한국정밀기계(주),101680,2015/12,158994096,,15066799,,109441453,,127127097,
한국정밀기계(주),101680,2016/12,137066292,,13527082,,95831436,,108644657,
한국정밀기계(주),101680,2017/12,109120353,,13298823,,81034507,,77784064,
한국정밀기계(주),101680,2018/12,90621807,,12639131,,68017363,,57477260,
한국정밀기계(주),101680,2019/12,86045248,,11941112,,63194052,,56829915,
한국정보공학(주),039740,2011/12,89788710,98589004,4153962,11875204,51885244,61171684,60280026,59105071
한국정보공학(주),039740,2012/12,104416567,109261921,4182871,4523152,66618718,67839812,58982701,58295130
한국정보공학(주),039740,2013/12,98563862,104739412,4181868,4437699,58944853,60479205,56325758,61192762
한국정보공학(주),039740,2014/12,96307188,104985798,4085486,6271986,56758837,62209384,54843748,61712027
한국정보공학(주),039740,2015/12,93355566,102237297,4293264,7258319,50626519,59538421,55755220,61889504
한국정보공학(주),039740,2016/12,83850111,85235736,4165815,9978687,47019728,49273649,51398228,50297039
한국정보공학(주),039740,2017/12,98583400,99380104,3996820,8256004,61878545,65879553,51962649,49287023
한국정보공학(주),039740,2018/12,61954670,63305210,3884986,4109030,29509595,36468867,40785322,39429062
한국정보공학(주),039740,2019/12,83740169,85133950,4335938,5641096,49548614,55701049,42645155,40763339
한국정보인증(주),053300,2014/12,59427601,58926963,10607419,10651729,40894887,41136977,43576885,43150041
한국정보인증(주),053300,2015/12,66217778,65783225,9358333,9376484,42427477,42761963,48648951,48249148
한국정보인증(주),053300,2016/12,88629741,88029815,8127678,8175530,64350293,64747439,70268616,69631694
한국정보인증(주),053300,2017/12,93235749,93375453,7440259,7511623,49596371,49845153,73837022,74076702
한국정보인증(주),053300,2018/12,100101105,100615835,9936071,9989986,68426527,69693958,79365202,79948840
한국정보인증(주),053300,2019/12,109810396,109192283,10003417,10488882,72639350,73242007,85799222,85228915
한국정보통신(주),025770,2011/12,118112514,117132501,32393319,32439578,50668338,57725596,59409999,58374657
한국정보통신(주),025770,2012/12,132061596,130146232,31008238,31043444,66567043,71070941,68456613,66435693
한국정보통신(주),025770,2013/12,155109409,152626099,33049755,33071680,86450198,88472113,84905609,82293643
한국정보통신(주),025770,2014/12,180291025,177793676,30634124,30643881,103483450,107278078,100910137,98305949
한국정보통신(주),025770,2015/12,209875844,207992388,30399516,30409734,131118237,134646049,121628163,119533638
한국정보통신(주),025770,2016/12,238430863,237635369,28220804,28229960,154116825,159269495,148098834,147060352
한국정보통신(주),025770,2017/12,265654516,264909032,24394189,24403353,176650290,180571202,168449229,167396615
한국정보통신(주),025770,2018/12,290157439,288596585,15652063,15876205,214871231,216186032,186469063,184562600
한국정보통신(주),025770,2019/12,353432003,353591699,10626949,10655354,267753024,264830064,202334812,202265843
한국조선해양(주),009540,2011/12,29920497557,49000816098,8137085222,15564732167,11605944248,23076370100,14719276689,18176519067
한국조선해양(주),009540,2012/12,30637881717,49273175894,8145864317,15556464149,13260608268,25278627247,15189935503,18741351195
한국조선해양(주),009540,2013/12,32131726148,53204971621,8062509717,15712997462,14815737605,29254183750,15580311511,19029591757
한국조선해양(주),009540,2014/12,31999358865,53384417841,8255085223,16060222102,14778729467,29871608665,13773204814,16638575662
한국조선해양(주),009540,2015/12,30184780734,49469064992,8063522143,16027157696,13387654798,27096467095,12371788827,15426103573
한국조선해양(주),009540,2016/12,29566889206,48949259814,9093570754,18729240248,12372120461,25864818442,13819537087,17786561649
한국조선해양(주),009540,2017/12,19930215070,30408847507,7511679196,11046256085,8552688501,17663719902,10495374750,12372037982
한국조선해양(주),009540,2018/12,19677950990,24729898792,6872167105,10269011371,8499955820,12316692940,11398537924,13110963372
한국조선해양(주),009540,2019/12,11272534689,25055372817,606442206,9946724472,1425352407,12545988679,10861690982,12926315162
한국주강(주),025890,2011/12,83528606,,9854476,,47140128,,73798818,
한국주강(주),025890,2012/12,76068479,,9380219,,44598193,,71305805,
한국주강(주),025890,2013/12,78185339,,8290096,,43927129,,72813316,
한국주강(주),025890,2014/12,75730590,,7800091,,39408757,,66477319,
한국주강(주),025890,2015/12,70437858,,7681226,,34783257,,66122587,
한국주강(주),025890,2016/12,64842182,,7266448,,39239016,,62698279,
한국주강(주),025890,2017/12,84927734,,44181771,,33987247,,56345214,
한국주강(주),025890,2018/12,60348395,,40711194,,13551638,,45162766,
한국주강(주),025890,2019/12,48507646,,28758716,,12835426,,32212273,
한국주철관공업(주),000970,2011/03,270993669,344381848,103459713,133880045,124752890,185745529,208201614,212776151
한국주철관공업(주),000970,2012/03,271074311,333471929,101892040,130104626,125776925,178777614,210694323,215393957
한국주철관공업(주),000970,2013/03,274763375,333174658,103065466,128356556,127446014,180025335,216696059,218445139
한국주철관공업(주),000970,2014/03,262695121,319386331,102956272,126193947,116049662,168989133,216351723,219139936
한국주철관공업(주),000970,2015/03,250895870,300739840,101178288,123937194,105253175,151829332,214792514,224351087
한국주철관공업(주),000970,2016/03,260162849,323376593,98956786,135948593,101227881,158481360,215215060,235419081
한국주철관공업(주),000970,2017/03,253806727,334728979,96100645,137196430,97475868,167846822,216240552,255096611
한국주철관공업(주),000970,2018/03,248867624,340407803,88740842,130133823,93799886,172982977,214519489,261919891
한국주철관공업(주),000970,2019/03,263831321,351976405,91562768,132289889,97509595,175203690,219722742,268919643
한국지역난방공사,071320,2011/12,4198284591,4581802816,3534329708,3887611283,512880626,549321716,1400703614,1380336568
한국지역난방공사,071320,2012/12,4512013345,4892422214,3695213119,4035073788,627367279,669568169,1551754006,1523131408
한국지역난방공사,071320,2013/12,4646822799,5007901742,3887729339,4209766413,571359154,615175420,1628021183,1600531220
한국지역난방공사,071320,2014/12,4741581258,,3952796137,,630309397,,1633131474,
한국지역난방공사,071320,2015/12,4843831864,,4209509227,,469110734,,1721654077,
한국지역난방공사,071320,2016/12,5133804857,,4536404017,,446926243,,1805003172,
한국지역난방공사,071320,2017/12,5721590909,,4908266648,,617914660,,1829732553,
한국지역난방공사,071320,2018/12,5657998589,5657998589,4779888351,4779888351,641291173,641989643,1560152486,1560152486
한국지역난방공사,071320,2019/12,5891342567,5892614210,4954969645,4955738370,588090213,590505904,1529393588,1529393588
한국철강(주),104700,2011/12,1015150137,,474059181,,503714731,,674020515,
한국철강(주),104700,2012/12,936810385,,443092458,,460604367,,680820131,
한국철강(주),104700,2013/12,907187123,,433661811,,428296694,,686717446,
한국철강(주),104700,2014/12,901950212,,423701266,,425794530,,690828974,
한국철강(주),104700,2015/12,896577601,,425012456,,435601056,,728816347,
한국철강(주),104700,2016/12,941767002,,409431373,,492203862,,768948038,
한국철강(주),104700,2017/12,885882136,,275891458,,582559040,,718280671,
한국철강(주),104700,2018/12,909037196,,273513604,,612363255,,717250259,
한국철강(주),104700,2019/12,873216580,,278834331,,572351359,,724936549,
한국컴퓨터(주),054040,2011/12,105339030,104538691,17551469,21140492,82773681,82600955,66501248,65612818
한국컴퓨터(주),054040,2012/12,107151609,106839059,32092906,34884652,70702871,70808884,70011199,69804666
한국컴퓨터(주),054040,2013/12,106474696,106390328,29739937,32111455,72649437,72629118,80363840,80295565
한국컴퓨터(주),054040,2014/12,109131429,109083768,36667787,37949348,69462987,70236622,85047945,85047945
한국컴퓨터(주),054040,2015/12,106555950,106564426,31048955,31048955,73514816,73730596,92157881,92161282
한국컴퓨터(주),054040,2016/12,110612991,116752528,27678295,34740598,74698081,78491405,97161943,97093599
한국컴퓨터(주),054040,2017/12,125881533,146066345,16527141,36781016,72812815,80389902,100887163,94670193
한국컴퓨터(주),054040,2018/12,123554007,135316307,15668087,34584416,71750080,71936443,100137845,86490764
한국컴퓨터(주),054040,2019/12,114006478,128593746,12686704,30715434,67387132,66496426,98053420,93995744
한국콜마(주),161890,2013/03,223790131,230013673,67651852,76203597,146851320,148255899,99459862,97807112
한국콜마(주),161890,2014/12,318976923,336375678,111690396,121404542,198389931,208861760,175960089,179796644
한국콜마(주),161890,2015/12,318645577,344296273,128797652,145845456,174013339,185567942,213974404,220683680
한국콜마(주),161890,2016/12,392723444,492928108,150172231,184945249,195958464,264054334,260660580,287686856
한국콜마(주),161890,2017/12,542364879,668548554,179038945,236207004,300291537,365921201,297128491,332636543
한국콜마(주),161890,2018/12,881678590,2186418082,182028821,421270923,255765787,555180682,441275424,809826828
한국콜마(주),161890,2019/12,1006724225,2400309459,178271987,466944474,307019951,646020460,483880560,847872907
한국콜마홀딩스(주),024720,2011/03,211304397,226518022,58528297,73620840,104718817,119062775,118514178,123201733
한국콜마홀딩스(주),024720,2012/03,244785701,295606988,65574871,112645879,111988604,130409453,124125079,139347044
한국콜마홀딩스(주),024720,2013/03,174475941,266882024,2213373,50618935,8575555,50940546,153656146,184210176
한국콜마홀딩스(주),024720,2014/12,225561513,378190350,3568588,70541232,53045292,124025515,155834221,229504581
한국콜마홀딩스(주),024720,2015/12,310364477,499515755,709667,83578394,117096451,215385495,154243798,267823763
한국콜마홀딩스(주),024720,2016/12,328504460,567569888,143398,91324584,88943560,209901118,159820286,319079336
한국콜마홀딩스(주),024720,2017/12,372323092,746857715,525854,129257594,84409814,284841268,163677178,392222729
한국콜마홀딩스(주),024720,2018/12,483293640,881687299,13011168,143079715,21019451,230116598,215505048,495422341
한국콜마홀딩스(주),024720,2019/12,537604325,1095090642,14740956,230982934,8356894,307051620,236100847,603778421
한국타이어앤테크놀로지(주),161390,2012/12,4374940777,7182454444,1462033968,3571590662,1993640133,3336866821,2648682668,3221485621
한국타이어앤테크놀로지(주),161390,2013/12,4656057937,7776713391,1377517857,3497977900,2288108445,3952244215,3065265325,3924135810
한국타이어앤테크놀로지(주),161390,2014/12,5111901392,8320082169,1392190722,4020353224,2466120712,3879785423,3395184685,4516473178
한국타이어앤테크놀로지(주),161390,2015/12,5909355631,9496138132,1500907051,4493966945,1711032001,3388781054,3682306629,5140788202
한국타이어앤테크놀로지(주),161390,2016/12,5968767032,9621973239,1545616412,4699252646,1874163605,3293061658,4050999058,5961479320
한국타이어앤테크놀로지(주),161390,2017/12,6015970961,9518786151,1531654215,4317370358,1849739350,3534446756,4307603818,6373506245
한국타이어앤테크놀로지(주),161390,2018/12,6284507359,9796442247,1504947783,4225226632,2029213971,3653188149,4494572075,6790312968
한국타이어앤테크놀로지(주),161390,2019/12,6069618535,10164607903,1489437802,4105500675,1796683986,4113714818,4668068350,7187217114
한국프랜지공업(주),010100,2011/12,449302987,601235596,108282812,163251942,277119779,397116134,191796572,249396299
한국프랜지공업(주),010100,2012/12,487067737,614503505,127952652,185525555,300275825,387958294,187220229,255858915
한국프랜지공업(주),010100,2013/12,471732982,611838947,133549822,197147308,275241216,371654089,191335395,265315719
한국프랜지공업(주),010100,2014/12,470041410,656706479,139639238,228842807,266543447,384313101,187766941,262864137
한국프랜지공업(주),010100,2015/12,492981777,717080889,146410502,253903325,282338447,414512774,191821847,275431898
한국프랜지공업(주),010100,2016/12,467495807,733030315,141998103,267549217,261796702,410555425,198348999,288746716
한국프랜지공업(주),010100,2017/12,431785833,632537110,139912076,239374579,228951768,323770305,179571360,222774858
한국프랜지공업(주),010100,2018/12,432748240,640611046,130992800,235526696,248117491,343267107,178549498,220378356
한국프랜지공업(주),010100,2019/12,433269920,652275270,132007187,236469867,261533846,370275952,187227541,228131227
한국항공우주산업(주),047810,2011/12,1755769881,1755476405,375320584,375381617,1074007863,1074324541,846462625,845567953
한국항공우주산업(주),047810,2012/12,1892674354,1892522284,401640828,401683853,1182577472,1182706763,888189250,887335811
