회사명,거래소코드,회계년도,매출총이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
한일사료(주),005860,2015/12,16909063,111142321,16824339,277856781
한일사료(주),005860,2016/12,14980563,99846700,33683627,310016812
한일사료(주),005860,2017/12,14406425,93701821,26724626,299151587
한일사료(주),005860,2018/12,14682586,98462181,31490066,307837434
한일사료(주),005860,2019/12,16345951,102314789,37085379,343495230
한일시멘트(주),300720,2018/12,119349714,511988306,,
한일시멘트(주),300720,2019/12,171215942,946190602,,
한일철강(주),002220,2010/12,8818771,133671539,14777032,152692715
한일철강(주),002220,2011/12,9318674,150566565,17021199,173288390
한일철강(주),002220,2012/12,6677527,134523592,14246187,154113435
한일철강(주),002220,2013/12,8763989,131193628,9901504,143288400
한일철강(주),002220,2014/12,5615926,116204376,5972238,128235991
한일철강(주),002220,2015/12,4033446,100596872,4485080,111907878
한일철강(주),002220,2016/12,12821751,98856649,14257160,111261361
한일철강(주),002220,2017/12,13002182,143306179,14175487,155757040
한일철강(주),002220,2018/12,6111178,158503702,6512291,168600738
한일철강(주),002220,2019/12,2837985,163820560,4033464,173015465
한일현대시멘트(주),006390,2010/12,10243662,239494902,-7313283,423788855
한일현대시멘트(주),006390,2011/12,43420917,269201819,41414555,414020510
한일현대시멘트(주),006390,2012/12,60508107,296778439,58005389,419382950
한일현대시멘트(주),006390,2013/12,83050069,325627736,83613412,326371366
한일현대시멘트(주),006390,2014/12,90632617,325072108,91142348,325728213
한일현대시멘트(주),006390,2015/12,96965127,363187663,,
한일현대시멘트(주),006390,2016/12,98833429,378856008,,
한일현대시멘트(주),006390,2017/12,75199878,348683546,,
한일현대시멘트(주),006390,2018/12,66846408,339613440,,
한일현대시멘트(주),006390,2019/12,84381276,384112775,,
한일홀딩스(주),003300,2010/12,106121771,651346355,130447393,821999843
한일홀딩스(주),003300,2011/12,120586461,704112001,137374889,867940739
한일홀딩스(주),003300,2012/12,168945553,839334680,188852815,995083818
한일홀딩스(주),003300,2013/12,236639762,963751352,278399776,1267619940
한일홀딩스(주),003300,2014/12,240687021,1012430708,277313961,1321311272
한일홀딩스(주),003300,2015/12,228264930,1043594757,260350290,1377333890
한일홀딩스(주),003300,2016/12,206830873,1067791361,242001778,1441199875
한일홀딩스(주),003300,2017/12,229323116,1066837565,318587766,1574266495
한일홀딩스(주),003300,2018/12,13075470,28201282,181156316,1186663442
한일홀딩스(주),003300,2019/12,18111883,18111883,273241304,1651806632
한일화학공업(주),007770,2010/12,4818947,101866369,5279942,121753509
한일화학공업(주),007770,2011/12,4243795,96037378,4636322,117982709
한일화학공업(주),007770,2012/12,4963180,80746987,5422409,99759158
한일화학공업(주),007770,2013/12,6734918,83444127,6989317,103566261
한일화학공업(주),007770,2014/12,7282692,88804396,7978215,110581531
한일화학공업(주),007770,2015/12,7896904,91152163,7922835,107202890
한일화학공업(주),007770,2016/12,9658938,88647112,10015343,146757126
한일화학공업(주),007770,2017/12,10828895,109759551,11516901,151880210
한일화학공업(주),007770,2018/12,8418810,117025132,9970322,152860690
한일화학공업(주),007770,2019/12,7954021,99572194,7905795,108719610
한전산업개발(주),130660,2010/12,33291850,241773240,37562787,252681104
한전산업개발(주),130660,2011/12,34096046,266417845,39651654,275519491
한전산업개발(주),130660,2012/12,32421608,250920961,32683977,254371650
한전산업개발(주),130660,2013/12,33154125,289085091,35162822,294588057
한전산업개발(주),130660,2014/12,27400865,329215074,31221299,343711213
한전산업개발(주),130660,2015/12,41155801,324161545,46648429,332293744
한전산업개발(주),130660,2016/12,29785564,304067137,33641690,310023227
한전산업개발(주),130660,2017/12,35974233,331694808,39652684,337995937
한전산업개발(주),130660,2018/12,29728010,325693524,33410678,332294602
한전산업개발(주),130660,2019/12,35338934,305576271,39471434,313566645
한전케이피에스(주),051600,2010/12,121108781,838557006,,
한전케이피에스(주),051600,2011/12,170485835,925497007,,
한전케이피에스(주),051600,2012/12,202620003,1006609424,,
한전케이피에스(주),051600,2013/12,239745546,1121717252,240841463,1125801669
한전케이피에스(주),051600,2014/12,274550565,1078525831,277668313,1085530567
한전케이피에스(주),051600,2015/12,245367737,1171082370,248668336,1179714930
한전케이피에스(주),051600,2016/12,189165551,1214303777,192687889,1223106398
한전케이피에스(주),051600,2017/12,249236755,1232112742,250822654,1236779010
한전케이피에스(주),051600,2018/12,267507424,1239603810,268835279,1242452044
한전케이피에스(주),051600,2019/12,275697973,1244613358,275027036,1246949702
한창산업(주),079170,2010/12,2669528,46775221,,
한창산업(주),079170,2011/12,3928631,61218461,,
한창산업(주),079170,2012/12,5320443,57164665,,
한창산업(주),079170,2013/12,5742640,52413961,,
한창산업(주),079170,2014/12,3884649,47188077,,
한창산업(주),079170,2015/12,1762869,47789242,,
한창산업(주),079170,2016/12,6902867,47474017,,
한창산업(주),079170,2017/12,5830865,53948354,,
한창산업(주),079170,2018/12,4301019,62340910,,
한창산업(주),079170,2019/12,4995554,65366486,,
한화솔루션(주),009830,2010/12,773791848,3628166239,1476748330,6341210572
한화솔루션(주),009830,2011/12,794053160,3970365438,1380137890,7942644583
한화솔루션(주),009830,2012/12,501760483,3559004157,1134904672,6962213423
한화솔루션(주),009830,2013/12,404372136,3591399311,1264641574,7863554072
한화솔루션(주),009830,2014/12,328949238,3579535222,1278185747,8055333189
한화솔루션(주),009830,2015/12,488915523,3269466054,1496354736,8036991362
한화솔루션(주),009830,2016/12,707568830,3482790096,2047614274,9258832684
한화솔루션(주),009830,2017/12,906485909,3965438746,1955539864,9341813226
한화솔루션(주),009830,2018/12,634323704,3997664969,1587479932,9046041904
한화솔루션(주),009830,2019/12,417272041,3449339121,1771152248,9503286226
한화시스템(주),272210,2019/12,234937864,1519479274,235473278,1545983880
한화에어로스페이스(주),012450,2010/12,531182902,3127194027,599819505,3197874579
한화에어로스페이스(주),012450,2011/12,444582045,2806143334,544748118,2947529053
한화에어로스페이스(주),012450,2012/12,533125674,2794855009,651768280,2934702113
한화에어로스페이스(주),012450,2013/12,539777725,2758203179,665916653,2912031373
한화에어로스페이스(주),012450,2014/12,441999549,2482632808,566149026,2615618109
한화에어로스페이스(주),012450,2015/12,374807046,2465321483,516811296,2613405506
한화에어로스페이스(주),012450,2016/12,497371620,2628661838,716426010,3518876665
한화에어로스페이스(주),012450,2017/12,290276397,1913924766,768421455,4215471442
한화에어로스페이스(주),012450,2018/12,77957332,1065834898,798008338,4453176623
한화에어로스페이스(주),012450,2019/12,47862898,1190922914,1021796186,5264114375
해성디에스(주),195870,2016/12,49498291,276195590,49496711,276195590
해성디에스(주),195870,2017/12,60814317,325060603,60812397,325060603
해성디에스(주),195870,2018/12,56345736,363292100,56351928,363290231
해성디에스(주),195870,2019/12,57041151,381376301,57053469,381400318
해성산업(주),034810,2010/12,12118728,12118728,,
해성산업(주),034810,2011/12,12470685,12470685,,
해성산업(주),034810,2012/12,12654322,12654322,,
해성산업(주),034810,2013/12,12963563,12963563,,
해성산업(주),034810,2014/12,12972751,12972751,,
해성산업(주),034810,2015/12,12378050,12378050,,
해성산업(주),034810,2016/12,12107551,12107551,,
해성산업(주),034810,2017/12,12199589,12199589,,
해성산업(주),034810,2018/12,14931053,14931053,,
해성산업(주),034810,2019/12,20260095,20260095,,
해성옵틱스(주),076610,2013/12,23556322,182847179,28178674,169513884
해성옵틱스(주),076610,2014/12,11292194,190403634,13118745,182299860
해성옵틱스(주),076610,2015/12,15834479,281510129,18778716,284415318
해성옵틱스(주),076610,2016/12,11851872,361369170,15419779,367152777
해성옵틱스(주),076610,2017/12,11401350,267168504,8210891,342535059
해성옵틱스(주),076610,2018/12,10932248,90510694,5021988,204023160
해성옵틱스(주),076610,2019/12,16359467,88424371,23459470,349099206
해태제과식품(주),101530,2016/12,305841488,782604610,311684270,792832633
해태제과식품(주),101530,2017/12,289732179,784096082,296600913,801459816
해태제과식품(주),101530,2018/12,239367304,706368938,246941626,725381009
해태제과식품(주),101530,2019/12,221527570,670653451,229648872,690019665
핸즈코퍼레이션(주),143210,2016/12,68311486,576836963,112610812,677072863
핸즈코퍼레이션(주),143210,2017/12,55249936,526158403,84884262,613077614
핸즈코퍼레이션(주),143210,2018/12,36120732,501353920,60008160,600927886
핸즈코퍼레이션(주),143210,2019/12,60959081,550419335,81682112,617668704
헝셩그룹유한회사,900270,2015/12,,,56928858,202367680
헝셩그룹유한회사,900270,2016/12,,,56067927,199240486
헝셩그룹유한회사,900270,2017/12,,,56368967,200754058
헝셩그룹유한회사,900270,2018/12,,,51628376,200444345
헝셩그룹유한회사,900270,2019/12,,,59519309,221245903
현대건설(주),000720,2010/12,1050453240,10044755529,1326879701,11377879702
현대건설(주),000720,2011/12,862352791,10104551942,1168311297,11920166872
현대건설(주),000720,2012/12,828607000,10433442000,1248872000,13324821000
현대건설(주),000720,2013/12,776566000,10538677000,1119677000,13852042000
현대건설(주),000720,2014/12,751522000,10667060000,1411574000,17276480000
현대건설(주),000720,2015/12,913126000,10716337000,1725042000,19233180000
현대건설(주),000720,2016/12,1029391000,11041077000,1929740000,18825015000
현대건설(주),000720,2017/12,830769000,10167960000,1778964000,16887090000
현대건설(주),000720,2018/12,750285000,10016133000,1661147000,16730894000
현대건설(주),000720,2019/12,881000000,10014658000,1725905000,17278792000
현대건설기계(주),267270,2017/12,323466470,1829971560,349526977,1886746665
현대건설기계(주),267270,2018/12,288678199,2509206375,544538575,3233935220
현대건설기계(주),267270,2019/12,268621569,1965845284,544551887,2852139163
현대글로비스(주),086280,2010/12,482132399,5833982934,627289575,7296532445
현대글로비스(주),086280,2011/12,631595267,7547777187,802145828,9545995021
현대글로비스(주),086280,2012/12,741495085,9272885268,983043170,11746035658
현대글로비스(주),086280,2013/12,728809075,10174668360,1015595006,12861255453
현대글로비스(주),086280,2014/12,744896647,11166759370,1019864557,13922020908
현대글로비스(주),086280,2015/12,823380303,11811512414,1115987765,14671209543
현대글로비스(주),086280,2016/12,854392855,12250484517,1105776258,15340631692
현대글로비스(주),086280,2017/12,874147017,12986175114,1132059686,16358289275
현대글로비스(주),086280,2018/12,894092771,13452449611,1150840327,16865565663
현대글로비스(주),086280,2019/12,1069932773,14474535954,1366476473,18270050466
현대두산인프라코어(주),042670,2010/12,992742112,3879948121,1786921124,7481919078
현대두산인프라코어(주),042670,2011/12,953305147,4426917140,1847394468,8463085724
현대두산인프라코어(주),042670,2012/12,718200557,4243618747,1680221044,8158350960
현대두산인프라코어(주),042670,2013/12,623925017,3827351664,1647492491,7736830294
현대두산인프라코어(주),042670,2014/12,746682399,4196729481,1712572407,7688557930
현대두산인프라코어(주),042670,2015/12,609747912,3488642658,1545271208,7212985165
현대두산인프라코어(주),042670,2016/12,373593072,2204890488,1325091371,5729550204
현대두산인프라코어(주),042670,2017/12,498309432,2651329093,1542897857,6567897226
현대두산인프라코어(주),042670,2018/12,566425539,3058277034,1793861642,7730107943
현대두산인프라코어(주),042670,2019/12,589919842,3102184313,1912621268,8185839945
현대로템(주),064350,2013/12,301527573,3044920932,332203251,3299369847
현대로템(주),064350,2014/12,185452740,2931543282,210674381,3191088028
현대로템(주),064350,2015/12,-40018802,3073342590,-11987002,3309108924
현대로템(주),064350,2016/12,258098377,2699533325,287690959,2984783033
현대로템(주),064350,2017/12,147979544,2341015709,182230083,2725658171
현대로템(주),064350,2018/12,-26551563,2147585128,-15660767,2411923709
현대로템(주),064350,2019/12,-109409938,2229836157,-93822439,2459346162
현대모비스(주),012330,2010/12,2892695000,13695717000,3763964000,22143540000
현대모비스(주),012330,2011/12,3165427000,15886201000,4039203000,26294579000
현대모비스(주),012330,2012/12,3445093000,16865694000,4544184000,30789019000
현대모비스(주),012330,2013/12,3456786000,17512013000,4812948000,34198594000
현대모비스(주),012330,2014/12,3274567000,18451687000,5179752000,36184974000
현대모비스(주),012330,2015/12,3435415000,19079257000,5147830000,36019749000
현대모비스(주),012330,2016/12,3627975000,19860589000,5295726000,38261745000
현대모비스(주),012330,2017/12,3104599000,19417685000,4465218000,35144580000
현대모비스(주),012330,2018/12,3304520000,20517169000,4567004000,35149219000
현대모비스(주),012330,2019/12,3635680000,22624741000,5229169000,38048768000
현대무벡스(주),319400,2019/12,,,,
현대바이오사이언스(주),048410,2010/12,15476876,80679199,17937887,85265917
현대바이오사이언스(주),048410,2011/12,3796694,38606596,8663218,47653386
현대바이오사이언스(주),048410,2012/12,5561985,29158167,9155938,37079378
