회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원)
이트론(주),096040,2014/12,136974,,517887,,-272884,
이트론(주),096040,2015/12,-5112028,,297508,,-101003,
이트론(주),096040,2016/12,-4000440,,141984,,-64285,
이트론(주),096040,2017/12,214267,,0,,0,
이트론(주),096040,2018/12,-4433248,,0,,0,
이트론(주),096040,2019/12,-2335622,-2335622,108944,108944,0,0
이트론(주),096040,2020/12,457741,450162,1553218,1553218,0,0
이화공영(주),001840,2010/12,734367,,16410,,-16410,
이화공영(주),001840,2011/12,641004,,78558,,-78558,
이화공영(주),001840,2012/12,674600,,24029,,-24029,
이화공영(주),001840,2013/12,828877,,81577,,-81577,
이화공영(주),001840,2014/12,1466384,,15453,,-15453,
이화공영(주),001840,2015/12,1374792,,10500,,-10500,
이화공영(주),001840,2016/12,1593234,,20256,,-20256,
이화공영(주),001840,2017/12,1712196,,69724,,-69724,
이화공영(주),001840,2018/12,50461,,72227,,-72227,
이화공영(주),001840,2019/12,125985,,102660,,-71633,
이화공영(주),001840,2020/12,783338,,65726,,-35609,
이화산업(주),000760,2010/03,-1433070,-430711,0,0,0,0
이화산업(주),000760,2011/03,9967742,11282368,3039041,3042271,-3000051,-3003281
이화산업(주),000760,2012/03,1703471,3249324,3553501,3554560,-3541394,-3542543
이화산업(주),000760,2013/03,-390998,1145806,3357352,3357352,-3351006,-3351006
이화산업(주),000760,2014/03,-2918120,-1530009,3636012,3981885,-2889697,-3220611
이화산업(주),000760,2015/03,-903338,35978,1577812,2591681,-2368905,-3302103
이화산업(주),000760,2016/03,289967,1549613,1299730,2349563,-1313881,-2376310
이화산업(주),000760,2017/12,337658,778638,1062349,2426626,-977351,-2616961
이화산업(주),000760,2018/12,303998,479159,1097881,2840953,-1071785,-2814969
이화산업(주),000760,2019/12,-3328660,-1689016,1128016,3159044,-1128831,-3149764
이화산업(주),000760,2020/12,-2235715,-3486086,876797,2599108,-918800,-2642055
이화전기공업(주),024810,2010/12,4092910,4092910,1024870,1024870,-958381,-958381
이화전기공업(주),024810,2011/12,899935,560343,774228,774228,-645051,-645051
이화전기공업(주),024810,2012/12,-4813082,-7059875,869014,2436162,-583329,-1573792
이화전기공업(주),024810,2013/12,-1942069,-5152785,775551,2558663,-538032,-1243588
이화전기공업(주),024810,2014/12,-7820354,-15376381,1520545,4270485,-1011363,-2476043
이화전기공업(주),024810,2015/12,1314394,,1115662,,-1178726,
이화전기공업(주),024810,2016/12,852355,,789942,,-702236,
이화전기공업(주),024810,2017/12,461044,,172330,,-196770,
이화전기공업(주),024810,2018/12,-3667212,,201160,,-191847,
이화전기공업(주),024810,2019/12,608838,,236405,,-237529,
이화전기공업(주),024810,2020/12,-3563424,-3667522,1979557,1979557,-878623,-878623
인바이오(주),352940,2020/12,4095561,,801016,,-552153,
인베니아(주),079950,2010/12,15606840,,441138,,-441138,
인베니아(주),079950,2011/12,-1077509,,927331,,-927331,
인베니아(주),079950,2012/12,-18749910,-18675267,1830540,1830540,-1846296,-1846296
인베니아(주),079950,2013/12,7427386,7561044,1548348,1548348,-2087234,-1706263
인베니아(주),079950,2014/12,-6053048,-6166364,1579525,1579525,-1685013,-1685013
인베니아(주),079950,2015/12,5213853,4587650,1214657,1214657,-1218157,-1237144
인베니아(주),079950,2016/12,5297009,5363236,863168,863168,-870219,-870219
인베니아(주),079950,2017/12,8562688,8488796,1030974,1030974,-1003642,-1003642
인베니아(주),079950,2018/12,7177674,7201898,2286524,2288077,-2293105,-2294658
인베니아(주),079950,2019/12,4676043,4080034,2527175,2541101,-2432990,-2446313
인베니아(주),079950,2020/12,4820119,4768736,2476445,2476445,-2410265,-2410265
인선이엔티(주),060150,2010/12,3156352,3693108,0,0,-2553275,-3388017
인선이엔티(주),060150,2011/12,3478543,3348984,0,0,-2676814,-3578809
인선이엔티(주),060150,2012/12,-939402,-2124744,3653055,4805472,-3662621,-5416091
인선이엔티(주),060150,2013/12,1551129,196100,3693840,5152638,-3991173,-5303768
인선이엔티(주),060150,2014/12,-466801,-367547,4284610,3900961,-4518726,-4105650
인선이엔티(주),060150,2015/12,6264579,8038837,4604838,6203433,-4388958,-4713253
인선이엔티(주),060150,2016/12,15456043,18063943,3870342,5213373,-3137465,-3588753
인선이엔티(주),060150,2017/12,14494013,21914663,2897105,3681555,-1993953,-2564043
인선이엔티(주),060150,2018/12,20087269,23853490,2273856,3920314,-3283568,-3495800
인선이엔티(주),060150,2019/12,26181731,29617084,2349851,2813752,-2794934,-3160094
인선이엔티(주),060150,2020/12,45840116,48944471,2230395,2553620,-2189296,-2506603
인지컨트롤스(주),023800,2010/12,3407327,47349711,1152521,0,0,0
인지컨트롤스(주),023800,2011/12,4522593,44367167,1969627,0,0,0
인지컨트롤스(주),023800,2012/12,6000112,19068977,1921398,6941379,0,0
인지컨트롤스(주),023800,2013/12,8931564,9599531,1751070,2866,0,0
인지컨트롤스(주),023800,2014/12,9139060,9908953,2526710,4359175,0,0
인지컨트롤스(주),023800,2015/12,12140905,18220305,1866969,3883218,0,0
인지컨트롤스(주),023800,2016/12,8646610,18370073,1729285,3595316,0,0
인지컨트롤스(주),023800,2017/12,5586868,4993555,2005138,4179550,0,0
인지컨트롤스(주),023800,2018/12,11363253,11088639,2612487,5333148,0,0
인지컨트롤스(주),023800,2019/12,10211530,5594454,3518200,6552809,0,0
인지컨트롤스(주),023800,2020/12,-823809,-2884750,2830718,5041547,0,0
인천도시가스(주),034590,2010/12,17446894,,724070,,0,
인천도시가스(주),034590,2011/12,15056193,,764863,,0,
인천도시가스(주),034590,2012/12,10028538,,733565,,0,
인천도시가스(주),034590,2013/12,11942936,,661381,,0,
인천도시가스(주),034590,2014/12,11095874,,676316,,0,
인천도시가스(주),034590,2015/12,5815412,,577034,,0,
인천도시가스(주),034590,2016/12,10962107,,413781,,0,
인천도시가스(주),034590,2017/12,14891559,,345118,,0,
인천도시가스(주),034590,2018/12,18131958,17960192,359353,359353,0,0
인천도시가스(주),034590,2019/12,12367053,11958359,1254459,1254711,-1207331,-1207583
인천도시가스(주),034590,2020/12,11242476,10771513,852239,852536,-832416,-832713
인크로스(주),216050,2016/12,9003556,8998263,2,2,-2,-2
인크로스(주),216050,2017/12,10094527,10248899,0,606,0,-606
인크로스(주),216050,2018/12,10731920,11087813,944,944,-944,-944
인크로스(주),216050,2019/12,12112810,12209437,36132,56741,0,0
인크로스(주),216050,2020/12,14802622,14847199,115768,136181,0,-1
인탑스(주),049070,2010/12,16325407,19581353,1577886,1909931,-1571907,-1909931
인탑스(주),049070,2011/12,19756009,36285946,1102058,2646962,-1090910,-2646962
인탑스(주),049070,2012/12,24445310,59253848,830073,933844,-816367,-920138
인탑스(주),049070,2013/12,4414030,42101724,1380921,1697883,-1395319,-1712281
인탑스(주),049070,2014/12,-23586122,-3236096,206888,550328,-208541,-208541
인탑스(주),049070,2015/12,1337697,31832381,508191,507475,-504342,-507520
인탑스(주),049070,2016/12,1725297,35204819,692013,988391,-696843,-993221
인탑스(주),049070,2017/12,2042631,28776700,684837,1390661,-663410,-1368319
인탑스(주),049070,2018/12,7865052,34192361,585211,1132277,-597580,-1128609
인탑스(주),049070,2019/12,17668050,70671749,477055,838338,-484898,-824043
인탑스(주),049070,2020/12,38672038,64994601,305504,558421,-304646,-599550
인터지스(주),129260,2011/12,22094421,22267698,4081558,4645344,-3998318,-4562832
인터지스(주),129260,2012/12,17234955,17188415,4685940,5501849,-4451614,-5267823
인터지스(주),129260,2013/12,18713637,17714578,7576806,7679114,-7095386,-7198710
인터지스(주),129260,2014/12,28310170,28704550,7175013,7338897,-6382976,-6535422
인터지스(주),129260,2015/12,29770310,29278951,6285822,6352410,-5700965,-5816547
인터지스(주),129260,2016/12,9599826,10729023,6816256,6823867,-5288633,-5229037
인터지스(주),129260,2017/12,11594851,14905238,7392269,7382371,-6122309,-5873549
인터지스(주),129260,2018/12,4804092,9421393,6163372,6226748,-6069772,-6163052
인터지스(주),129260,2019/12,713769,6479330,7002279,7460668,-7037307,-7488313
인터지스(주),129260,2020/12,1466558,7656359,4972883,5793210,-5057266,-5796421
인포뱅크(주),039290,2010/12,9346,,0,,0,
인포뱅크(주),039290,2011/12,-1976643,,0,,0,
인포뱅크(주),039290,2012/12,1022194,,0,,0,
인포뱅크(주),039290,2013/12,-4517872,-4168744,0,0,0,0
인포뱅크(주),039290,2014/12,-2915127,-2893853,0,32127,0,-30746
인포뱅크(주),039290,2015/12,315215,669178,0,27549,0,-32581
인포뱅크(주),039290,2016/12,216157,561469,0,11537,0,-11537
인포뱅크(주),039290,2017/12,2053582,2539518,0,7809,0,-7674
인포뱅크(주),039290,2018/12,2141088,2380163,0,8944,0,-8574
인포뱅크(주),039290,2019/12,655418,794191,7559,20627,-7559,-20776
인포뱅크(주),039290,2020/12,406663,594973,4093,14080,-4093,-14198
인화정공(주),101930,2010/12,19573495,19573495,776254,776254,-2016381,-2016381
인화정공(주),101930,2011/12,15115562,15371099,191860,191860,-1105251,-1105251
인화정공(주),101930,2012/12,6186836,8545182,1423470,1639668,-1381758,-1594103
인화정공(주),101930,2013/12,2561918,3161358,1921873,2579564,-1873569,-2435564
인화정공(주),101930,2014/12,1852293,8501559,2019439,3984782,-2034472,-4055990
인화정공(주),101930,2015/12,446086,7895523,1572286,2951143,-1625881,-3030551
인화정공(주),101930,2016/12,-2218402,-772709,1418501,2446623,-1426299,-2447484
인화정공(주),101930,2017/12,-3929993,-490192,1475571,2431797,-1462848,-2420058
인화정공(주),101930,2018/12,-2048717,-2025353,2523338,3779949,-2431247,-3702192
인화정공(주),101930,2019/12,2285071,2998542,2817071,4079748,-2858096,-4359169
인화정공(주),101930,2020/12,2229987,-629694,2108024,3280563,-2133004,-3364558
일동제약(주),249420,2016/12,14818459,14792365,1723907,1723907,-1811904,-1811904
일동제약(주),249420,2017/12,24874882,25360864,3751300,3751300,-3740573,-3740573
일동제약(주),249420,2018/12,27568805,28343243,3587788,3587788,-3597679,-3597679
일동제약(주),249420,2019/12,-1900998,-1372528,5224266,5225985,-3289463,-3289463
일동제약(주),249420,2020/12,5598254,6632844,4668197,4669466,-2710731,-2710731
일동홀딩스(주),000230,2010/03,37014732,35571740,0,0,0,0
일동홀딩스(주),000230,2011/12,37303710,38691595,4955825,5150406,-4724833,-4916357
일동홀딩스(주),000230,2012/12,12893076,13974704,4821724,5039567,-5116945,-5334789
일동홀딩스(주),000230,2013/12,23184926,23803540,5692964,5998468,-5649441,-5649441
일동홀딩스(주),000230,2014/12,15230208,14462106,6587929,6951655,-6584031,-6924611
일동홀딩스(주),000230,2015/12,24715543,23726627,5022811,5350614,-5056292,-5369384
일동홀딩스(주),000230,2016/12,-1453193,-3510380,688129,1497136,-680480,-1438963
일동홀딩스(주),000230,2017/12,2833809,1291180,434043,2118624,-433665,-2212672
일동홀딩스(주),000230,2018/12,4278644,-674507,468295,2287487,-465706,-2292336
일동홀딩스(주),000230,2019/12,4792117,-23796281,1051027,4596844,-1031054,-6461564
일동홀딩스(주),000230,2020/12,2871022,-9214716,1574573,6646671,-1249177,-5629669
일성건설(주),013360,2010/12,-730535,-767881,3339540,3339540,-2810487,-2810487
일성건설(주),013360,2011/12,6349016,6720049,3811276,3929152,-3793961,-3911837
일성건설(주),013360,2012/12,-9946698,-10006577,5235017,5235017,-5184904,-5184904
일성건설(주),013360,2013/12,4418482,9550587,6137074,5567327,-6087218,-5517471
일성건설(주),013360,2014/12,-32277306,-29299675,5475865,4989212,-5488829,-5002176
일성건설(주),013360,2015/12,5521335,6948829,5417516,5417516,-5433456,-5446420
일성건설(주),013360,2016/12,6983855,8114777,5447042,5447042,-5399181,-5399181
일성건설(주),013360,2017/12,13421382,12929385,5552984,5552984,-5391762,-5391762
일성건설(주),013360,2018/12,9718030,9871731,8248660,8248660,-8213635,-8213635
일성건설(주),013360,2019/12,7409572,7401577,6533372,6533372,-6668475,-6727220
일성건설(주),013360,2020/12,10248883,10280801,5465739,5465739,-6420966,-6420966
일성신약(주),003120,2010/12,6095893,,47060,,-47061,
일성신약(주),003120,2011/12,4470460,,199972,,-194984,
일성신약(주),003120,2012/12,1320124,,94138,,-99125,
일성신약(주),003120,2013/12,1371981,,21643,,-21643,
일성신약(주),003120,2014/12,2430674,,278,,-278,
일성신약(주),003120,2015/12,2589561,,399,,-399,
일성신약(주),003120,2016/12,2454448,,0,,0,
일성신약(주),003120,2017/12,2590410,,6,,-6,
일성신약(주),003120,2018/12,2258355,,10,,-10,
일성신약(주),003120,2019/12,-1257117,,5445,,0,
일성신약(주),003120,2020/12,-1947785,,13884,,0,
일신방직(주),003200,2010/12,54097054,77977263,431446,704936,-496188,-769678
일신방직(주),003200,2011/12,-18843806,15284132,728031,848312,-704455,-824736
일신방직(주),003200,2012/12,-19471938,7353877,335864,381912,-357464,-403512
일신방직(주),003200,2013/12,16772853,40648233,244205,311668,-224748,-224748
일신방직(주),003200,2014/12,3433602,24018339,201145,299137,-161373,-179271
일신방직(주),003200,2015/12,11850144,25538798,229684,1038583,-182162,-661247
일신방직(주),003200,2016/12,12680963,27687611,348766,2382023,-230318,-2258265
일신방직(주),003200,2017/12,3938570,23960820,413258,2502324,-314746,-2421654
일신방직(주),003200,2018/12,8637099,29917685,527186,2989846,-363594,-2785486
일신방직(주),003200,2019/12,-968520,13589459,999689,622694,-774116,-4522498
일신방직(주),003200,2020/12,-312858,13548435,580578,3035879,-497312,-2843537
일양약품(주),007570,2010/03,4226006,6579430,360844,360844,0,0
일양약품(주),007570,2011/03,7657428,,7596521,,0,
일양약품(주),007570,2012/03,3788796,,5013916,,0,
일양약품(주),007570,2013/03,3227490,,5365816,,0,
일양약품(주),007570,2014/03,4733361,,4807346,,0,
일양약품(주),007570,2015/03,-8710735,6245797,8343602,7688141,-7731899,-7102670
일양약품(주),007570,2016/12,6003076,23182210,5216868,5234571,-5362735,-5394624
일양약품(주),007570,2017/12,7667160,24433088,4919894,4889263,-4887840,-4881143
일양약품(주),007570,2018/12,-4173449,16721980,4475264,4413309,-4514327,-4559773
일양약품(주),007570,2019/12,6314594,32510929,3918857,3847991,-4113595,-4159992
일양약품(주),007570,2020/12,6617510,34100857,2915244,2576412,-2945731,-3073374
일정실업(주),008500,2010/12,573610,791188,0,0,-348197,-348197
일정실업(주),008500,2011/12,-273955,1487791,0,0,-307129,-344770
일정실업(주),008500,2012/12,1809976,4106085,0,0,-510767,-510767
일정실업(주),008500,2013/12,1607511,5098131,0,0,-465566,-465566
일정실업(주),008500,2014/12,3497531,5139190,0,0,-245361,-245361
일정실업(주),008500,2015/12,2052556,3612171,0,0,-21435,-21435
일정실업(주),008500,2016/12,3017002,4445338,0,0,-20551,-12575
일정실업(주),008500,2017/12,-5041777,-6384222,0,0,-88124,-88124
일정실업(주),008500,2018/12,-6983473,-8356269,0,0,-251463,-251463
일정실업(주),008500,2019/12,-11745081,-16332932,0,0,-509930,-509930
일정실업(주),008500,2020/12,-5541656,-7342536,0,0,-324643,-324643
일진다이아몬드(주),081000,2010/12,17485406,16608953,2349981,2357636,-2374996,-2395007
일진다이아몬드(주),081000,2011/12,15211850,16459817,1676021,1752153,-1697515,-1688093
일진다이아몬드(주),081000,2012/12,8945633,9738912,1324623,1554257,-1266554,-1459290
일진다이아몬드(주),081000,2013/12,8147148,6928606,1129069,1557500,-1205835,-1634267
일진다이아몬드(주),081000,2014/12,8458021,7659694,816043,1288999,-793899,-1266854
일진다이아몬드(주),081000,2015/12,14015414,14246255,538119,1003224,-552760,-1015581
일진다이아몬드(주),081000,2016/12,4718869,6391022,301608,706315,-306275,-713775
일진다이아몬드(주),081000,2017/12,10787944,11486574,267728,721559,-268843,-723533
일진다이아몬드(주),081000,2018/12,13009926,15178329,200734,687701,-200737,-701690
일진다이아몬드(주),081000,2019/12,624568,13218652,71969,526905,-85088,-542577
일진다이아몬드(주),081000,2020/12,-5212148,9095835,7595,101331,-7595,-65918
일진디스플레이(주),020760,2010/12,14478317,,2905267,,-882960,
일진디스플레이(주),020760,2011/12,36294343,,2971142,,-1336244,
일진디스플레이(주),020760,2012/12,64563711,,1448929,,-1473179,
일진디스플레이(주),020760,2013/12,59865111,,905030,,-726534,
일진디스플레이(주),020760,2014/12,22678002,,642598,,-632776,
일진디스플레이(주),020760,2015/12,-13120941,,740719,,-740922,
일진디스플레이(주),020760,2016/12,-29834580,,1249352,,-1213287,
일진디스플레이(주),020760,2017/12,19729138,,1683111,,-1658540,
일진디스플레이(주),020760,2018/12,194989,,1404271,,-1384117,
일진디스플레이(주),020760,2019/12,-29529403,-30788622,1246310,1270068,-1384501,-1384501
일진디스플레이(주),020760,2020/12,-28471904,-30480103,1498417,1516401,-1590534,-1585182
일진머티리얼즈(주),020150,2011/12,13433798,13354907,1362395,1373255,-1303171,-1314032
일진머티리얼즈(주),020150,2012/12,-2542463,-6841915,2041551,2100095,-2197365,-2252092
일진머티리얼즈(주),020150,2013/12,475069,-14843478,1701463,2947233,-1887848,-3031191
일진머티리얼즈(주),020150,2014/12,-427681,-28549803,3148086,5498441,-2963099,-5310946
