회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)한컴위드,054920,2014/12,90883878,
(주)한컴위드,054920,2015/12,85759103,
(주)한컴위드,054920,2016/12,81449990,
(주)한컴위드,054920,2017/12,87201813,
(주)한컴위드,054920,2018/12,92793365,93077271
(주)한컴위드,054920,2019/12,170224187,174213420
(주)한탑,002680,2011/12,138064080,139319048
(주)한탑,002680,2012/12,150512605,153791702
(주)한탑,002680,2013/12,127150889,128351977
(주)한탑,002680,2014/12,132046706,134980716
(주)한탑,002680,2015/12,124971989,129476112
(주)한탑,002680,2016/12,118199434,122419456
(주)한탑,002680,2017/12,116973154,122885640
(주)한탑,002680,2018/12,130630487,137149274
(주)한탑,002680,2019/12,125834352,129107318
(주)한화,000880,2011/12,6160599908,15029730755
(주)한화,000880,2012/12,5947456857,15865391957
(주)한화,000880,2013/12,6276925506,113322609673
(주)한화,000880,2014/12,6588237592,123684262290
(주)한화,000880,2015/12,7588298851,145621715231
(주)한화,000880,2016/12,7769210424,154871038000
(주)한화,000880,2017/12,7479345461,160194978000
(주)한화,000880,2018/12,7778276877,169548577000
(주)한화,000880,2019/12,7931295046,182286178000
(주)핸디소프트,220180,2016/12,50257053,51722042
(주)핸디소프트,220180,2017/12,67783464,67833290
(주)핸디소프트,220180,2018/12,54640551,54749301
(주)핸디소프트,220180,2019/12,65910032,65954614
(주)헥토이노베이션,214180,2015/12,50850064,
(주)헥토이노베이션,214180,2016/12,86023394,160768832
(주)헥토이노베이션,214180,2017/12,97575233,213398338
(주)헥토이노베이션,214180,2018/12,108050014,232913361
(주)헥토이노베이션,214180,2019/12,122239160,300992779
(주)헥토파이낸셜,234340,2019/12,169235827,
(주)헬릭스미스,084990,2011/12,60127437,60135643
(주)헬릭스미스,084990,2012/12,67980292,67991729
(주)헬릭스미스,084990,2013/12,69610470,69624871
(주)헬릭스미스,084990,2014/12,70368895,
(주)헬릭스미스,084990,2015/12,70610001,
(주)헬릭스미스,084990,2016/12,227540018,
(주)헬릭스미스,084990,2017/12,179383001,
(주)헬릭스미스,084990,2018/12,269313074,284235779
(주)헬릭스미스,084990,2019/12,353302235,371438506
(주)현대공업,170030,2013/12,62499915,84934544
(주)현대공업,170030,2014/12,82915298,109800323
(주)현대공업,170030,2015/12,90399389,127187956
(주)현대공업,170030,2016/12,107507321,146903560
(주)현대공업,170030,2017/12,114773136,146606166
(주)현대공업,170030,2018/12,119727460,138084051
(주)현대공업,170030,2019/12,130872759,141735192
(주)현대그린푸드,005440,2011/12,1472213548,1682601199
(주)현대그린푸드,005440,2012/12,1510433824,1797550408
(주)현대그린푸드,005440,2013/12,1590519746,1922094478
(주)현대그린푸드,005440,2014/12,1457238106,1882969346
(주)현대그린푸드,005440,2015/12,1508920344,1954105123
(주)현대그린푸드,005440,2016/12,1510318898,2181726915
(주)현대그린푸드,005440,2017/12,1619121356,2796884943
(주)현대그린푸드,005440,2018/12,1642342150,2837374829
(주)현대그린푸드,005440,2019/12,1695521102,2966575687
(주)현대리바트,079430,2011/12,336936495,343030326
(주)현대리바트,079430,2012/12,319275745,326931020
(주)현대리바트,079430,2013/12,324095302,332663051
(주)현대리바트,079430,2014/12,339983275,345197898
(주)현대리바트,079430,2015/12,375774201,379216031
(주)현대리바트,079430,2016/12,420143373,419856718
(주)현대리바트,079430,2017/12,677910642,682759227
(주)현대리바트,079430,2018/12,670249779,678896575
(주)현대리바트,079430,2019/12,743057105,752808372
(주)현대미포조선,010620,2011/12,5520988909,7824563657
(주)현대미포조선,010620,2012/12,5032466338,7722829117
(주)현대미포조선,010620,2013/12,5502458251,10227698199
(주)현대미포조선,010620,2014/12,4987681263,10063720316
(주)현대미포조선,010620,2015/12,4621284378,9438010980
(주)현대미포조선,010620,2016/12,4708979668,9226316948
(주)현대미포조선,010620,2017/12,3758029548,8319438717
(주)현대미포조선,010620,2018/12,3524887824,3463733941
(주)현대미포조선,010620,2019/12,3392554837,3380628394
(주)현대바이오랜드,052260,2011/12,128572765,128856588
(주)현대바이오랜드,052260,2012/12,147161006,147064069
(주)현대바이오랜드,052260,2013/12,143199824,142530900
(주)현대바이오랜드,052260,2014/12,143294587,143161483
(주)현대바이오랜드,052260,2015/12,153516911,153363230
(주)현대바이오랜드,052260,2016/12,167412828,167667443
(주)현대바이오랜드,052260,2017/12,174290341,176369786
(주)현대바이오랜드,052260,2018/12,181220355,193163241
(주)현대바이오랜드,052260,2019/12,184908036,209051968
(주)현대백화점,069960,2011/12,3522921492,4720062645
(주)현대백화점,069960,2012/12,3891127052,5400075749
(주)현대백화점,069960,2013/12,4124105321,5600706253
(주)현대백화점,069960,2014/12,4068306401,5683921344
(주)현대백화점,069960,2015/12,4585422226,6160846844
(주)현대백화점,069960,2016/12,4919581474,6587262226
(주)현대백화점,069960,2017/12,4941793010,6777281518
(주)현대백화점,069960,2018/12,5313725929,6988562089
(주)현대백화점,069960,2019/12,5795560155,7623094297
(주)현대에버다임,041440,2011/12,193339369,196590976
(주)현대에버다임,041440,2012/12,217900360,227883930
(주)현대에버다임,041440,2013/12,254684441,269566288
(주)현대에버다임,041440,2014/12,288972698,311323451
(주)현대에버다임,041440,2015/12,263518628,285417033
(주)현대에버다임,041440,2016/12,236837780,262385473
(주)현대에버다임,041440,2017/12,246444496,273598043
(주)현대에버다임,041440,2018/12,247681088,269379041
(주)현대에버다임,041440,2019/12,260503509,280365328
(주)현대이지웰,090850,2013/12,41485113,
(주)현대이지웰,090850,2014/12,49284990,
(주)현대이지웰,090850,2015/12,60053874,59516464
(주)현대이지웰,090850,2016/12,60164676,58520750
(주)현대이지웰,090850,2017/12,82904755,80265436
(주)현대이지웰,090850,2018/12,85303086,82686191
(주)현대이지웰,090850,2019/12,90779475,90207539
(주)현대퓨처넷,126560,2011/12,422654054,595815689
(주)현대퓨처넷,126560,2012/12,392278121,584124356
(주)현대퓨처넷,126560,2013/12,409955677,611082113
(주)현대퓨처넷,126560,2014/12,415880887,641188873
(주)현대퓨처넷,126560,2015/12,419294684,652175416
(주)현대퓨처넷,126560,2016/12,682235639,691077957
(주)현대퓨처넷,126560,2017/12,725309544,734968548
(주)현대퓨처넷,126560,2018/12,761931333,780480291
(주)현대퓨처넷,126560,2019/12,797218878,813483891
(주)현대홈쇼핑,057050,2011/12,1101569989,1139831172
(주)현대홈쇼핑,057050,2012/12,1306359201,
(주)현대홈쇼핑,057050,2013/12,1429041784,
(주)현대홈쇼핑,057050,2014/12,1550254232,
(주)현대홈쇼핑,057050,2015/12,1527657111,1666364862
(주)현대홈쇼핑,057050,2016/12,1729784204,1902995406
(주)현대홈쇼핑,057050,2017/12,1671130951,1875426918
(주)현대홈쇼핑,057050,2018/12,1742871717,2547695055
(주)현대홈쇼핑,057050,2019/12,1697081648,2503844834
(주)협진,138360,2013/12,38564866,
(주)협진,138360,2014/12,44488054,44857220
(주)협진,138360,2015/12,43383402,44576597
(주)협진,138360,2016/12,45278890,46222019
(주)협진,138360,2017/12,49600159,50706212
(주)협진,138360,2018/12,66557948,66740935
(주)협진,138360,2019/12,50457965,50464697
(주)형지아이앤씨,011080,2011/12,47018513,
(주)형지아이앤씨,011080,2012/12,38200111,
(주)형지아이앤씨,011080,2013/12,52991916,
(주)형지아이앤씨,011080,2014/12,96870939,97653381
(주)형지아이앤씨,011080,2015/12,111737677,110029095
(주)형지아이앤씨,011080,2016/12,109090989,107520781
(주)형지아이앤씨,011080,2017/12,75935100,75970033
(주)형지아이앤씨,011080,2018/12,68095416,
(주)형지아이앤씨,011080,2019/12,63722359,63722359
(주)형지엘리트,093240,2011/06,72764535,73579787
(주)형지엘리트,093240,2012/06,77995175,78298761
(주)형지엘리트,093240,2013/06,76091504,76232517
(주)형지엘리트,093240,2014/06,73526990,74491835
(주)형지엘리트,093240,2015/06,141957036,188019458
(주)형지엘리트,093240,2016/06,153948336,207610802
(주)형지엘리트,093240,2017/06,131726334,166000027
(주)형지엘리트,093240,2018/06,121422267,138769481
(주)형지엘리트,093240,2019/06,96304350,120785276
(주)혜인,003010,2011/12,194623986,199424354
(주)혜인,003010,2012/12,241533365,249947805
(주)혜인,003010,2013/12,216756464,228890084
(주)혜인,003010,2014/12,242402373,257110072
(주)혜인,003010,2015/12,223443728,236639585
(주)혜인,003010,2016/12,227870575,234552458
(주)혜인,003010,2017/12,223416189,227953372
(주)혜인,003010,2018/12,224623631,228402133
(주)혜인,003010,2019/12,217627544,218339707
(주)호텔신라,008770,2011/12,1375610699,1385303349
(주)호텔신라,008770,2012/12,1542215711,1547612290
(주)호텔신라,008770,2013/12,1709733793,1712070637
(주)호텔신라,008770,2014/12,1882407485,1907452204
(주)호텔신라,008770,2015/12,2213549595,2176705187
(주)호텔신라,008770,2016/12,2034192137,2040955003
(주)호텔신라,008770,2017/12,2261641205,2249913439
(주)호텔신라,008770,2018/12,2244199124,2303742128
(주)호텔신라,008770,2019/12,3071696462,3527280624
(주)홈센타홀딩스,060560,2011/12,106486190,114245773
(주)홈센타홀딩스,060560,2012/12,125476245,138437982
(주)홈센타홀딩스,060560,2013/12,123991788,139096842
(주)홈센타홀딩스,060560,2014/12,124782968,138292289
(주)홈센타홀딩스,060560,2015/12,128823117,145260432
(주)홈센타홀딩스,060560,2016/12,248040981,387264680
(주)홈센타홀딩스,060560,2017/12,221820065,358129507
(주)홈센타홀딩스,060560,2018/12,178995338,323876954
(주)홈센타홀딩스,060560,2019/12,170219215,328954147
(주)홈캐스트,064240,2011/12,98278112,100615493
(주)홈캐스트,064240,2012/12,73726802,72617557
(주)홈캐스트,064240,2013/12,67072464,67343439
(주)홈캐스트,064240,2014/12,112178377,114414653
(주)홈캐스트,064240,2015/12,125328583,123030385
(주)홈캐스트,064240,2016/12,151891026,145814350
(주)홈캐스트,064240,2017/12,110523618,110199580
(주)홈캐스트,064240,2018/12,87401233,117339741
(주)홈캐스트,064240,2019/12,74828599,96544366
(주)화승엔터프라이즈,241590,2016/12,192875847,436691157
(주)화승엔터프라이즈,241590,2017/12,270034797,626784093
(주)화승엔터프라이즈,241590,2018/12,225504884,760455511
(주)화승엔터프라이즈,241590,2019/12,240826504,978863218
(주)화승인더스트리,006060,2011/12,300500290,476497529
(주)화승인더스트리,006060,2012/12,286050845,457260643
(주)화승인더스트리,006060,2013/12,291108892,472663786
(주)화승인더스트리,006060,2014/12,333165230,533010981
(주)화승인더스트리,006060,2015/12,351335003,561114858
(주)화승인더스트리,006060,2016/12,504400245,803885741
(주)화승인더스트리,006060,2017/12,514052979,875729560
(주)화승인더스트리,006060,2018/12,381682583,991258651
(주)화승인더스트리,006060,2019/12,409995776,1270683674
(주)화승코퍼레이션,013520,2011/12,565629568,969243331
(주)화승코퍼레이션,013520,2012/12,574764890,956450234
(주)화승코퍼레이션,013520,2013/12,625860986,1131628142
(주)화승코퍼레이션,013520,2014/12,634267033,1167986152
(주)화승코퍼레이션,013520,2015/12,744167013,1299508336
(주)화승코퍼레이션,013520,2016/12,830710165,1339825677
(주)화승코퍼레이션,013520,2017/12,708183879,1274195718
(주)화승코퍼레이션,013520,2018/12,660377151,1211764734
(주)화승코퍼레이션,013520,2019/12,691953015,1211566447
(주)화신,010690,2011/12,435936072,887893456
(주)화신,010690,2012/12,436714556,853595978
(주)화신,010690,2013/12,522989465,781630816
(주)화신,010690,2014/12,664071736,927526528
(주)화신,010690,2015/12,649627539,900499508
(주)화신,010690,2016/12,685107274,964142090
(주)화신,010690,2017/12,575544521,846408269
(주)화신,010690,2018/12,626193853,828226155
(주)화신,010690,2019/12,611470712,808403061
(주)화신정공,126640,2011/12,107115268,
(주)화신정공,126640,2012/12,108519466,
(주)화신정공,126640,2013/12,119517520,
(주)화신정공,126640,2014/12,111267358,
(주)화신정공,126640,2015/12,104729475,
(주)화신정공,126640,2016/12,117496842,
(주)화신정공,126640,2017/12,108004671,
(주)화신정공,126640,2018/12,104074639,
(주)화신정공,126640,2019/12,134185867,
(주)화인베스틸,133820,2014/12,253345301,
(주)화인베스틸,133820,2015/12,222662316,
(주)화인베스틸,133820,2016/12,226509854,
(주)화인베스틸,133820,2017/12,215737385,
(주)화인베스틸,133820,2018/12,228133467,
(주)화인베스틸,133820,2019/12,210800585,
(주)황금에스티,032560,2011/12,227123944,257748613
(주)황금에스티,032560,2012/12,208119061,242003440
(주)황금에스티,032560,2013/12,213859892,253730129
(주)황금에스티,032560,2014/12,208348758,250683121
(주)황금에스티,032560,2015/12,245247006,294144485
(주)황금에스티,032560,2016/12,244618674,371879221
(주)황금에스티,032560,2017/12,227603315,363642735
(주)황금에스티,032560,2018/12,237438425,406187489
(주)황금에스티,032560,2019/12,224042305,390222792
(주)효성,004800,2011/12,8507119894,13623189543
(주)효성,004800,2012/12,8284794074,13763659509
(주)효성,004800,2013/12,7848965887,13593412883
(주)효성,004800,2014/12,7755585602,13662073774
(주)효성,004800,2015/12,7746432779,14013177864
(주)효성,004800,2016/12,7680269340,14120801415
(주)효성,004800,2017/12,7844283138,14534978561
(주)효성,004800,2018/12,2120867774,6407904916
(주)효성,004800,2019/12,2118763094,6527055213
(주)후성,093370,2011/12,304325895,308040011
(주)후성,093370,2012/12,291018951,321752560
(주)후성,093370,2013/12,254725924,290138308
(주)후성,093370,2014/12,196140244,231980153
(주)후성,093370,2015/12,232929523,261388269
(주)후성,093370,2016/12,270929017,315083346
(주)후성,093370,2017/12,285241565,316114969
(주)후성,093370,2018/12,377192701,441480960
(주)후성,093370,2019/12,414665472,528907906
(주)휠라홀딩스,081660,2011/12,691411810,839412055
(주)휠라홀딩스,081660,2012/12,665692733,876801964
(주)휠라홀딩스,081660,2013/12,693230207,971356130
(주)휠라홀딩스,081660,2014/12,679626216,1035230701
(주)휠라홀딩스,081660,2015/12,705599674,978931671
(주)휠라홀딩스,081660,2016/12,754197110,3384914899
(주)휠라홀딩스,081660,2017/12,666259924,3078924218
(주)휠라홀딩스,081660,2018/12,693451094,3304339508
(주)휠라홀딩스,081660,2019/12,814761459,3770249128
(주)휴네시온,290270,2018/12,24651221,25167837
(주)휴네시온,290270,2019/12,27264411,28292684
(주)휴니드테크놀러지스,005870,2011/12,134232856,
(주)휴니드테크놀러지스,005870,2012/12,128776964,
(주)휴니드테크놀러지스,005870,2013/12,132765608,
(주)휴니드테크놀러지스,005870,2014/12,134649596,
(주)휴니드테크놀러지스,005870,2015/12,164132050,
(주)휴니드테크놀러지스,005870,2016/12,169249296,
(주)휴니드테크놀러지스,005870,2017/12,147679832,
(주)휴니드테크놀러지스,005870,2018/12,227270125,
(주)휴니드테크놀러지스,005870,2019/12,260965122,
(주)휴맥스,115160,2011/12,713116938,766766732
(주)휴맥스,115160,2012/12,680000950,717361645
(주)휴맥스,115160,2013/12,684744515,834854559
(주)휴맥스,115160,2014/12,762613038,943642835
(주)휴맥스,115160,2015/12,755161882,951759057
(주)휴맥스,115160,2016/12,787576393,1018355642
(주)휴맥스,115160,2017/12,1029891505,1206007559
(주)휴맥스,115160,2018/12,889069691,1057083761
(주)휴맥스,115160,2019/12,898189836,1022128768
(주)휴맥스홀딩스,028080,2011/12,205048221,233402961
(주)휴맥스홀딩스,028080,2012/12,209415255,242902792
(주)휴맥스홀딩스,028080,2013/12,206578582,248619390
(주)휴맥스홀딩스,028080,2014/12,210659453,240986942
(주)휴맥스홀딩스,028080,2015/12,179738302,222112084
(주)휴맥스홀딩스,028080,2016/12,176500399,221495411
(주)휴맥스홀딩스,028080,2017/12,177292471,192627732
(주)휴맥스홀딩스,028080,2018/12,164180834,
(주)휴맥스홀딩스,028080,2019/12,157699568,169615218
