회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원)
태평양물산(주),007980,2017/12,2890674,9917161
태평양물산(주),007980,2018/12,13606716,10381488
태평양물산(주),007980,2019/12,3015936,11233484
테고사이언스(주),191420,2014/12,1534446,
테고사이언스(주),191420,2015/12,1473397,
테고사이언스(주),191420,2016/12,879631,753896
테고사이언스(주),191420,2017/12,-5998224,-6273278
테고사이언스(주),191420,2018/12,-2262829,-1860194
테고사이언스(주),191420,2019/12,952834,831875
테라사이언스(주),073640,2010/12,1264298,1922521
테라사이언스(주),073640,2011/12,762834,1265846
테라사이언스(주),073640,2012/12,2392948,2894712
테라사이언스(주),073640,2013/12,-4575259,-5411397
테라사이언스(주),073640,2014/12,-7013145,-7552779
테라사이언스(주),073640,2015/12,-22709757,-29055382
테라사이언스(주),073640,2016/12,-8304705,
테라사이언스(주),073640,2017/12,-1990796,-2329327
테라사이언스(주),073640,2018/12,-1909455,-1989123
테라사이언스(주),073640,2019/12,-1307818,-2755497
텔코웨어(주),078000,2010/12,3359614,3219623
텔코웨어(주),078000,2011/12,5707563,5552885
텔코웨어(주),078000,2012/12,6118696,6773394
텔코웨어(주),078000,2013/12,10776967,10839720
텔코웨어(주),078000,2014/12,7856085,7610954
텔코웨어(주),078000,2015/12,8099891,7786158
텔코웨어(주),078000,2016/12,4409922,4503624
텔코웨어(주),078000,2017/12,5307283,5300434
텔코웨어(주),078000,2018/12,6341210,6343551
텔코웨어(주),078000,2019/12,4234721,4283361
티와이엠(주),002900,2010/12,19908031,15046510
티와이엠(주),002900,2011/12,2827257,-6620440
티와이엠(주),002900,2012/12,3191545,-1294895
티와이엠(주),002900,2013/12,3099496,-1454944
티와이엠(주),002900,2014/12,-5499842,-8895307
티와이엠(주),002900,2015/12,-20089289,2647239
티와이엠(주),002900,2016/12,3919315,3681720
티와이엠(주),002900,2017/12,-26442224,-22604786
티와이엠(주),002900,2018/12,-5293231,-22760684
티와이엠(주),002900,2019/12,3126551,5224426
티제이미디어(주),032540,2010/12,10338580,9675376
티제이미디어(주),032540,2011/12,4096941,6198208
티제이미디어(주),032540,2012/12,3279121,3936460
티제이미디어(주),032540,2013/12,2219511,521632
티제이미디어(주),032540,2014/12,345504,-230716
티제이미디어(주),032540,2015/12,2284699,2046184
티제이미디어(주),032540,2016/12,1381648,861502
티제이미디어(주),032540,2017/12,1647741,1674129
티제이미디어(주),032540,2018/12,-2795032,-1589132
티제이미디어(주),032540,2019/12,703178,901690
티케이지애강(주),022220,2010/12,-24589510,-26648334
티케이지애강(주),022220,2011/12,-2869513,-3674097
티케이지애강(주),022220,2012/12,7204216,7453316
티케이지애강(주),022220,2013/12,-8850638,-9242209
티케이지애강(주),022220,2014/12,-13863968,-13739961
티케이지애강(주),022220,2015/12,-1789499,-1882489
티케이지애강(주),022220,2016/12,5280856,5577584
티케이지애강(주),022220,2017/12,9536150,9528745
티케이지애강(주),022220,2018/12,7510360,7510360
티케이지애강(주),022220,2019/12,11522828,11522828
티케이지휴켐스(주),069260,2010/12,70519584,68207479
티케이지휴켐스(주),069260,2011/12,53552047,51537570
티케이지휴켐스(주),069260,2012/12,52155293,52194435
티케이지휴켐스(주),069260,2013/12,54553948,50290636
티케이지휴켐스(주),069260,2014/12,40635949,38041971
티케이지휴켐스(주),069260,2015/12,37551321,34222746
티케이지휴켐스(주),069260,2016/12,45877756,39903581
티케이지휴켐스(주),069260,2017/12,119319351,110056577
티케이지휴켐스(주),069260,2018/12,93521536,105081366
티케이지휴켐스(주),069260,2019/12,70477104,70312286
팅크웨어(주),084730,2010/12,18054011,
팅크웨어(주),084730,2011/12,6276563,
팅크웨어(주),084730,2012/12,4734414,
팅크웨어(주),084730,2013/12,-2455810,-2719680
팅크웨어(주),084730,2014/12,1601656,953947
팅크웨어(주),084730,2015/12,616844,919853
팅크웨어(주),084730,2016/12,3171665,2107564
팅크웨어(주),084730,2017/12,3980976,2220487
팅크웨어(주),084730,2018/12,1477803,1918367
팅크웨어(주),084730,2019/12,2864518,4050708
파나케이아(주),058530,2010/12,-1153156,-1268653
파나케이아(주),058530,2011/12,261164,263657
파나케이아(주),058530,2012/12,-4108377,-3625798
파나케이아(주),058530,2013/12,663512,717415
파나케이아(주),058530,2014/12,-2813805,-2799260
파나케이아(주),058530,2015/12,438923,420975
파나케이아(주),058530,2016/12,-2394726,69107
파나케이아(주),058530,2017/12,-15808891,-23768813
파나케이아(주),058530,2018/12,-16684358,-17434471
파나케이아(주),058530,2019/12,-22518573,-24929147
파미셀(주),005690,2010/12,-13645938,-11890259
파미셀(주),005690,2011/12,-16589612,-18185956
파미셀(주),005690,2012/12,-16843195,-17649474
파미셀(주),005690,2013/12,-29766450,-25700965
파미셀(주),005690,2014/12,-28768437,
파미셀(주),005690,2015/12,-6390212,
파미셀(주),005690,2016/12,-676712,
파미셀(주),005690,2017/12,-39196611,
파미셀(주),005690,2018/12,-12680884,
파미셀(주),005690,2019/12,4347128,
팜젠사이언스(주),004720,2010/12,-3648726,-3974274
팜젠사이언스(주),004720,2011/12,-9111682,-8846737
팜젠사이언스(주),004720,2012/12,-5049559,-5326181
팜젠사이언스(주),004720,2013/12,-3516712,-3779193
팜젠사이언스(주),004720,2014/12,-4505188,-4620659
팜젠사이언스(주),004720,2015/12,2006745,2083070
팜젠사이언스(주),004720,2016/12,3451432,3470531
팜젠사이언스(주),004720,2017/12,4104185,4433382
팜젠사이언스(주),004720,2018/12,4438381,4495677
팜젠사이언스(주),004720,2019/12,813541,235996
패션플랫폼(주),225590,2015/12,,
패션플랫폼(주),225590,2016/12,,
패션플랫폼(주),225590,2017/12,,
패션플랫폼(주),225590,2018/12,1210624,
패션플랫폼(주),225590,2019/12,5543185,
팬오션(주),028670,2010/12,109742000,78967000
팬오션(주),028670,2011/12,-4408000,-21984000
팬오션(주),028670,2012/12,-456645000,-466865000
팬오션(주),028670,2013/12,-2052601000,-1909683000
팬오션(주),028670,2014/12,809869000,786078000
팬오션(주),028670,2015/12,56532000,45547000
팬오션(주),028670,2016/12,90822000,97089000
팬오션(주),028670,2017/12,145713000,141275000
팬오션(주),028670,2018/12,144248000,148645000
팬오션(주),028670,2019/12,153711000,147727000
퍼스텍(주),010820,2010/12,6650927,7079917
퍼스텍(주),010820,2011/12,1439575,2748069
퍼스텍(주),010820,2012/12,1984494,2589407
퍼스텍(주),010820,2013/12,1555394,2375019
퍼스텍(주),010820,2014/12,1600050,1623965
퍼스텍(주),010820,2015/12,1194890,2528202
퍼스텍(주),010820,2016/12,-666022,-368076
퍼스텍(주),010820,2017/12,860419,3773446
퍼스텍(주),010820,2018/12,-35554591,
퍼스텍(주),010820,2019/12,-10486350,
펌텍코리아(주),251970,2019/12,19511111,22893194
페이퍼코리아(주),001020,2010/12,1287396,-208696
페이퍼코리아(주),001020,2011/12,-27269837,-27798668
페이퍼코리아(주),001020,2012/12,2357082,3206356
페이퍼코리아(주),001020,2013/12,-10408248,-10110861
페이퍼코리아(주),001020,2014/12,-23643824,-24315036
페이퍼코리아(주),001020,2015/12,-42599758,-59279252
페이퍼코리아(주),001020,2016/12,-32617548,-37095277
페이퍼코리아(주),001020,2017/12,-115772530,-102967842
페이퍼코리아(주),001020,2018/12,-57411495,-38061342
페이퍼코리아(주),001020,2019/12,-23616193,-27833230
평화산업(주),090080,2010/12,-153276,-61766
평화산업(주),090080,2011/12,-980185,-1064771
평화산업(주),090080,2012/12,-2154607,-2284389
평화산업(주),090080,2013/12,1588308,1033333
평화산업(주),090080,2014/12,-1750261,-2237125
평화산업(주),090080,2015/12,2710092,2873822
평화산업(주),090080,2016/12,2065187,1710963
평화산업(주),090080,2017/12,-7078662,-7925310
평화산업(주),090080,2018/12,-42611275,-44077298
평화산업(주),090080,2019/12,-10565271,-7210044
평화홀딩스(주),010770,2010/12,3877711,2274873
평화홀딩스(주),010770,2011/12,6211825,-12395708
평화홀딩스(주),010770,2012/12,762613,-3576317
평화홀딩스(주),010770,2013/12,2198402,5468514
평화홀딩스(주),010770,2014/12,3547296,-15272141
평화홀딩스(주),010770,2015/12,4007485,1129793
평화홀딩스(주),010770,2016/12,4621533,6858026
평화홀딩스(주),010770,2017/12,5472178,-5486688
평화홀딩스(주),010770,2018/12,13694236,-63596620
평화홀딩스(주),010770,2019/12,-3558919,-21766311
포스코스틸리온(주),058430,2010/12,6494657,
포스코스틸리온(주),058430,2011/12,-24712748,
포스코스틸리온(주),058430,2012/12,-47444301,
포스코스틸리온(주),058430,2013/12,-5172750,-5172750
포스코스틸리온(주),058430,2014/12,-1880986,-2298404
포스코스틸리온(주),058430,2015/12,13207232,7825108
포스코스틸리온(주),058430,2016/12,30425509,31409664
포스코스틸리온(주),058430,2017/12,19077666,17527988
포스코스틸리온(주),058430,2018/12,10317077,10804281
포스코스틸리온(주),058430,2019/12,2914242,2577866
포스코홀딩스(주),005490,2010/12,3784361128,4185651473
포스코홀딩스(주),005490,2011/12,3188844785,3714285845
포스코홀딩스(주),005490,2012/12,2499522911,2385606843
포스코홀딩스(주),005490,2013/12,1582595861,1355180338
포스코홀딩스(주),005490,2014/12,1138958195,556659146
포스코홀딩스(주),005490,2015/12,1318271460,-96181234
포스코홀딩스(주),005490,2016/12,1785045916,1048168660
포스코홀딩스(주),005490,2017/12,2545685289,2973469161
포스코홀딩스(주),005490,2018/12,1072591563,1892064406
포스코홀딩스(주),005490,2019/12,1175712402,1982637209
풍국주정공업(주),023900,2010/12,7058872,10577786
풍국주정공업(주),023900,2011/12,5802802,7932740
풍국주정공업(주),023900,2012/12,3128765,5750310
풍국주정공업(주),023900,2013/12,5572200,8299596
풍국주정공업(주),023900,2014/12,4725237,6948866
풍국주정공업(주),023900,2015/12,7586496,8108178
풍국주정공업(주),023900,2016/12,8440853,9409082
풍국주정공업(주),023900,2017/12,13140234,14568365
풍국주정공업(주),023900,2018/12,8524481,11420891
풍국주정공업(주),023900,2019/12,5438545,9109368
피씨엘(주),241820,2017/12,-3869222,
피씨엘(주),241820,2018/12,-5771237,
피씨엘(주),241820,2019/12,-7965850,
피앤씨테크(주),237750,2016/12,5034720,
피앤씨테크(주),237750,2017/12,3798832,
피앤씨테크(주),237750,2018/12,2329408,
피앤씨테크(주),237750,2019/12,2779484,
피에스케이(주),319660,2019/12,10618204,14971556
피에스케이홀딩스(주),031980,2010/12,12132213,12013523
피에스케이홀딩스(주),031980,2011/12,2113913,1383755
피에스케이홀딩스(주),031980,2012/12,9171567,11558210
피에스케이홀딩스(주),031980,2013/12,8608122,16868684
피에스케이홀딩스(주),031980,2014/12,16268124,10779077
피에스케이홀딩스(주),031980,2015/12,13788175,13618790
피에스케이홀딩스(주),031980,2016/12,22932023,19633766
피에스케이홀딩스(주),031980,2017/12,39981918,39443421
피에스케이홀딩스(주),031980,2018/12,52451498,53521668
피에스케이홀딩스(주),031980,2019/12,15273535,8394444
피에스텍(주),002230,2010/12,2731110,6779234
피에스텍(주),002230,2011/12,3264166,7211461
피에스텍(주),002230,2012/12,380524,7808463
피에스텍(주),002230,2013/12,39402349,24626032
피에스텍(주),002230,2014/12,4314049,4393846
피에스텍(주),002230,2015/12,9266770,9293055
피에스텍(주),002230,2016/12,4521552,4443466
피에스텍(주),002230,2017/12,8972704,11324748
피에스텍(주),002230,2018/12,1919614,-313610
피에스텍(주),002230,2019/12,2332888,2533315
피에이치에이(주),043370,2010/12,24471269,49545383
피에이치에이(주),043370,2011/12,30142824,43899763
피에이치에이(주),043370,2012/12,24580816,37310032
피에이치에이(주),043370,2013/12,24749456,47378858
피에이치에이(주),043370,2014/12,11048082,39317213
피에이치에이(주),043370,2015/12,-16923283,7364917
피에이치에이(주),043370,2016/12,29262560,53296491
피에이치에이(주),043370,2017/12,59034376,74521352
피에이치에이(주),043370,2018/12,41434150,44832284
피에이치에이(주),043370,2019/12,23550669,31622057
하나마이크론(주),067310,2010/12,23527802,21786527
하나마이크론(주),067310,2011/12,9941842,8756400
하나마이크론(주),067310,2012/12,-6258787,-9980376
하나마이크론(주),067310,2013/12,-12144635,-19266613
하나마이크론(주),067310,2014/12,8977938,8239472
하나마이크론(주),067310,2015/12,4330037,4463534
하나마이크론(주),067310,2016/12,-26539552,-24516588
하나마이크론(주),067310,2017/12,-515719,10434648
하나마이크론(주),067310,2018/12,6329668,21646722
하나마이크론(주),067310,2019/12,7428241,14505784
하나머티리얼즈(주),166090,2017/12,19447699,
하나머티리얼즈(주),166090,2018/12,36245778,
하나머티리얼즈(주),166090,2019/12,27651938,
하나제약(주),293480,2018/12,26169074,
하나제약(주),293480,2019/12,28303725,
하이록코리아(주),013030,2010/12,19902034,20333753
하이록코리아(주),013030,2011/12,23521548,24731607
하이록코리아(주),013030,2012/12,28407856,29506643
하이록코리아(주),013030,2013/12,32875544,33353144
하이록코리아(주),013030,2014/12,35570036,38242544
하이록코리아(주),013030,2015/12,43113145,43206158
하이록코리아(주),013030,2016/12,28816861,30221399
하이록코리아(주),013030,2017/12,23797169,23623257
하이록코리아(주),013030,2018/12,10600289,12204679
하이록코리아(주),013030,2019/12,12979846,13597494
하이즈항공(주),221840,2015/12,3434991,
하이즈항공(주),221840,2016/12,-3260259,
하이즈항공(주),221840,2017/12,562048,712296
하이즈항공(주),221840,2018/12,1492570,639869
하이즈항공(주),221840,2019/12,3708298,3705357
하이트진로(주),000080,2010/12,22779142,47620381
하이트진로(주),000080,2011/12,60070490,70242546
하이트진로(주),000080,2012/12,127731388,103536195
하이트진로(주),000080,2013/12,84349396,79103048
하이트진로(주),000080,2014/12,31256395,21253791
하이트진로(주),000080,2015/12,47256386,53360072
하이트진로(주),000080,2016/12,48404004,38447239
하이트진로(주),000080,2017/12,18625314,12735966
하이트진로(주),000080,2018/12,24913250,22272353
하이트진로(주),000080,2019/12,-40690937,-42394951
하이트진로홀딩스(주),000140,2010/12,42219815,81575865
하이트진로홀딩스(주),000140,2011/12,1098876,41469359
하이트진로홀딩스(주),000140,2012/12,196096558,63311789
하이트진로홀딩스(주),000140,2013/12,-12993415,-51776920
하이트진로홀딩스(주),000140,2014/12,30718307,-101108612
하이트진로홀딩스(주),000140,2015/12,18460685,44719059
하이트진로홀딩스(주),000140,2016/12,24259202,46282665
하이트진로홀딩스(주),000140,2017/12,14220128,-7615475
하이트진로홀딩스(주),000140,2018/12,7562158,8640980
하이트진로홀딩스(주),000140,2019/12,9070291,-40132480
한국가스공사(주),036460,2010/12,250380666,274935933
한국가스공사(주),036460,2011/12,208398967,174707367
한국가스공사(주),036460,2012/12,505723847,362046097
한국가스공사(주),036460,2013/12,-267179193,-203638809
한국가스공사(주),036460,2014/12,93007739,447222939
한국가스공사(주),036460,2015/12,55741545,319190290
