,순이익증가율,순이익증가률개별,순이익증가률연결
12312,1254789.63,11111111.11,11111111.11
12313,1254789.63,11111111.11,11111111.11
12314,1254789.63,11111111.11,11111111.11
12315,1254789.63,11111111.11,11111111.11
12316,1254789.63,11111111.11,11111111.11
12317,1254789.63,11111111.11,11111111.11
12318,1254789.63,11111111.11,11111111.11
12319,1254789.63,11111111.11,11111111.11
12320,1254789.63,11111111.11,11111111.11
12321,1254789.63,11111111.11,11111111.11
12322,-204.55,11111111.11,-322.5
12323,1254789.63,11111111.11,11111111.11
12324,1254789.63,11111111.11,11111111.11
12325,-275.14,-174.54,-541.26
12326,1254789.63,11111111.11,11111111.11
12327,1254789.63,11111111.11,11111111.11
12328,1254789.63,11111111.11,11111111.11
12329,1254789.63,11111111.11,11111111.11
12330,-35.03,-35.03,11111111.11
12331,-1162.14,-1162.14,0.0
12332,0.0,11111111.11,0.0
12333,-207.24,11111111.11,-207.24
12334,1254789.63,11111111.11,11111111.11
12335,1254789.63,11111111.11,11111111.11
12336,-175.15,11111111.11,-175.15
12337,1254789.63,11111111.11,11111111.11
12338,1254789.63,11111111.11,11111111.11
12339,-1314.56,-3581.51,-1314.56
12340,1254789.63,11111111.11,11111111.11
12341,1254789.63,11111111.11,11111111.11
12342,-337.39,-258.22,-337.39
12343,1254789.63,11111111.11,11111111.11
12344,46.93,-122.39,46.93
12345,0.0,11111111.11,0.0
12346,-1043.34,-1043.34,0.0
12347,-163.54,11111111.11,-163.54
12348,1254789.63,11111111.11,11111111.11
12349,-7126.77,-9486.9,-7126.77
12350,1254789.63,11111111.11,11111111.11
12351,1254789.63,11111111.11,11111111.11
12352,1254789.63,11111111.11,11111111.11
12353,1254789.63,11111111.11,11111111.11
12354,1254789.63,11111111.11,11111111.11
12355,1254789.63,11111111.11,11111111.11
12356,1254789.63,11111111.11,11111111.11
12357,-459.0,-1125.95,-509.47
12358,1254789.63,11111111.11,11111111.11
12359,1254789.63,11111111.11,11111111.11
12360,1254789.63,11111111.11,11111111.11
12361,1254789.63,11111111.11,11111111.11
12362,-3227.25,-1165.33,-3227.25
12363,1254789.63,11111111.11,11111111.11
12364,1254789.63,11111111.11,11111111.11
12365,1254789.63,11111111.11,11111111.11
12366,1254789.63,11111111.11,11111111.11
12367,-17.59,11111111.11,11111111.11
12368,343.78,502.48,330.91
12369,-55.86,-91.05,-43.07
12370,-17.92,-49.9,-12.94
12371,-139.71,170.04,-139.71
12372,-39.6,-39.6,11111111.11
12373,38.36,29.83,39.07
12374,7.29,26.79,11.44
12375,-73.55,-13.72,-72.23
12376,-41.39,-42.18,-80.31
12377,-136.64,-140.64,-136.64
12378,1254789.63,11111111.11,11111111.11
12379,50.98,50.98,11111111.11
12380,-721.4,-197.35,-721.4
12381,1254789.63,11111111.11,11111111.11
12382,-143.58,-163.11,-136.41
12383,1254789.63,11111111.11,11111111.11
12384,146.97,209.63,137.02
12385,-395.05,-1858.71,-395.05
12386,1254789.63,11111111.11,11111111.11
12387,1254789.63,11111111.11,11111111.11
12388,1254789.63,11111111.11,11111111.11
12389,1254789.63,11111111.11,11111111.11
12390,-241.91,-684.77,-407.02
12391,1254789.63,11111111.11,11111111.11
12392,1254789.63,11111111.11,11111111.11
12393,1254789.63,11111111.11,11111111.11
12394,1254789.63,11111111.11,11111111.11
12395,32.16,31.19,32.16
12396,-62.53,-64.64,-62.53
12397,18.44,32.57,18.44
12398,9.99,13.64,1.76
12399,28.43,-9.81,33.69
12400,-91.5,-85.53,-93.2
12401,570.84,438.44,654.1
12402,213.86,197.97,252.16
12403,2374.47,2286.99,2338.23
12404,-99.82,-100.78,-99.83
12405,-324.22,11111111.11,-494.36
12406,-32.39,11111111.11,11111111.11
12407,-98.9,-98.9,0.0
12408,-1114.55,-1114.55,0.0
12409,0.0,11111111.11,0.0
12410,61.08,2348.74,0.0
12411,27.42,-18.99,27.42
12412,-76.23,-153.62,-96.21
12413,395.93,11111111.11,596.13
12414,-27.45,-94.56,-28.71
12415,346.75,832.96,357.22
12416,-25.27,238.56,-26.46
12417,-196.92,-242.99,-209.82
12418,1254789.63,11111111.11,11111111.11
12419,1254789.63,11111111.11,11111111.11
12420,814.36,814.36,11111111.11
12421,-74.44,-72.76,-74.44
12422,-42.07,-65.74,-42.07
12423,1288.68,907.66,1288.68
12424,-80.46,-47.69,-80.46
12425,-8.25,11.49,-24.0
12426,75.3,-1.67,163.21
12427,-15.66,-56.34,-16.0
12428,-3.89,144.51,6.13
12429,-308.58,-107.51,-277.1
12430,1254789.63,11111111.11,11111111.11
12431,1254789.63,11111111.11,11111111.11
12432,-474.78,-474.78,11111111.11
12433,0.0,11111111.11,0.0
12434,-55.03,-55.03,0.0
12435,585.24,241.18,0.0
12436,-110.69,-110.69,0.0
12437,0.0,11111111.11,0.0
12438,-238.79,-238.79,0.0
12439,0.0,11111111.11,0.0
12440,-472.38,-472.38,0.0
12441,0.0,11111111.11,0.0
12442,-191.15,-191.15,0.0
12443,0.0,11111111.11,0.0
12444,-9.99,1049.87,54.15
12445,-155.44,-89.94,-155.44
12446,1255.32,1255.32,11111111.11
12447,18.61,18.61,11111111.11
12448,-83.6,-55.11,-79.35
12449,-435.79,-193.2,-349.72
12450,1254789.63,11111111.11,11111111.11
12451,-10.49,-52.74,-81.33
12452,-69.73,-40.11,-70.94
12453,-1770.68,-714.56,-1770.68
12454,1254789.63,11111111.11,11111111.11
12455,1254789.63,11111111.11,11111111.11
12456,1254789.63,11111111.11,11111111.11
12457,-2464.52,-2464.52,11111111.11
12458,1254789.63,11111111.11,11111111.11
12459,1254789.63,11111111.11,11111111.11
12460,1254789.63,11111111.11,11111111.11
12461,215.53,-44.81,215.53
12462,222.99,90.73,228.13
12463,-92.37,314.87,-95.69
12464,32.7,-79.2,22.82
12465,438.24,-66.41,1099.08
12466,-86.19,-112.59,-77.88
12467,39.87,11111111.11,-66.93
12468,-38.85,-41.81,-40.2
12469,53.3,54.12,54.54
12470,19.53,21.16,19.04
12471,11.58,14.1,10.3
12472,6.21,4.89,9.36
12473,5.55,-9.08,0.32
12474,58.64,77.39,64.46
12475,44.02,34.91,45.86
12476,-6.3,-45.32,-45.16
12477,40.32,-2.94,40.24
12478,38.36,30.18,38.09
12479,1.18,-2.56,1.56
12480,-6.07,12.52,-6.13
12481,63.48,167.23,63.38
12482,-70.97,-32.25,-70.93
12483,0.69,-68.06,0.69
12484,21.51,16.88,21.28
12485,30.59,-7.89,58.97
12486,27.87,0.0,27.87
12487,-5.18,0.0,-5.08
12488,52.71,0.0,51.46
12489,12.46,0.0,11.61
12490,-9.63,0.0,-11.21
12491,-65.37,0.0,-67.37
12492,-398.32,0.0,-461.07
12493,0.0,0.0,11111111.11
12494,-125.49,-125.49,11111111.11
12495,0.0,11111111.11,0.0
12496,-98.73,-98.73,0.0
12497,-2386.68,-2386.68,0.0
12498,0.0,11111111.11,0.0
12499,0.0,11111111.11,0.0
12500,-41.0,-41.0,0.0
12501,69.02,19.07,69.02
12502,113.15,172.26,94.6
12503,64.22,221.19,127.17
12504,-7.19,-7.19,-7.19
12505,-111.2,-111.2,-111.2
12506,1254789.63,11111111.11,11111111.11
12507,-71.33,-28.55,-71.33
12508,140.92,93.59,362.1
12509,-2.79,-6.1,-2.56
12510,-22.82,-2.58,-25.2
12511,61.85,7.79,59.3
12512,-4710.51,-16400.63,-4710.51
12513,1254789.63,11111111.11,11111111.11
12514,82.72,249.13,77.27
12515,112.21,876.32,118.96
12516,6.89,-0.5,11.56
12517,-6.19,-0.12,-8.98
12518,98.82,84.03,107.95
12519,-111.5,-124.85,-109.26
12520,1254789.63,11111111.11,11111111.11
12521,1254789.63,11111111.11,11111111.11
12522,1254789.63,11111111.11,11111111.11
12523,164.73,11111111.11,145.21
12524,125.92,11111111.11,125.12
12525,-68.85,11111111.11,-50.31
12526,-38.2,11111111.11,-49.3
12527,2144.79,11111111.11,1380.04
12528,-28.14,-100.63,-21.22
12529,-97.48,11111111.11,-87.78
12530,-110.29,11111111.11,-110.29
12531,1254789.63,11111111.11,11111111.11
12532,1254789.63,11111111.11,11111111.11
12533,1254789.63,11111111.11,11111111.11
12534,739.26,1318.91,849.45
12535,-29.78,-9.3,-36.57
12536,-11.85,-10.56,-8.31
12537,-44.74,-72.54,-55.19
12538,-65.49,-42.69,-123.37
12539,80.94,1362.9,11111111.11
12540,-13.82,-43.09,-13.82
12541,-20.42,-10.94,-32.35
12542,-109.8,-96.34,-128.76
12543,-111.99,-111.99,11111111.11
12544,1254789.63,11111111.11,11111111.11
12545,-8.51,-178.02,-5.65
12546,788.61,11111111.11,788.61
12547,-8.01,-32.09,-30.92
12548,-4.21,-18.4,-11.13
12549,255.3,35.95,285.44
12550,-228.59,-25.95,-228.59
12551,-10.27,-10.27,11111111.11
12552,-84.76,-42.81,-51.05
12553,101.22,-39.3,98.69
12554,-43.34,-635.92,-10.01
12555,-72.09,11111111.11,-42.27
12556,-91.93,370.52,-91.93
12557,-13.36,-8.08,-19.23
12558,67.87,70.49,68.82
12559,-56.26,-59.9,-60.32
12560,147.51,111.65,165.04
12561,19.52,-19.59,26.1
12562,168.49,328.28,163.58
12563,-80.43,-79.59,-80.87
12564,-10.68,63.63,-15.97
12565,-64.13,-92.09,133.73
12566,-26.14,-26.14,0.0
12567,-78.52,422.97,-78.52
12568,-13.93,-13.29,-13.93
12569,-2.32,24.07,-2.32
12570,-45.52,3.42,-45.52
12571,-1593.43,-803.03,-1593.43
12572,1254789.63,11111111.11,11111111.11
12573,124.08,11111111.11,124.08
12574,92.52,-59.31,92.52
12575,-30.48,-30.48,0.0
12576,554.45,554.45,0.0
12577,-92.26,-92.26,0.0
12578,272.5,272.5,0.0
12579,24.09,24.09,0.0
12580,-55.55,-55.55,0.0
12581,-426.65,-426.65,0.0
12582,0.0,11111111.11,0.0
12583,5.91,241.89,0.0
12584,-24.04,-24.04,0.0
12585,-29.57,-29.57,0.0
12586,8.65,8.65,0.0
12587,-8.96,-8.96,0.0
12588,-22.71,-22.71,0.0
12589,30.13,30.13,0.0
12590,23.71,23.71,0.0
12591,11.08,11.08,0.0
12592,321.72,-61.61,0.0
12593,70.21,70.21,0.0
12594,-55.11,-55.11,0.0
12595,-58.43,-58.43,0.0
12596,-435.78,-435.78,0.0
12597,0.0,11111111.11,0.0
12598,-29.43,-29.43,0.0
12599,269.43,269.43,0.0
12600,-16.51,-35.04,-16.51
12601,54.42,-65.75,-50.5
12602,15.75,10.16,15.32
12603,-3.71,-13.77,-4.13
12604,138.66,138.66,118.86
12605,69.97,69.97,0.0
12606,-24.76,-24.76,0.0
12607,-49.57,-49.57,0.0
12608,-77.88,-77.88,0.0
12609,-74.38,-74.38,0.0
12610,3.85,1942.48,-47.78
12611,-32.8,-26.84,-32.8
12612,-138.06,-130.8,-138.06
12613,-7.4,11111111.11,11111111.11
12614,66.91,66.91,152.84
12615,-49.05,-49.05,0.0
12616,28.45,49.17,28.45
12617,-87.08,159.65,-87.08
12618,-63.44,-97.7,-63.0
12619,-112.02,-393.69,-140.81
12620,1254789.63,11111111.11,11111111.11
12621,1254789.63,11111111.11,11111111.11
12622,706.43,706.43,11111111.11
12623,-3.2,0.0,-3.2
12624,29.66,0.0,29.66
12625,1.88,0.0,1.88
12626,-27.82,0.0,-27.82
12627,44.42,-59.96,-91.67
12628,65.69,1.96,86.67
12629,26.9,37.36,24.31
12630,38.76,15.55,40.52
12631,-28.85,-36.35,-28.65
12632,8.42,1.07,2.28
12633,90.99,106.59,107.11
12634,-53.7,-48.09,-54.38
12635,-36.66,-4.39,-36.74
12636,-65.63,-108.62,-82.91
12637,365.14,11111111.11,534.51
12638,-7.49,-88.29,-8.15
12639,-23.81,462.92,-23.81
12640,-946.41,-2137.56,-946.41
12641,1254789.63,11111111.11,11111111.11
12642,1254789.63,11111111.11,11111111.11
12643,-142.16,-213.04,-142.16
12644,1254789.63,11111111.11,11111111.11
12645,520.12,11111111.11,11111111.11
12646,-321.41,11111111.11,-321.41
12647,1254789.63,11111111.11,11111111.11
12648,1254789.63,11111111.11,11111111.11
12649,1254789.63,11111111.11,11111111.11
12650,1254789.63,11111111.11,11111111.11
12651,1254789.63,11111111.11,11111111.11
12652,418.46,492.49,418.46
12653,169.76,167.53,165.34
12654,-23.88,-58.87,-23.88
12655,-19.1,40.15,-19.1
12656,51.25,30.39,56.61
12657,-23.72,-24.38,-19.13
12658,106.29,13.98,-62.75
12659,-10.22,55.78,-12.83
12660,99.4,13.64,112.67
12661,53.04,-1.51,65.61
12662,19.64,99.72,25.43
12663,30.93,-12.05,24.51
12664,-56.99,-20.46,-72.16
12665,25.56,-26.48,10.52
12666,-228.14,-192.98,-451.04
12667,1254789.63,11111111.11,11111111.11
12668,1254789.63,11111111.11,11111111.11
12669,1254789.63,11111111.11,11111111.11
12670,1254789.63,11111111.11,11111111.11
12671,1254789.63,11111111.11,11111111.11
12672,1254789.63,11111111.11,11111111.11
12673,1254789.63,11111111.11,11111111.11
12674,144.3,305.24,157.6
12675,-66.93,-86.01,-65.13
12676,149.42,85.47,141.03
12677,-49.34,122.55,-51.32
12678,490.64,828.12,487.36
12679,19.31,-83.37,-40.6
12680,-18.54,-18.54,0.0
12681,-46.36,-46.36,0.0
12682,57.6,57.6,0.0
12683,-24.47,-24.47,0.0
12684,7.98,7.98,0.0
12685,-26.91,-26.91,0.0
12686,62.66,62.66,0.0
12687,2.29,2.29,0.0
12688,-76.96,-18.59,-76.96
12689,52.76,83.39,52.76
12690,20.37,12.46,20.37
12691,-77.39,-78.77,-77.39
12692,-199.66,-179.91,-199.66
12693,1254789.63,11111111.11,11111111.11
12694,10.86,-5.13,10.86
12695,-24.36,-28.03,-24.36
12696,-8.35,-8.89,-8.35
12697,461.42,543.07,461.42
12698,0.0,0.0,0.0
12699,29.53,27.15,29.53
12700,103.95,113.53,95.21
12701,-137.35,-135.99,-138.1
12702,1254789.63,11111111.11,11111111.11
12703,-56.78,-31.51,-56.78
12704,-98.5,-70.14,-98.5
12705,2769.37,128.25,2769.38
12706,344.53,142.4,344.53
12707,79.69,88.85,80.12
12708,-3.76,-6.51,-3.35
12709,-110.22,-117.04,-108.83
12710,5.17,11111111.11,11111111.11
12711,7.93,41.8,8.58
12712,79.14,113.95,77.63
12713,73.17,8.47,-36.07
12714,-60.33,-60.33,0.0
12715,1.6,1.6,0.0
12716,107.61,107.61,0.0
12717,-23.93,-23.93,0.0
12718,-35.14,-35.14,0.0
12719,7.27,7.27,0.0
12720,-20.28,-20.28,0.0
12721,-37.89,-37.89,0.0
12722,-7.11,-654.72,-38.52
12723,-214.91,11111111.11,-58.24
12724,-386.85,11111111.11,-386.85
12725,1254789.63,11111111.11,11111111.11
12726,1254789.63,11111111.11,11111111.11
12727,1254789.63,11111111.11,11111111.11
12728,1254789.63,11111111.11,11111111.11
12729,-549.45,-549.45,11111111.11
12730,1254789.63,11111111.11,11111111.11
12731,69.32,552.06,69.32
12732,27.29,28.11,27.29
12733,-10.59,-11.83,-10.53
12734,3.85,-3.79,3.02
12735,-40.05,-39.37,-37.37
12736,27.15,-49.11,-20.87
12737,4.55,-13.99,12.81
12738,100.31,197.02,97.35
12739,13.8,33.2,7.86
12740,69.77,68.02,96.6
12741,-66.17,-96.21,-43.05
12742,-70.45,-251.65,-42.79
12743,-19.45,11111111.11,-28.8
12744,-90.67,-3.22,-50.0
12745,-10.51,5074.09,321.07
12746,103.88,196.68,98.76
12747,2.35,-54.27,-0.36
12748,-84.47,-44.24,-84.4
12749,519.0,84.08,23.15
12750,-95.24,-73.76,-91.38
12751,-1798.89,-3.77,-1798.89
12752,-166.47,-166.47,11111111.11
12753,1254789.63,11111111.11,11111111.11
12754,1254789.63,11111111.11,11111111.11
12755,1254789.63,11111111.11,11111111.11
12756,1254789.63,11111111.11,11111111.11
12757,1254789.63,11111111.11,11111111.11
12758,-243.06,11111111.11,-243.06
12759,1254789.63,11111111.11,11111111.11
12760,1254789.63,11111111.11,11111111.11
12761,-1844.24,-1844.24,11111111.11
12762,1254789.63,11111111.11,11111111.11
12763,1254789.63,11111111.11,11111111.11
12764,140.21,45.06,140.21
12765,16.79,2878.75,95.03
12766,-46.35,-44.68,-46.35
12767,-68.46,-63.09,-68.46
12768,152.92,152.92,596.26
12769,-7.08,-7.08,0.0
12770,-73.66,-73.66,0.0
12771,-271.43,-271.43,0.0
12772,0.0,11111111.11,0.0
12773,-115.78,-115.78,0.0
12774,-75.88,11111111.11,-90.43
12775,-204.78,-74.87,-204.78
12776,536.41,536.41,11111111.11
12777,53.0,-84.39,53.0
12778,-40.37,-28.38,-40.37
12779,119.97,607.78,119.97
12780,-5.58,-7.67,-5.58
12781,-70.48,-0.33,-70.48
12782,-80.76,-51.67,-80.76
12783,1071.66,165.71,1071.66
12784,-127.91,-59.09,-127.91
12785,-465.76,-465.76,11111111.11
12786,1254789.63,11111111.11,11111111.11
12787,254.94,384.22,254.94
12788,-24.12,-26.15,-24.12
12789,-105.73,-59.48,-105.73
12790,69.37,69.37,11111111.11
12791,-57.72,-57.72,11111111.11
12792,-39.99,-61.35,-21.44
12793,74.38,74.38,0.0
12794,-52.47,-52.47,0.0
12795,35.46,35.46,0.0
12796,-57.05,-57.05,0.0
12797,-50.27,-50.27,0.0
12798,-2488.55,-2488.55,0.0
12799,-159.69,11111111.11,-159.69
12800,1254789.63,11111111.11,11111111.11
12801,1254789.63,11111111.11,11111111.11
12802,42.21,-93.23,0.0
12803,-40.75,-40.75,0.0
12804,-101.4,-59.73,-101.4
12805,31.28,31.28,11111111.11
12806,57023.6,-4991.92,57023.6
12807,0.0,11111111.11,0.0
12808,0.0,11111111.11,0.0
12809,-4417.66,-4417.66,0.0
12810,0.0,11111111.11,0.0
12811,-84.66,11111111.11,-84.66
12812,-272.48,-198.25,-272.48
12813,1254789.63,11111111.11,11111111.11
12814,-379.84,-205.75,-379.84
12815,1254789.63,11111111.11,11111111.11
12816,-545.28,-31.9,-542.12
12817,-1419.9,-1419.9,11111111.11
12818,1254789.63,11111111.11,11111111.11
12819,1254789.63,11111111.11,11111111.11
12820,68.26,11111111.11,11111111.11
12821,-178.88,-160.06,-178.88
12822,1254789.63,11111111.11,11111111.11
12823,-529.84,-148.57,-529.84
12824,1254789.63,11111111.11,11111111.11
12825,24.76,24.76,11111111.11
12826,71.58,56.83,71.58
12827,-1.81,29.62,-19.38
12828,-82.95,-188.98,-94.61
12829,-78.46,11111111.11,-61.09
12830,43846.96,11111111.11,43846.96
12831,19.43,0.0,80.26
12832,-48.94,0.0,-48.94
12833,-524.18,-551.94,-524.18
12834,1254789.63,11111111.11,11111111.11
12835,-50.8,11111111.11,11111111.11
12836,-45.48,-49.22,-46.25
12837,49.22,80.84,51.81
12838,37.79,68.68,10.2
12839,33.85,51.95,17.65
12840,97.51,94.37,115.28
12841,266.74,145.98,322.5
12842,-4.81,-25.87,-7.62
12843,-1.86,38.41,3.41
12844,-545.78,-622.1,-545.78
12845,1254789.63,11111111.11,11111111.11
12846,-3314.67,-3314.67,11111111.11
12847,1254789.63,11111111.11,11111111.11
12848,1254789.63,11111111.11,11111111.11
12849,1254789.63,11111111.11,11111111.11
12850,1254789.63,11111111.11,11111111.11
12851,-1395.73,-154.77,-1395.73
12852,1254789.63,11111111.11,11111111.11
12853,1.83,11111111.11,11111111.11
12854,-34.15,-39.68,-33.19
12855,29.03,40.96,27.26
12856,-33.27,-33.48,-33.67
12857,42.72,37.5,42.86
12858,31.05,36.08,31.09
12859,-112.15,-109.03,-112.68
12860,1254789.63,11111111.11,11111111.11
12861,1254789.63,11111111.11,11111111.11
12862,139.0,96.48,488.51
12863,44.47,2.27,44.47
12864,35.67,92.53,35.67
12865,-41.23,23.38,-41.23
12866,-80.91,-12.64,-81.28
12867,-99.04,-64.4,-101.97
12868,34714.31,12.92,11111111.11
12869,22.64,-28.89,21.51
12870,112.39,5.89,110.97
12871,-13.81,122.75,-61.51
12872,-25.92,-29.65,-23.93
12873,-117.42,-129.11,-117.42
12874,1254789.63,11111111.11,11111111.11
12875,1254789.63,11111111.11,11111111.11
12876,1254789.63,11111111.11,11111111.11
12877,-873.59,-873.59,11111111.11
12878,1254789.63,11111111.11,11111111.11
12879,258.36,26.03,11111111.11
12880,14.37,21.08,148.57
12881,27.24,31.37,40.89
12882,-2.0,14.55,-11.79
12883,-21.07,-35.75,-14.12
12884,-28.24,-49.52,-18.43
12885,-26.9,52.6,-34.84
12886,-28.81,-4.42,-37.7
12887,-14.27,-49.54,0.46
12888,194.1,272.23,181.54
12889,-116.1,-155.02,-116.1
12890,1254789.63,11111111.11,11111111.11
12891,178.04,61.82,178.04
12892,36.62,31.56,36.62
12893,-43.03,-115.97,-43.03
12894,23.38,11111111.11,23.38
12895,-7.87,-86.84,-7.87
12896,-38.54,-224.89,-38.52
12897,-11.87,11111111.11,-12.46
12898,-60.78,11111111.11,-89.92
12899,-1212.31,-760.87,-1212.31
12900,1254789.63,11111111.11,11111111.11
12901,1254789.63,11111111.11,11111111.11
12902,1254789.63,11111111.11,11111111.11
12903,-392.62,-1316.19,-530.1
12904,1254789.63,11111111.11,11111111.11
12905,1254789.63,11111111.11,11111111.11
12906,-378.56,-346.4,-380.0
12907,1254789.63,11111111.11,11111111.11
12908,1254789.63,11111111.11,11111111.11
12909,-44.35,-44.35,11111111.11
12910,-105.6,-151.02,-105.6
12911,1254789.63,11111111.11,11111111.11
12912,388.36,278.73,370.93
12913,38.58,37.94,39.54
12914,-71.98,-72.54,-68.61
12915,-15.06,-11.18,-26.26
12916,5.02,5.75,-43.32
12917,2.9,2.9,0.0
12918,21.6,21.6,0.0
12919,-67.07,-67.07,0.0
12920,54.5,54.5,0.0
12921,49.59,49.59,0.0
12922,30.53,30.53,0.0
12923,32.52,-49.42,32.52
12924,23.76,35.82,23.69
12925,-121.69,-121.5,-121.69
12926,1254789.63,11111111.11,11111111.11
12927,144.32,63.92,130.93
12928,18.85,-88.7,23.36
12929,-86.19,-3436.32,-80.68
12930,-62.04,11111111.11,-80.57
12931,733.95,155.62,1019.55
12932,15.77,-227.02,19.56
12933,-87.36,11111111.11,-84.38
12934,-81.05,-81.07,992.67
12935,-807.87,-807.87,0.0
12936,0.0,11111111.11,0.0
12937,0.0,11111111.11,0.0
12938,-611.87,-611.87,0.0
12939,0.0,11111111.11,0.0
12940,149.97,149.97,0.0
12941,-123.39,-123.39,0.0
12942,0.0,11111111.11,0.0
12943,0.0,11111111.11,0.0
12944,-118.69,11111111.11,-118.69
12945,-388.19,-388.19,11111111.11
12946,1254789.63,11111111.11,11111111.11
12947,1254789.63,11111111.11,11111111.11
12948,1254789.63,11111111.11,11111111.11
12949,-6.19,42.26,6.24
12950,166.22,307.82,74.72
12951,-59.99,-57.52,-46.82
12952,133.85,-17.22,121.7
12953,-14.84,22.83,-18.62
12954,-1.28,-41.97,2.47
12955,-203.35,-64.23,-144.83
12956,-133.35,-133.35,11111111.11
12957,1254789.63,11111111.11,11111111.11
12958,-24.63,0.0,-24.63
12959,-1.87,0.0,-1.87
12960,-144.75,0.0,-144.75
12961,0.0,0.0,11111111.11
12962,-375.18,0.0,-375.18
12963,0.0,0.0,11111111.11
12964,23.83,0.0,23.83
12965,-9.21,0.0,-9.21
12966,-57.13,-73.17,-31.26
12967,58.89,30.55,88.26
12968,-56.78,-70.65,-42.99
12969,-17.94,-43.98,-6.13
12970,-43.79,-119.55,-24.27
12971,-952.7,11111111.11,-514.39
12972,1254789.63,11111111.11,11111111.11
12973,93.94,93.94,11111111.11
12974,-425.43,-425.43,11111111.11
12975,-0.52,11111111.11,11111111.11
12976,-14.1,-14.1,0.0
12977,-33.53,-33.53,0.0
12978,2.66,2.66,0.0
12979,-2.2,-2.2,0.0
12980,4.0,4.0,0.0
12981,15.98,9.06,15.98
12982,-89.58,-69.8,-89.59
12983,342.45,62.29,342.78
12984,-222.11,-209.97,-222.11
12985,1254789.63,11111111.11,11111111.11
12986,2.21,11111111.11,11111111.11
12987,-92.84,-92.84,1372.47
12988,-125.14,-4423.72,-125.14
12989,1254789.63,11111111.11,11111111.11
12990,1254789.63,11111111.11,11111111.11
12991,-635.03,-502.52,-635.03
12992,1254789.63,11111111.11,11111111.11
12993,1254789.63,11111111.11,11111111.11
12994,1254789.63,11111111.11,11111111.11
12995,10.19,166.32,61.5
12996,-350.38,-245.14,-350.38
12997,1254789.63,11111111.11,11111111.11
12998,1254789.63,11111111.11,11111111.11
12999,582.2,-498.93,582.2
13000,0.0,11111111.11,0.0
13001,0.0,11111111.11,0.0
13002,0.0,11111111.11,0.0
13003,0.0,11111111.11,0.0
13004,-128.42,11111111.11,-128.42
13005,15.16,11111111.11,11111111.11
13006,10.79,10.79,0.0
13007,-18.9,-18.9,0.0
13008,79.72,79.72,0.0
13009,-2.2,-2.2,0.0
13010,-4.71,-4.71,0.0
13011,16.06,16.06,0.0
13012,-71.04,-71.04,0.0
13013,-43.44,-43.44,0.0
13014,-22.38,2493.6,-27.82
13015,-103.74,-125.94,-103.74
13016,1254789.63,11111111.11,11111111.11
13017,-194.85,-194.85,11111111.11
13018,1254789.63,11111111.11,11111111.11
13019,-101.6,-101.02,-101.6
13020,-899.66,11111111.11,11111111.11
13021,1254789.63,11111111.11,11111111.11
13022,1254789.63,11111111.11,11111111.11
13023,1254789.63,11111111.11,11111111.11
13024,-2693.05,-1284.72,-2693.05
13025,1254789.63,11111111.11,11111111.11
13026,1254789.63,11111111.11,11111111.11
13027,1254789.63,11111111.11,11111111.11
13028,0.0,11111111.11,0.0
13029,0.0,11111111.11,0.0
13030,-134.87,-134.87,0.0
13031,0.0,11111111.11,0.0
13032,-2394.17,-2394.17,0.0
13033,-280.94,11111111.11,-280.94
13034,1254789.63,11111111.11,11111111.11
13035,-186.78,-185.92,-186.78
13036,1254789.63,11111111.11,11111111.11
13037,588.28,345.7,588.28
13038,-86.67,-85.79,-86.67
13039,413.25,359.84,413.17
13040,-79.53,-64.7,-79.53
13041,-147.51,-74.11,-147.51
13042,-1156.99,-1156.99,11111111.11
13043,1254789.63,11111111.11,11111111.11
13044,-469.34,-201.47,-469.34
13045,1254789.63,11111111.11,11111111.11
13046,30.87,30.87,11111111.11
13047,562.78,-216.08,566.97
13048,418.84,11111111.11,391.09
13049,8.84,-12.28,7.54
