회사명,거래소코드,회계년도,당좌자산회전률(IFRS),당좌자산회전률(IFRS연결),순운전자본회전률(IFRS),순운전자본회전률(IFRS연결),당좌자산회전률,순운전자본회전률
조아제약(주),34940,2016/12,1.5,1.53,0.83,0.85,1.53,0.85
조아제약(주),34940,2017/12,1.4,1.44,0.83,0.85,1.44,0.85
조아제약(주),34940,2018/12,1.4,1.44,0.84,0.86,1.44,0.86
조아제약(주),34940,2019/12,1.5,1.52,0.87,0.87,1.52,0.87
조일알미늄(주),18470,2011/12,3.6,,1.35,,3.6,1.35
조일알미늄(주),18470,2012/12,3.6,,1.44,,3.6,1.44
조일알미늄(주),18470,2013/12,3.36,,1.47,,3.36,1.47
조일알미늄(주),18470,2014/12,3.11,,1.28,,3.11,1.28
조일알미늄(주),18470,2015/12,2.99,,1.18,,2.99,1.18
조일알미늄(주),18470,2016/12,3.14,,1.24,,3.14,1.24
조일알미늄(주),18470,2017/12,3.38,,1.22,,3.38,1.22
조일알미늄(주),18470,2018/12,3.37,,1.16,,3.37,1.16
조일알미늄(주),18470,2019/12,3.2,,1.08,,3.2,1.08
주성엔지니어링(주),36930,2011/12,1.21,1.28,0.57,0.58,1.28,0.58
주성엔지니어링(주),36930,2012/12,0.45,0.47,0.18,0.18,0.47,0.18
주성엔지니어링(주),36930,2013/12,1.31,1.31,0.38,0.38,1.31,0.38
주성엔지니어링(주),36930,2014/12,1.52,1.56,0.39,0.39,1.56,0.39
주성엔지니어링(주),36930,2015/12,2.34,2.37,0.62,0.61,2.37,0.61
주성엔지니어링(주),36930,2016/12,2.68,2.69,0.96,0.96,2.69,0.96
주성엔지니어링(주),36930,2017/12,2.51,2.5,1.13,1.13,2.5,1.13
주성엔지니어링(주),36930,2018/12,3.53,3.47,1.33,1.31,3.47,1.31
주성엔지니어링(주),36930,2019/12,5.13,5.0,1.22,1.21,5.0,1.21
줌인터넷(주),239340,2016/12,,,,,,
줌인터넷(주),239340,2017/12,,,,,,
줌인터넷(주),239340,2018/12,,,,,,
줌인터넷(주),239340,2019/12,0.99,0.87,0.82,0.74,0.87,0.74
지나인제약(주),78650,2011/12,3.61,3.3,0.75,0.73,3.3,0.73
지나인제약(주),78650,2012/12,4.72,4.51,0.98,0.96,4.51,0.96
지나인제약(주),78650,2013/12,6.37,6.22,1.41,1.38,6.22,1.38
지나인제약(주),78650,2014/12,4.1,4.87,0.88,0.85,4.87,0.85
지나인제약(주),78650,2015/12,4.58,6.88,0.88,0.83,6.88,0.83
지나인제약(주),78650,2016/12,4.92,6.85,0.93,0.86,6.85,0.86
지나인제약(주),78650,2017/12,4.24,5.24,1.0,0.92,5.24,0.92
지나인제약(주),78650,2018/12,4.29,4.73,1.36,1.21,4.73,1.21
지나인제약(주),78650,2019/12,3.97,4.89,1.25,1.13,4.89,1.13
지니언스(주),263860,2017/12,0.88,0.88,0.73,0.72,0.88,0.72
지니언스(주),263860,2018/12,0.84,0.84,0.72,0.72,0.84,0.72
지니언스(주),263860,2019/12,0.97,0.96,0.79,0.78,0.96,0.78
지더블유바이텍(주),36180,2011/12,2.74,,1.49,,2.74,1.49
지더블유바이텍(주),36180,2012/12,3.57,,1.44,,3.57,1.44
지더블유바이텍(주),36180,2013/12,4.2,,1.65,,4.2,1.65
지더블유바이텍(주),36180,2014/12,3.17,,1.45,,3.17,1.45
지더블유바이텍(주),36180,2015/12,3.97,,1.67,,3.97,1.67
지더블유바이텍(주),36180,2016/12,3.2,,1.53,,3.2,1.53
지더블유바이텍(주),36180,2017/12,2.12,,1.24,,2.12,1.24
지더블유바이텍(주),36180,2018/12,1.78,,1.12,,1.78,1.12
지더블유바이텍(주),36180,2019/12,1.03,0.69,0.49,0.3,0.69,0.3
지에스건설(주),6360,2011/12,1.2,1.25,0.68,0.68,1.25,0.68
지에스건설(주),6360,2012/12,1.23,1.3,0.71,0.72,1.3,0.72
지에스건설(주),6360,2013/12,1.12,1.28,0.63,0.7,1.28,0.7
지에스건설(주),6360,2014/12,1.15,1.19,0.63,0.65,1.19,0.65
지에스건설(주),6360,2015/12,1.2,1.26,0.65,0.67,1.26,0.67
지에스건설(주),6360,2016/12,1.25,1.25,0.67,0.66,1.25,0.66
지에스건설(주),6360,2017/12,1.36,1.34,0.69,0.67,1.34,0.67
지에스건설(주),6360,2018/12,1.68,1.72,0.81,0.81,1.72,0.81
지에스건설(주),6360,2019/12,1.61,1.57,0.8,0.76,1.57,0.76
지에이치신소재(주),130500,2013/12,2.5,2.86,1.31,1.37,2.86,1.37
지에이치신소재(주),130500,2014/12,1.99,2.27,1.13,1.2,2.27,1.2
지에이치신소재(주),130500,2015/12,2.27,2.61,1.33,1.41,2.61,1.41
지에이치신소재(주),130500,2016/12,2.16,2.51,1.34,1.44,2.51,1.44
지에이치신소재(주),130500,2017/12,1.58,1.92,1.11,1.27,1.92,1.27
지에이치신소재(주),130500,2018/12,2.15,2.45,1.13,1.24,2.45,1.24
지에이치신소재(주),130500,2019/12,3.46,3.82,1.12,1.23,3.82,1.23
지엔원에너지(주),270520,2017/12,,,,,,
지엔원에너지(주),270520,2018/12,,,,,,
지엔원에너지(주),270520,2019/12,,,,,,
지엘팜텍(주),204840,2014/12,,,,,,
지엘팜텍(주),204840,2015/12,,,,,,
지엘팜텍(주),204840,2016/12,0.52,,0.39,,0.52,0.39
지엘팜텍(주),204840,2017/12,0.26,,0.19,,0.26,0.19
지엘팜텍(주),204840,2018/12,0.49,1.09,0.35,0.55,1.09,0.55
지엘팜텍(주),204840,2019/12,1.2,1.83,0.47,0.57,1.83,0.57
지엠비코리아(주),13870,2012/12,3.82,3.74,1.49,1.45,3.74,1.45
지엠비코리아(주),13870,2013/12,3.75,3.57,1.6,1.52,3.57,1.52
지엠비코리아(주),13870,2014/12,3.67,3.32,1.58,1.42,3.32,1.42
지엠비코리아(주),13870,2015/12,3.67,3.38,1.5,1.34,3.38,1.34
지엠비코리아(주),13870,2016/12,3.93,3.64,1.54,1.37,3.64,1.37
지엠비코리아(주),13870,2017/12,3.79,3.38,1.46,1.26,3.38,1.26
지엠비코리아(주),13870,2018/12,3.84,3.41,1.43,1.22,3.41,1.22
지엠비코리아(주),13870,2019/12,4.02,3.64,1.46,1.25,3.64,1.25
진양산업(주),3780,2011/12,3.58,2.92,2.15,1.74,2.92,1.74
진양산업(주),3780,2012/12,2.58,2.86,1.64,1.66,2.86,1.66
진양산업(주),3780,2013/12,2.69,3.06,1.77,1.8,3.06,1.8
진양산업(주),3780,2014/12,3.09,3.44,2.07,2.07,3.44,2.07
진양산업(주),3780,2015/12,3.26,3.47,2.17,2.12,3.47,2.12
진양산업(주),3780,2016/12,3.19,3.19,1.74,1.75,3.19,1.75
진양산업(주),3780,2017/12,3.52,3.5,1.63,1.74,3.5,1.74
진양산업(주),3780,2018/12,4.4,4.2,1.98,2.05,4.2,2.05
진양산업(주),3780,2019/12,4.06,3.48,1.86,1.85,3.48,1.85
진양제약(주),7370,2011/12,1.06,,0.79,,1.06,0.79
진양제약(주),7370,2012/12,1.08,,0.81,,1.08,0.81
진양제약(주),7370,2013/12,1.06,,0.79,,1.06,0.79
진양제약(주),7370,2014/12,1.14,,0.82,,1.14,0.82
진양제약(주),7370,2015/12,1.07,,0.74,,1.07,0.74
진양제약(주),7370,2016/12,1.32,,0.81,,1.32,0.81
진양제약(주),7370,2017/12,1.98,,0.91,,1.98,0.91
진양제약(주),7370,2018/12,1.99,,0.84,,1.99,0.84
진양제약(주),7370,2019/12,2.15,,0.94,,2.15,0.94
진양폴리우레탄(주),10640,2011/12,3.7,,1.85,,3.7,1.85
진양폴리우레탄(주),10640,2012/12,3.46,,1.76,,3.46,1.76
진양폴리우레탄(주),10640,2013/12,3.52,,1.77,,3.52,1.77
진양폴리우레탄(주),10640,2014/12,4.15,,1.95,,4.15,1.95
진양폴리우레탄(주),10640,2015/12,4.9,,1.72,,4.9,1.72
진양폴리우레탄(주),10640,2016/12,4.83,,1.1,,4.83,1.1
진양폴리우레탄(주),10640,2017/12,5.07,,1.17,,5.07,1.17
진양폴리우레탄(주),10640,2018/12,5.68,,1.47,,5.68,1.47
진양폴리우레탄(주),10640,2019/12,5.6,5.41,1.85,2.25,5.41,2.25
진양화학(주),51630,2011/12,7.72,,2.66,,7.72,2.66
진양화학(주),51630,2012/12,7.82,,2.95,,7.82,2.95
진양화학(주),51630,2013/12,6.69,,2.77,,6.69,2.77
진양화학(주),51630,2014/12,6.76,,2.79,,6.76,2.79
진양화학(주),51630,2015/12,6.53,,2.8,,6.53,2.8
진양화학(주),51630,2016/12,5.28,,2.55,,5.28,2.55
진양화학(주),51630,2017/12,4.43,,2.21,,4.43,2.21
진양화학(주),51630,2018/12,4.9,,2.37,,4.9,2.37
진양화학(주),51630,2019/12,5.09,,2.29,,5.09,2.29
진원생명과학(주),11000,2011/12,1.3,1.97,0.8,1.0,1.97,1.0
진원생명과학(주),11000,2012/12,0.72,1.12,0.44,0.58,1.12,0.58
진원생명과학(주),11000,2013/12,0.87,1.24,0.52,0.63,1.24,0.63
진원생명과학(주),11000,2014/12,1.0,1.34,0.71,0.83,1.34,0.83
진원생명과학(주),11000,2015/12,0.91,1.1,0.68,0.75,1.1,0.75
진원생명과학(주),11000,2016/12,0.73,0.84,0.46,0.51,0.84,0.51
진원생명과학(주),11000,2017/12,0.63,0.74,0.39,0.44,0.74,0.44
진원생명과학(주),11000,2018/12,1.04,1.18,0.66,0.68,1.18,0.68
진원생명과학(주),11000,2019/12,1.31,1.42,0.71,0.71,1.42,0.71
진흥기업(주),2780,2011/12,0.88,0.9,0.44,0.45,0.9,0.45
진흥기업(주),2780,2012/12,0.94,0.94,0.49,0.49,0.94,0.49
진흥기업(주),2780,2013/12,1.09,1.09,0.58,0.58,1.09,0.58
진흥기업(주),2780,2014/12,1.57,1.57,0.85,0.85,1.57,0.85
진흥기업(주),2780,2015/12,2.02,2.02,1.02,1.02,2.02,1.02
진흥기업(주),2780,2016/12,2.42,2.42,1.06,1.06,2.42,1.06
진흥기업(주),2780,2017/12,2.79,2.79,1.35,1.35,2.79,1.35
진흥기업(주),2780,2018/12,2.74,,1.47,,2.74,1.47
진흥기업(주),2780,2019/12,2.2,,1.24,,2.2,1.24
차이나크리스탈신소재홀딩스,900250,2014/12,,,,,,
차이나크리스탈신소재홀딩스,900250,2015/12,,0.58,,0.48,0.58,0.48
차이나크리스탈신소재홀딩스,900250,2016/12,,0.48,,0.42,0.48,0.42
차이나크리스탈신소재홀딩스,900250,2017/12,,0.45,,0.39,0.45,0.39
차이나크리스탈신소재홀딩스,900250,2018/12,,0.45,,0.37,0.45,0.37
차이나크리스탈신소재홀딩스,900250,2019/12,,0.53,,0.43,0.53,0.43
참엔지니어링(주),9310,2011/12,3.12,3.02,1.23,1.08,3.02,1.08
참엔지니어링(주),9310,2012/12,0.99,1.39,0.35,0.43,1.39,0.43
참엔지니어링(주),9310,2013/12,2.14,2.28,0.67,0.72,2.28,0.72
참엔지니어링(주),9310,2014/12,1.6,0.79,0.54,0.43,0.79,0.43
참엔지니어링(주),9310,2015/12,2.6,0.73,0.74,0.45,0.73,0.45
참엔지니어링(주),9310,2016/12,2.28,0.73,0.54,0.42,0.73,0.42
참엔지니어링(주),9310,2017/12,3.97,0.91,1.05,0.58,0.91,0.58
참엔지니어링(주),9310,2018/12,2.14,0.56,0.81,0.42,0.56,0.42
참엔지니어링(주),9310,2019/12,0.8,0.39,0.33,0.28,0.39,0.28
참존글로벌(주),158310,2013/12,1.61,,0.86,,1.61,0.86
참존글로벌(주),158310,2014/12,0.97,,0.51,,0.97,0.51
참존글로벌(주),158310,2015/12,0.72,0.71,0.36,0.39,0.71,0.39
참존글로벌(주),158310,2016/12,0.3,0.36,0.17,0.2,0.36,0.2
참존글로벌(주),158310,2017/12,0.64,0.69,0.4,0.39,0.69,0.39
참존글로벌(주),158310,2018/12,0.29,0.31,0.13,0.13,0.31,0.13
참존글로벌(주),158310,2019/12,0.18,0.36,0.08,0.16,0.36,0.16
참좋은여행(주),94850,2011/12,2.38,,0.94,,2.38,0.94
참좋은여행(주),94850,2012/12,1.91,,0.77,,1.91,0.77
참좋은여행(주),94850,2013/12,2.08,,0.88,,2.08,0.88
참좋은여행(주),94850,2014/12,2.64,,0.96,,2.64,0.96
참좋은여행(주),94850,2015/12,2.4,,0.92,,2.4,0.92
참좋은여행(주),94850,2016/12,1.56,,0.67,,1.56,0.67
참좋은여행(주),94850,2017/12,0.91,,0.42,,0.91,0.42
참좋은여행(주),94850,2018/12,0.98,,0.48,,0.98,0.48
참좋은여행(주),94850,2019/12,0.68,,0.41,,0.68,0.41
카페24(주),42000,2018/12,1.89,2.0,1.37,1.45,2.0,1.45
카페24(주),42000,2019/12,1.89,2.05,1.34,1.43,2.05,1.43
커머스마이너 (주),223310,2015/12,2.04,,1.58,,2.04,1.58
커머스마이너 (주),223310,2016/12,1.27,,0.93,,1.27,0.93
커머스마이너 (주),223310,2017/12,0.77,0.63,0.32,0.22,0.63,0.22
커머스마이너 (주),223310,2018/12,0.84,0.8,0.22,0.26,0.8,0.26
커머스마이너 (주),223310,2019/12,0.78,0.68,0.25,0.24,0.68,0.24
컨버즈(주),109070,2011/12,2.44,,0.71,,2.44,0.71
컨버즈(주),109070,2012/12,1.88,,0.6,,1.88,0.6
컨버즈(주),109070,2013/12,1.9,,0.58,,1.9,0.58
컨버즈(주),109070,2014/12,3.22,,0.72,,3.22,0.72
컨버즈(주),109070,2015/12,3.47,,0.82,,3.47,0.82
컨버즈(주),109070,2016/12,2.73,1.41,0.97,0.51,1.41,0.51
컨버즈(주),109070,2017/12,3.18,3.21,0.98,0.99,3.21,0.99
컨버즈(주),109070,2018/12,3.52,3.75,0.93,0.91,3.75,0.91
컨버즈(주),109070,2019/12,2.36,2.31,0.67,0.6,2.31,0.6
컬러레이홀딩스,900310,2016/12,,,,,,
컬러레이홀딩스,900310,2017/12,,0.53,,0.45,0.53,0.45
컬러레이홀딩스,900310,2018/12,,0.5,,0.43,0.5,0.43
컬러레이홀딩스,900310,2019/12,,0.49,,0.42,0.49,0.42
케이디켐(주),221980,2015/12,1.74,1.77,1.03,1.03,1.77,1.03
케이디켐(주),221980,2016/12,1.22,1.24,0.86,0.87,1.24,0.87
케이디켐(주),221980,2017/12,1.24,1.26,0.89,0.9,1.26,0.9
케이디켐(주),221980,2018/12,1.29,1.3,0.91,0.91,1.3,0.91
케이디켐(주),221980,2019/12,1.53,1.54,1.03,1.03,1.54,1.03
케이만금세기차륜집단유한공사,900280,2015/12,,,,,,
케이만금세기차륜집단유한공사,900280,2016/12,,1.08,,0.93,1.08,0.93
케이만금세기차륜집단유한공사,900280,2017/12,,1.34,,1.05,1.34,1.05
케이만금세기차륜집단유한공사,900280,2018/12,,1.41,,1.07,1.41,1.07
케이만금세기차륜집단유한공사,900280,2019/12,,0.93,,0.79,0.93,0.79
케이비아이동국실업(주),1620,2011/12,4.78,3.63,2.0,1.63,3.63,1.63
케이비아이동국실업(주),1620,2012/12,4.35,3.36,2.0,1.65,3.36,1.65
케이비아이동국실업(주),1620,2013/12,3.82,3.16,1.73,1.43,3.16,1.43
케이비아이동국실업(주),1620,2014/12,4.09,3.64,1.61,1.49,3.64,1.49
케이비아이동국실업(주),1620,2015/12,4.25,3.25,1.47,1.19,3.25,1.19
케이비아이동국실업(주),1620,2016/12,3.11,3.14,1.06,1.05,3.14,1.05
케이비아이동국실업(주),1620,2017/12,3.42,3.44,1.16,1.06,3.44,1.06
케이비아이동국실업(주),1620,2018/12,4.15,4.46,1.38,1.24,4.46,1.24
케이비아이동국실업(주),1620,2019/12,3.43,3.75,1.16,1.13,3.75,1.13
케이비아이메탈(주),24840,2011/12,5.82,,2.01,,5.82,2.01
케이비아이메탈(주),24840,2012/12,6.81,,2.65,,6.81,2.65
케이비아이메탈(주),24840,2013/12,7.35,6.11,2.58,2.28,6.11,2.28
케이비아이메탈(주),24840,2014/12,7.1,6.06,2.51,2.44,6.06,2.44
케이비아이메탈(주),24840,2015/12,8.69,,3.37,,8.69,3.37
케이비아이메탈(주),24840,2016/12,5.87,,2.16,,5.87,2.16
케이비아이메탈(주),24840,2017/12,5.79,5.24,2.14,2.03,5.24,2.03
케이비아이메탈(주),24840,2018/12,5.28,5.25,1.91,1.93,5.25,1.93
케이비아이메탈(주),24840,2019/12,5.37,5.34,1.91,1.92,5.34,1.92
케이씨그린홀딩스(주),9440,2011/12,2.15,1.87,0.56,0.94,1.87,0.94
케이씨그린홀딩스(주),9440,2012/12,1.7,2.34,0.45,1.21,2.34,1.21
케이씨그린홀딩스(주),9440,2013/12,3.28,2.13,0.83,1.15,2.13,1.15
케이씨그린홀딩스(주),9440,2014/12,3.66,1.91,1.18,1.03,1.91,1.03
케이씨그린홀딩스(주),9440,2015/12,3.02,2.07,1.72,1.09,2.07,1.09
케이씨그린홀딩스(주),9440,2016/12,2.09,2.36,1.9,1.21,2.36,1.21
케이씨그린홀딩스(주),9440,2017/12,1.09,1.88,0.99,0.97,1.88,0.97
케이씨그린홀딩스(주),9440,2018/12,0.76,2.04,0.6,1.04,2.04,1.04
케이씨그린홀딩스(주),9440,2019/12,1.14,1.98,0.73,0.97,1.98,0.97
케이씨코트렐(주),119650,2011/12,1.69,,0.93,,1.69,0.93
케이씨코트렐(주),119650,2012/12,2.13,,1.18,,2.13,1.18
케이씨코트렐(주),119650,2013/12,1.9,2.43,1.07,1.42,2.43,1.42
케이씨코트렐(주),119650,2014/12,1.76,1.76,0.98,0.98,1.76,0.98
케이씨코트렐(주),119650,2015/12,1.93,1.91,1.01,1.0,1.91,1.0
케이씨코트렐(주),119650,2016/12,2.29,2.25,1.22,1.2,2.25,1.2
케이씨코트렐(주),119650,2017/12,1.81,1.86,0.95,0.98,1.86,0.98
케이씨코트렐(주),119650,2018/12,1.47,1.61,0.72,0.8,1.61,0.8
케이씨코트렐(주),119650,2019/12,1.82,1.78,0.85,0.84,1.78,0.84
케이알모터스(주),40,2011/12,1.8,2.46,0.88,0.95,2.46,0.95
케이알모터스(주),40,2012/12,1.63,2.29,0.79,0.86,2.29,0.86
케이알모터스(주),40,2013/12,2.03,2.49,0.89,0.94,2.49,0.94
케이알모터스(주),40,2014/12,1.67,1.82,0.65,0.66,1.82,0.66
케이알모터스(주),40,2015/12,1.45,1.7,0.54,0.55,1.7,0.55
케이알모터스(주),40,2016/12,2.52,1.74,0.68,0.56,1.74,0.56
케이알모터스(주),40,2017/12,4.78,1.1,0.28,0.35,1.1,0.35
케이알모터스(주),40,2018/12,1.65,0.77,0.31,0.3,0.77,0.3
케이알모터스(주),40,2019/12,2.16,2.58,0.36,0.89,2.58,0.89
케이에이치건설(주),226360,2015/12,,,,,,
케이에이치건설(주),226360,2016/12,,,,,,
케이에이치건설(주),226360,2017/12,1.03,,0.89,,1.03,0.89
케이에이치건설(주),226360,2018/12,1.18,1.21,1.0,1.02,1.21,1.02
케이에이치건설(주),226360,2019/12,1.06,1.02,0.51,0.5,1.02,0.5
케이에이치전자(주),111870,2011/12,1.19,1.23,0.95,0.95,1.23,0.95
케이에이치전자(주),111870,2012/12,1.1,1.15,0.92,0.92,1.15,0.92
케이에이치전자(주),111870,2013/12,1.04,0.98,0.92,0.8,0.98,0.8
케이에이치전자(주),111870,2014/12,0.76,0.74,0.69,0.6,0.74,0.6
케이에이치전자(주),111870,2015/12,0.84,0.82,0.74,0.67,0.82,0.67
케이에이치전자(주),111870,2016/12,0.8,0.77,0.7,0.64,0.77,0.64
케이에이치전자(주),111870,2017/12,0.68,0.65,0.61,0.55,0.65,0.55
케이에이치전자(주),111870,2018/12,0.53,0.5,0.39,0.36,0.5,0.36
케이에이치전자(주),111870,2019/12,0.65,0.55,0.35,0.3,0.55,0.3
케이엠제약(주),225430,2015/12,,,,,,
케이엠제약(주),225430,2016/12,,,,,,
케이엠제약(주),225430,2017/12,,,,,,
케이엠제약(주),225430,2018/12,1.66,,1.0,,1.66,1.0
케이엠제약(주),225430,2019/12,2.78,,1.45,,2.78,1.45
케이지이티에스(주),151860,2013/12,3.3,3.4,1.18,1.17,3.4,1.17
케이지이티에스(주),151860,2014/12,3.42,3.67,1.41,1.42,3.67,1.42
케이지이티에스(주),151860,2015/12,3.43,,1.34,,3.43,1.34
케이지이티에스(주),151860,2016/12,3.37,,1.27,,3.37,1.27
케이지이티에스(주),151860,2017/12,3.14,,1.31,,3.14,1.31
케이지이티에스(주),151860,2018/12,3.03,3.57,1.2,1.2,3.57,1.2
케이지이티에스(주),151860,2019/12,4.39,,1.33,,4.39,1.33
케이지케미칼(주),1390,2011/12,1.55,1.85,0.63,0.8,1.85,0.8
케이지케미칼(주),1390,2012/12,1.61,2.05,0.62,0.89,2.05,0.89
케이지케미칼(주),1390,2013/12,1.6,1.97,0.61,0.95,1.97,0.95
케이지케미칼(주),1390,2014/12,2.54,1.73,0.88,0.92,1.73,0.92
케이지케미칼(주),1390,2015/12,3.16,1.93,0.91,0.98,1.93,0.98
케이지케미칼(주),1390,2016/12,3.07,1.8,0.88,0.91,1.8,0.91
케이지케미칼(주),1390,2017/12,3.23,1.75,0.88,0.83,1.75,0.83
케이지케미칼(주),1390,2018/12,4.14,2.0,0.95,0.89,2.0,0.89
케이지케미칼(주),1390,2019/12,5.03,2.42,0.92,0.93,2.42,0.93
케이피엑스라이프사이언스(주),114450,2011/12,1.67,,1.06,,1.67,1.06
케이피엑스라이프사이언스(주),114450,2012/12,2.0,,1.12,,2.0,1.12
케이피엑스라이프사이언스(주),114450,2013/12,1.52,,0.73,,1.52,0.73
케이피엑스라이프사이언스(주),114450,2014/12,2.06,,0.99,,2.06,0.99
케이피엑스라이프사이언스(주),114450,2015/12,2.17,,1.28,,2.17,1.28
케이피엑스라이프사이언스(주),114450,2016/12,1.48,,0.9,,1.48,0.9
케이피엑스라이프사이언스(주),114450,2017/12,1.21,,0.79,,1.21,0.79
케이피엑스라이프사이언스(주),114450,2018/12,1.11,,0.73,,1.11,0.73
케이피엑스라이프사이언스(주),114450,2019/12,1.45,,0.91,,1.45,0.91
케이피엑스케미칼(주),25000,2011/12,3.13,3.43,1.93,2.01,3.43,2.01
케이피엑스케미칼(주),25000,2012/12,2.83,3.09,1.7,1.8,3.09,1.8
케이피엑스케미칼(주),25000,2013/12,3.1,3.43,1.85,1.97,3.43,1.97
케이피엑스케미칼(주),25000,2014/12,3.16,3.52,1.81,1.95,3.52,1.95
케이피엑스케미칼(주),25000,2015/12,2.88,3.14,1.62,1.74,3.14,1.74
케이피엑스케미칼(주),25000,2016/12,2.31,2.59,1.36,1.52,2.59,1.52
케이피엑스케미칼(주),25000,2017/12,2.18,2.55,1.33,1.54,2.55,1.54
케이피엑스케미칼(주),25000,2018/12,2.62,3.04,1.53,1.77,3.04,1.77
케이피엑스케미칼(주),25000,2019/12,3.29,3.58,1.96,2.11,3.58,2.11
케이피엑스홀딩스(주),92230,2011/12,0.17,2.64,0.16,1.6,2.64,1.6
케이피엑스홀딩스(주),92230,2012/12,0.23,3.04,0.23,1.68,3.04,1.68
케이피엑스홀딩스(주),92230,2013/12,0.82,3.21,0.77,1.64,3.21,1.64
케이피엑스홀딩스(주),92230,2014/12,0.32,3.01,0.29,1.57,3.01,1.57
케이피엑스홀딩스(주),92230,2015/12,0.25,2.67,0.23,1.4,2.67,1.4
케이피엑스홀딩스(주),92230,2016/12,0.17,2.19,0.17,1.19,2.19,1.19
케이피엑스홀딩스(주),92230,2017/12,0.2,1.47,0.19,0.87,1.47,0.87
케이피엑스홀딩스(주),92230,2018/12,0.17,2.0,0.17,1.2,2.0,1.2
케이피엑스홀딩스(주),92230,2019/12,0.19,2.3,0.19,1.35,2.3,1.35
코나아이(주),52400,2011/12,2.07,2.51,0.91,0.96,2.51,0.96
코나아이(주),52400,2012/12,1.96,2.18,0.83,0.8,2.18,0.8
코나아이(주),52400,2013/12,2.18,2.29,0.82,0.79,2.29,0.79
코나아이(주),52400,2014/12,1.93,1.94,0.77,0.73,1.94,0.73
코나아이(주),52400,2015/12,1.6,1.63,0.71,0.7,1.63,0.7
코나아이(주),52400,2016/12,0.92,0.91,0.44,0.45,0.91,0.45
코나아이(주),52400,2017/12,0.91,0.93,0.46,0.48,0.93,0.48
코나아이(주),52400,2018/12,1.11,1.03,0.53,0.5,1.03,0.5
코나아이(주),52400,2019/12,0.82,0.79,0.4,0.39,0.79,0.39
코드네이처(주),78940,2011/12,1.24,1.78,0.42,0.59,1.78,0.59
코드네이처(주),78940,2012/12,1.77,4.52,0.47,0.66,4.52,0.66
코드네이처(주),78940,2013/12,3.25,3.82,0.47,0.53,3.82,0.53
코드네이처(주),78940,2014/12,2.86,2.76,0.49,0.45,2.76,0.45
코드네이처(주),78940,2015/12,2.29,2.28,0.69,0.64,2.28,0.64
코드네이처(주),78940,2016/12,0.68,0.8,0.25,0.31,0.8,0.31
코드네이처(주),78940,2017/12,0.33,1.6,0.08,0.46,1.6,0.46
코드네이처(주),78940,2018/12,0.61,2.15,0.18,0.52,2.15,0.52
코드네이처(주),78940,2019/12,2.08,2.66,1.04,1.1,2.66,1.1
코리아에프티(주),123410,2011/12,,,,,,
코리아에프티(주),123410,2012/12,2.78,3.27,1.2,1.31,3.27,1.31
코리아에프티(주),123410,2013/12,3.04,3.43,1.25,1.37,3.43,1.37
코리아에프티(주),123410,2014/12,3.3,3.39,1.32,1.34,3.39,1.34
코리아에프티(주),123410,2015/12,2.94,3.65,1.2,1.32,3.65,1.32
코리아에프티(주),123410,2016/12,2.46,4.08,1.05,1.35,4.08,1.35
코리아에프티(주),123410,2017/12,2.05,3.7,0.9,1.17,3.7,1.17
코리아에프티(주),123410,2018/12,2.29,3.71,0.99,1.21,3.71,1.21
코리아에프티(주),123410,2019/12,2.46,4.11,1.08,1.36,4.11,1.36
코스맥스(주),192820,2014/12,,,,,,
코스맥스(주),192820,2015/12,3.47,3.1,1.17,0.97,3.1,0.97
코스맥스(주),192820,2016/12,3.27,3.42,1.27,1.14,3.42,1.14
코스맥스(주),192820,2017/12,2.61,3.01,1.05,0.98,3.01,0.98
코스맥스(주),192820,2018/12,3.3,3.59,1.18,1.11,3.59,1.11
코스맥스(주),192820,2019/12,3.15,3.34,1.12,1.03,3.34,1.03
코스맥스비티아이(주),44820,2011/12,3.13,4.35,1.25,1.34,4.35,1.34
코스맥스비티아이(주),44820,2012/12,3.19,4.39,1.3,1.4,4.39,1.4
코스맥스비티아이(주),44820,2013/12,3.98,4.13,1.65,1.47,4.13,1.47
코스맥스비티아이(주),44820,2014/12,0.14,1.79,0.06,0.63,1.79,0.63
코스맥스비티아이(주),44820,2015/12,1.33,2.9,0.54,1.06,2.9,1.06
코스맥스비티아이(주),44820,2016/12,1.44,2.69,0.56,1.03,2.69,1.03
코스맥스비티아이(주),44820,2017/12,1.35,2.85,0.32,0.83,2.85,0.83
코스맥스비티아이(주),44820,2018/12,1.52,3.52,0.32,0.83,3.52,0.83
코스맥스비티아이(주),44820,2019/12,1.09,3.08,0.32,0.73,3.08,0.73
코스맥스엔비티(주),222040,2015/12,2.56,2.46,1.25,1.17,2.46,1.17
코스맥스엔비티(주),222040,2016/12,2.03,2.03,1.11,1.03,2.03,1.03
코스맥스엔비티(주),222040,2017/12,1.99,2.54,1.07,1.01,2.54,1.01
코스맥스엔비티(주),222040,2018/12,1.95,3.21,1.09,1.06,3.21,1.06
코스맥스엔비티(주),222040,2019/12,1.46,2.54,0.74,0.74,2.54,0.74
코스모신소재(주),5070,2011/12,4.79,,1.12,,4.79,1.12
코스모신소재(주),5070,2012/12,5.26,,0.92,,5.26,0.92
코스모신소재(주),5070,2013/12,5.75,,0.95,,5.75,0.95
코스모신소재(주),5070,2014/12,4.61,,0.81,,4.61,0.81
