,순이익증가율,순이익증가률개별,순이익증가률연결,순이익증가율1
14066,-1475.2,-1673.1,-1475.2,-1475.2
14067,1254789.63,11111111.11,11111111.11,1254789.63
14068,-490.19,-524.08,-490.19,-490.19
14069,1254789.63,11111111.11,11111111.11,1254789.63
14070,-83.58,-645.59,-83.58,-83.58
14071,-34494.22,11111111.11,-34494.22,-34494.22
14072,1254789.63,11111111.11,11111111.11,1254789.63
14073,1254789.63,11111111.11,11111111.11,1254789.63
14074,1254789.63,11111111.11,11111111.11,1254789.63
14075,1254789.63,11111111.11,11111111.11,1254789.63
14076,1254789.63,11111111.11,11111111.11,1254789.63
14077,1254789.63,11111111.11,11111111.11,1254789.63
14078,0.0,11111111.11,0.0,0.0
14079,0.0,11111111.11,0.0,0.0
14080,0.0,11111111.11,0.0,0.0
14081,0.0,11111111.11,0.0,0.0
14082,0.0,11111111.11,0.0,0.0
14083,-179.62,-309.6,-179.62,-179.62
14084,1254789.63,11111111.11,11111111.11,1254789.63
14085,1254789.63,11111111.11,11111111.11,1254789.63
14086,1254789.63,11111111.11,11111111.11,1254789.63
14087,1254789.63,11111111.11,11111111.11,1254789.63
14088,66.61,71.99,66.61,66.61
14089,27.74,18.91,27.74,27.74
14090,1.41,8.14,1.41,1.41
14091,-94.75,-81.67,-94.75,-94.75
14092,4608.18,1265.77,4608.18,4608.18
14093,0.0,0.0,0.0,0.0
14094,0.0,0.0,0.0,0.0
14095,0.0,-89.1,0.0,0.0
14096,0.0,357.88,0.0,0.0
14097,-297.86,-179.52,-297.86,-297.86
14098,1254789.63,11111111.11,11111111.11,1254789.63
14099,1254789.63,11111111.11,11111111.11,1254789.63
14100,1254789.63,11111111.11,11111111.11,1254789.63
14101,-94.21,-93.02,-94.21,-94.21
14102,113.16,60.66,113.16,113.16
14103,45.51,60.44,45.51,45.51
14104,5.22,-1.01,5.22,5.22
14105,-0.62,6.56,-0.62,-0.62
14106,-98.14,-99.06,-98.14,-98.14
14107,-5.77,37.85,-5.77,-5.77
14108,-8.28,-21.62,-8.28,-8.28
14109,-31.62,2.87,-31.62,-31.62
14110,55.68,-25.32,55.68,55.68
14111,-114.56,-155.74,-114.56,-114.56
14112,1254789.63,11111111.11,11111111.11,1254789.63
14113,194.46,-4232.24,194.46,194.46
14114,0.0,11111111.11,0.0,0.0
14115,106.04,11111111.11,106.04,106.04
14116,-221.43,-239.77,-221.43,-221.43
14117,1254789.63,11111111.11,11111111.11,1254789.63
14118,-415.34,-541.57,-415.34,-415.34
14119,1254789.63,11111111.11,11111111.11,1254789.63
14120,1254789.63,11111111.11,11111111.11,1254789.63
14121,1254789.63,11111111.11,11111111.11,1254789.63
14122,1254789.63,11111111.11,11111111.11,1254789.63
14123,1254789.63,11111111.11,11111111.11,1254789.63
14124,1254789.63,11111111.11,11111111.11,1254789.63
14125,1254789.63,11111111.11,11111111.11,1254789.63
14126,1254789.63,11111111.11,11111111.11,1254789.63
14127,1254789.63,11111111.11,11111111.11,1254789.63
14128,-316.5,-210.2,-316.5,-316.5
14129,1254789.63,11111111.11,11111111.11,1254789.63
14130,-40.46,-23.8,-40.46,-40.46
14131,-563.21,-442.76,-563.21,-563.21
14132,1254789.63,11111111.11,11111111.11,1254789.63
14133,1254789.63,11111111.11,11111111.11,1254789.63
14134,1254789.63,11111111.11,11111111.11,1254789.63
14135,-87.72,-87.72,11111111.11,-87.72
14136,188.27,188.27,11111111.11,188.27
14137,-379.27,61.36,-379.27,-379.27
14138,12.97,12.97,11111111.11,12.97
14139,507.02,15.32,507.02,507.02
14140,-180.0,18.41,-180.0,-180.0
14141,150.25,150.25,11111111.11,150.25
14142,-125.99,-125.99,11111111.11,-125.99
14143,1254789.63,11111111.11,11111111.11,1254789.63
14144,0.0,11111111.11,0.0,0.0
14145,-146.55,11111111.11,-146.55,-146.55
14146,1254789.63,11111111.11,11111111.11,1254789.63
14147,1254789.63,11111111.11,11111111.11,1254789.63
14148,301.4,130.37,301.4,301.4
14149,-44.2,-37.3,-44.2,-44.2
14150,-38.36,-45.92,-38.36,-38.36
14151,-76.14,-71.75,-76.14,-76.14
14152,143983.74,109322.79,143983.74,143983.74
14153,-35.77,-21.62,-35.77,-35.77
14154,-43.19,-36.68,-43.19,-43.19
14155,-58.92,-28.03,-58.92,-58.92
14156,-117.28,15.74,-117.28,-117.28
14157,35.41,35.41,11111111.11,35.41
14158,183.68,42.61,183.68,183.68
14159,-36.37,-57.87,-36.37,-36.37
14160,4.79,9.61,4.79,4.79
14161,-99.6,-99.51,-99.6,-99.6
14162,-27.51,-46.08,-27.51,-27.51
14163,44.33,78.1,44.33,44.33
14164,-16.27,-15.2,-16.27,-16.27
14165,16.68,60.55,16.68,16.68
14166,16.04,11.26,16.04,16.04
14167,54.83,55.67,54.83,54.83
14168,-21.6,-35.13,-21.6,-21.6
14169,-20.24,-36.2,-20.24,-20.24
14170,21.97,-171.14,21.97,21.97
14171,0.0,11111111.11,0.0,0.0
14172,0.0,11111111.11,0.0,0.0
14173,0.0,11111111.11,0.0,0.0
14174,0.0,-24.55,0.0,0.0
14175,0.0,-38.68,0.0,0.0
14176,0.0,19.32,0.0,0.0
14177,34.74,282.02,34.74,34.74
14178,-90.76,-80.09,-90.76,-90.76
14179,735.28,333.87,735.28,735.28
14180,45.95,-6.14,45.95,45.95
14181,-36.1,88.99,-36.1,-36.1
14182,26.34,-15.24,26.34,26.34
14183,44.17,66.32,44.17,44.17
14184,100.9,74.35,100.9,100.9
14185,35.69,31.19,35.69,35.69
14186,-84.32,-70.88,-84.32,-84.32
14187,-14.09,-78.63,-14.09,-14.09
14188,8.28,-88.34,8.28,8.28
14189,215.38,10254.76,215.38,215.38
14190,-82.16,-89.05,-82.16,-82.16
14191,111.5,114.8,111.5,111.5
14192,-52.19,-51.21,-52.19,-52.19
14193,154.86,98.44,154.86,154.86
14194,-102.77,-78.61,-102.77,-102.77
14195,21.53,21.53,11111111.11,21.53
14196,1632.9,1192.08,1632.9,1632.9
14197,-15.01,-18.45,-15.01,-15.01
14198,26.99,0.69,26.99,26.99
14199,-17.02,-55.36,-17.02,-17.02
14200,-81.27,-253.18,-81.27,-81.27
14201,623.65,11111111.11,623.65,623.65
14202,39.82,101.74,39.82,39.82
14203,-39.84,-29.81,-39.84,-39.84
14204,-29.47,-43.16,-29.47,-29.47
14205,-72.31,-57.79,-72.31,-72.31
14206,-213.98,-162.95,-213.98,-213.98
14207,1254789.63,11111111.11,11111111.11,1254789.63
14208,1254789.63,11111111.11,11111111.11,1254789.63
14209,-45.83,-51.77,-45.83,-45.83
14210,-649.26,-712.92,-649.26,-649.26
14211,1254789.63,11111111.11,11111111.11,1254789.63
14212,107.45,11111111.11,107.45,107.45
14213,-32.99,17.36,-32.99,-32.99
14214,-23.4,161.81,-23.4,-23.4
14215,0.0,86.38,0.0,0.0
14216,0.0,-23.71,0.0,0.0
14217,0.0,-5.36,0.0,0.0
14218,0.0,8.16,0.0,0.0
14219,122.58,-16.9,122.58,122.58
14220,19.31,20.77,19.31,19.31
14221,13.04,15.73,13.04,13.04
14222,14.66,8.2,14.66,14.66
14223,12.98,21.21,12.98,12.98
14224,-30.05,-33.16,-30.05,-30.05
14225,-21.83,-17.42,-21.83,-21.83
14226,-48.34,-55.46,-48.34,-48.34
14227,11.41,22.45,11.41,11.41
14228,-18.29,-73.54,-18.29,-18.29
14229,0.0,-194.91,0.0,0.0
14230,-93.59,11111111.11,-93.59,-93.59
14231,-10.17,165.56,-10.17,-10.17
14232,479.08,148.45,479.08,479.08
14233,1795.7,1519.89,1795.7,1795.7
14234,47.4,112.64,47.4,47.4
14235,-23.6,-33.96,-23.6,-23.6
14236,-73.13,-62.94,-73.13,-73.13
14237,151.06,51.19,151.06,151.06
14238,-27.95,2.43,-27.95,-27.95
14239,-66.87,-61.52,-66.87,-66.87
14240,74.88,33.76,74.88,74.88
14241,-290.35,-263.33,-290.35,-290.35
14242,1254789.63,11111111.11,11111111.11,1254789.63
14243,52.67,17745.19,52.67,52.67
14244,-181.78,-106.63,-181.78,-181.78
14245,1254789.63,11111111.11,11111111.11,1254789.63
14246,-39.9,-39.9,11111111.11,-39.9
14247,3.5,31.41,3.5,3.5
14248,-116.45,-41.38,-116.45,-116.45
14249,-46.82,-46.82,11111111.11,-46.82
14250,-564.44,19.94,-564.44,-564.44
14251,2197.6,2197.6,11111111.11,2197.6
14252,107.23,142.67,107.23,107.23
14253,-156.25,-152.83,-156.25,-156.25
14254,1254789.63,11111111.11,11111111.11,1254789.63
14255,-28.63,-40.07,-28.63,-28.63
14256,-311.02,-1631.91,-311.02,-311.02
14257,1254789.63,11111111.11,11111111.11,1254789.63
14258,1254789.63,11111111.11,11111111.11,1254789.63
14259,-88.94,-73.27,-88.94,-88.94
14260,-124.96,-124.78,-124.96,-124.96
14261,1254789.63,11111111.11,11111111.11,1254789.63
14262,0.0,-899.03,0.0,0.0
14263,152.1,11111111.11,152.1,152.1
14264,-68.47,-70.49,-68.47,-68.47
14265,97.45,111.24,97.45,97.45
14266,28.31,39.32,28.31,28.31
14267,-15.82,-16.95,-15.82,-15.82
14268,-13.66,-11.55,-13.66,-13.66
14269,-26.38,-46.86,-26.38,-26.38
14270,42.62,41.82,42.62,42.62
14271,-16.14,-33.64,-16.14,-16.14
14272,-3.78,19.11,-3.78,-3.78
14273,-3.35,0.4,-3.35,-3.35
14274,26.69,7.26,26.69,26.69
14275,14.55,20.91,14.55,14.55
14276,4.69,-3.93,4.69,4.69
14277,22.35,38.32,22.35,22.35
14278,-55.12,-22.75,-55.12,-55.12
14279,0.0,-17.33,0.0,0.0
14280,0.0,-34.34,0.0,0.0
14281,0.0,0.68,0.0,0.0
14282,0.0,-27.63,0.0,0.0
14283,0.0,10.62,0.0,0.0
14284,0.0,103.16,0.0,0.0
14285,0.0,-38.59,0.0,0.0
14286,0.0,-40.06,0.0,0.0
14287,229.92,553.39,229.92,229.92
14288,-18.42,-18.3,-18.42,-18.42
14289,43.84,43.03,43.84,43.84
14290,33.77,59.25,33.77,33.77
14291,19.71,13.19,19.71,19.71
14292,-2.46,4.06,-2.46,-2.46
14293,-25.86,-28.44,-25.86,-25.86
14294,-20.5,-23.65,-20.5,-20.5
14295,-19.53,-29.48,-19.53,-19.53
14296,-65.13,-90.2,-65.13,-65.13
14297,-75.28,19.12,-75.28,-75.28
14298,-54.07,-54.28,-54.07,-54.07
14299,-43.24,-62.05,-43.24,-43.24
14300,-208.4,-377.63,-208.4,-208.4
14301,1254789.63,11111111.11,11111111.11,1254789.63
14302,15.02,129.89,15.02,15.02
14303,103.59,108.95,103.59,103.59
14304,-12.84,-9.3,-12.84,-12.84
14305,116.49,142.01,116.49,116.49
14306,-18.55,-46.08,-18.55,-18.55
14307,-16.46,19.93,-16.46,-16.46
14308,-56.44,-55.23,-56.44,-56.44
14309,-278.54,-223.84,-278.54,-278.54
14310,1254789.63,11111111.11,11111111.11,1254789.63
14311,-50.33,-52.15,-50.33,-50.33
14312,-34.32,-10.39,-34.32,-34.32
14313,-22.12,-27.47,-22.12,-22.12
14314,74.99,36.36,74.99,74.99
14315,-49.54,-49.54,-49.54,-49.54
14316,57.5,55.76,57.5,57.5
14317,73.51,70.82,73.51,73.51
14318,-54.68,-60.7,-54.68,-54.68
14319,177.32,221.09,177.32,177.32
14320,203.28,204.83,203.28,203.28
14321,-56.96,-58.91,-56.96,-56.96
14322,0.71,1.35,0.71,0.71
14323,-102.13,-105.7,-102.13,-102.13
14324,1254789.63,11111111.11,11111111.11,1254789.63
14325,1254789.63,11111111.11,11111111.11,1254789.63
14326,1254789.63,11111111.11,11111111.11,1254789.63
14327,4.21,4.61,4.21,4.21
14328,-38.34,46.85,-38.34,-38.34
14329,0.0,19.35,0.0,0.0
14330,0.0,-5.01,0.0,0.0
14331,0.0,-9.06,0.0,0.0
14332,0.0,15.93,0.0,0.0
14333,0.0,-12.72,0.0,0.0
14334,0.0,-11.01,0.0,0.0
14335,0.0,2.96,0.0,0.0
14336,0.0,-15.76,0.0,0.0
14337,-10.7,-48.59,-10.7,-10.7
14338,-24.54,-38.4,-24.54,-24.54
14339,-26.37,-72.69,-26.37,-26.37
14340,110.77,411.58,110.77,110.77
14341,56.58,10.93,56.58,56.58
14342,65.38,133.24,65.38,65.38
14343,-33.09,-32.1,-33.09,-33.09
14344,42.43,47.13,42.43,42.43
14345,11.78,-2.74,11.78,11.78
14346,1008.28,1042.38,1008.28,1008.28
14347,-96.87,1126.53,-96.87,-96.87
14348,0.0,-95.11,0.0,0.0
14349,0.0,14.78,0.0,0.0
14350,0.0,-6.05,0.0,0.0
14351,2325.11,-74.08,2325.11,2325.11
14352,-33.58,1.88,-33.58,-33.58
14353,22.01,7.87,22.01,22.01
14354,-25.22,8.15,-25.22,-25.22
14355,-87.63,-61.04,-87.63,-87.63
14356,-18.95,-18.96,-18.95,-18.95
14357,-25.45,-37.27,-25.45,-25.45
14358,51.42,59.9,51.42,51.42
14359,-39.87,28.94,-39.87,-39.87
14360,0.0,-10.16,0.0,0.0
14361,0.0,42.79,0.0,0.0
14362,0.0,13.67,0.0,0.0
14363,0.0,-2.39,0.0,0.0
14364,-47.55,-81.11,-47.55,-47.55
14365,-92.95,-89.19,-92.95,-92.95
14366,-801007.92,-556594.63,-801007.92,-801007.92
14367,1254789.63,11111111.11,11111111.11,1254789.63
14368,1254789.63,11111111.11,11111111.11,1254789.63
14369,1505.78,336.36,1505.78,1505.78
14370,379.33,877.57,379.33,379.33
14371,-46.72,-58.07,-46.72,-46.72
14372,-79.84,-64.64,-79.84,-79.84
14373,-181.48,-172.68,-181.48,-181.48
14374,1254789.63,11111111.11,11111111.11,1254789.63
14375,1254789.63,11111111.11,11111111.11,1254789.63
14376,0.0,15.69,0.0,0.0
14377,0.0,-74.38,0.0,0.0
14378,0.0,59.15,0.0,0.0
14379,0.0,-72.59,0.0,0.0
14380,0.0,50.54,0.0,0.0
14381,0.0,43.61,0.0,0.0
14382,0.0,-60.14,0.0,0.0
14383,0.0,104.05,0.0,0.0
14384,-48.93,-78.25,-48.93,-48.93
14385,-33.62,-36.02,-33.62,-33.62
14386,43.65,39.56,43.65,43.65
14387,173.16,192.3,173.16,173.16
14388,-36.45,-36.27,-36.45,-36.45
14389,40.65,33.85,40.65,40.65
14390,24.35,5.74,24.35,24.35
14391,-25.24,14.74,-25.24,-25.24
14392,-76.95,-63.67,-76.95,-76.95
14393,292.46,-31.01,292.46,292.46
14394,-64.1,14.27,-64.1,-64.1
14395,-15.27,6.9,-15.27,-15.27
14396,-8.15,2.88,-8.15,-8.15
14397,11.47,-28.86,11.47,11.47
14398,36.96,52.62,36.96,36.96
14399,-28.69,-43.44,-28.69,-28.69
14400,-19.02,-6.64,-19.02,-19.02
14401,-42.2,-40.51,-42.2,-42.2
14402,602.36,383.19,602.36,602.36
14403,0.0,-72.23,0.0,0.0
14404,0.0,-262.82,0.0,0.0
14405,0.0,11111111.11,0.0,0.0
14406,0.0,11111111.11,0.0,0.0
14407,0.0,11111111.11,0.0,0.0
14408,0.0,11111111.11,0.0,0.0
14409,0.0,11111111.11,0.0,0.0
14410,0.0,11111111.11,0.0,0.0
14411,-114.95,11111111.11,-114.95,-114.95
14412,-412.46,-412.46,11111111.11,-412.46
14413,124.08,11111111.11,124.08,124.08
14414,-230.36,11111111.11,-230.36,-230.36
14415,1254789.63,11111111.11,11111111.11,1254789.63
14416,-2416.01,-1723.93,-2416.01,-2416.01
14417,1254789.63,11111111.11,11111111.11,1254789.63
14418,-1701.3,-1701.3,11111111.11,-1701.3
14419,1254789.63,11111111.11,11111111.11,1254789.63
14420,117.98,88.17,117.98,117.98
14421,33.29,33.94,33.29,33.29
14422,17.51,21.99,17.51,17.51
14423,-5.97,-23.64,-5.97,-5.97
14424,42.46,68.34,42.46,42.46
14425,-9.05,-0.08,-9.05,-9.05
14426,37.81,30.39,37.81,37.81
14427,-15.18,-7.88,-15.18,-15.18
14428,93.88,78.5,93.88,93.88
14429,-1.58,-0.86,-1.58,-1.58
14430,38.65,27.45,38.65,38.65
14431,26.7,26.21,26.7,26.7
14432,-10.93,-7.16,-10.93,-10.93
14433,0.18,3.73,0.18,0.18
14434,-1.75,-11.9,-1.75,-1.75
14435,11085.19,8462.66,11085.19,11085.19
14436,-62.8,-43.21,-62.8,-62.8
14437,-85.66,-59.13,-85.66,-85.66
14438,-1607.87,-488.49,-1607.87,-1607.87
14439,1254789.63,11111111.11,11111111.11,1254789.63
14440,1254789.63,11111111.11,11111111.11,1254789.63
14441,329.53,1336.39,329.53,329.53
14442,-116.84,-108.58,-116.84,-116.84
14443,1254789.63,11111111.11,11111111.11,1254789.63
14444,-94.79,11111111.11,-94.79,-94.79
14445,0.0,195.11,0.0,0.0
14446,0.0,-71.59,0.0,0.0
14447,0.0,-256.81,0.0,0.0
14448,0.0,11111111.11,0.0,0.0
14449,0.0,-367.83,0.0,0.0
14450,0.0,11111111.11,0.0,0.0
14451,0.0,11111111.11,0.0,0.0
14452,0.0,11111111.11,0.0,0.0
14453,-92.53,11111111.11,-92.53,-92.53
14454,380.89,0.95,380.89,380.89
14455,22.09,150.57,22.09,22.09
14456,3.78,-45.13,3.78,3.78
14457,103.51,-26.71,103.51,103.51
14458,44.41,36.54,44.41,44.41
14459,67.42,42.24,67.42,67.42
14460,-54.96,-55.69,-54.96,-54.96
14461,-35.61,91.08,-35.61,-35.61
14462,-206.97,212.47,-206.97,-206.97
14463,872.04,872.04,11111111.11,872.04
14464,-20.18,-24.6,-20.18,-20.18
14465,-90.4,-42.55,-90.4,-90.4
14466,0.0,74.68,0.0,0.0
14467,0.0,9.4,0.0,0.0
14468,0.0,-44.85,0.0,0.0
14469,-2138.71,-424.17,-2138.71,-2138.71
14470,1254789.63,11111111.11,11111111.11,1254789.63
14471,1254789.63,11111111.11,11111111.11,1254789.63
14472,0.0,11111111.11,0.0,0.0
14473,0.0,-49.16,0.0,0.0
14474,0.0,91.43,0.0,0.0
14475,0.0,198.05,0.0,0.0
14476,0.0,-13.19,0.0,0.0
14477,0.0,-193.19,0.0,0.0
14478,0.0,11111111.11,0.0,0.0
14479,0.0,56.78,0.0,0.0
14480,-50.99,-68.02,-50.99,-50.99
14481,12.51,-15.7,12.51,12.51
14482,99.75,135.87,99.75,99.75
14483,-41.64,-41.44,-41.64,-41.64
14484,12.9,14.67,12.9,12.9
14485,-14.61,-9.56,-14.61,-14.61
14486,-100.46,-25.69,-100.46,-100.46
14487,-74.28,-74.28,11111111.11,-74.28
14488,-253.52,-253.52,11111111.11,-253.52
14489,57.68,11111111.11,57.68,57.68
14490,174.43,175.91,174.43,174.43
14491,38.63,41.92,38.63,38.63
14492,16.94,22.07,16.94,16.94
14493,-8.62,-15.43,-8.62,-8.62
14494,-24.27,17.97,-24.27,-24.27
14495,-8.61,-23.15,-8.61,-8.61
14496,-65.32,-72.42,-65.32,-65.32
14497,73.86,6.06,73.86,73.86
14498,12.73,11.93,12.73,12.73
14499,20.06,-77.96,20.06,20.06
14500,-96.2,-579.21,-96.2,-96.2
14501,4786.69,11111111.11,4786.69,4786.69
14502,1.3,-13.76,1.3,1.3
14503,74.65,97.88,74.65,74.65
14504,-19.94,-79.73,-19.94,-19.94
14505,219.8,5406.51,219.8,219.8
14506,218.18,206.94,218.18,218.18
14507,-4.86,-13.23,-4.86,-4.86
14508,-6.12,-11.16,-6.12,-6.12
14509,33.9,20.66,33.9,33.9
14510,-31.01,-31.89,-31.01,-31.01
14511,-12.54,-15.72,-12.54,-12.54
14512,-19.0,-1.11,-19.0,-19.0
14513,-97.96,-98.75,-97.96,-97.96
14514,47.02,-92.45,47.02,47.02
14515,-25.85,1706.99,-25.85,-25.85
14516,-74.36,-85.97,-74.36,-74.36
14517,484.17,1080.43,484.17,484.17
14518,-8.72,-19.92,-8.72,-8.72
14519,-281.09,-431.14,-281.09,-281.09
14520,1254789.63,11111111.11,11111111.11,1254789.63
14521,2183.37,2183.37,11111111.11,2183.37
14522,570.62,506.02,570.62,570.62
14523,1.09,-2.58,1.09,1.09
14524,22.09,21.2,22.09,22.09
14525,46.47,47.63,46.47,46.47
14526,95.8,95.8,95.8,95.8
14527,2.16,2.1,2.16,2.16
14528,-188.82,-189.03,-188.82,-188.82
14529,1254789.63,11111111.11,11111111.11,1254789.63
14530,203.01,132.43,203.01,203.01
14531,-109.75,-99.55,-109.75,-109.75
14532,-972.04,-972.04,11111111.11,-972.04
14533,1254789.63,11111111.11,11111111.11,1254789.63
14534,1254789.63,11111111.11,11111111.11,1254789.63
14535,-134.41,-119.06,-134.41,-134.41
14536,1254789.63,11111111.11,11111111.11,1254789.63
14537,-72.44,-63.35,-72.44,-72.44
14538,-292.28,-273.17,-292.28,-292.28
14539,1254789.63,11111111.11,11111111.11,1254789.63
14540,1254789.63,11111111.11,11111111.11,1254789.63
14541,-26.33,-29.47,-26.33,-26.33
14542,-62.02,-134.73,-62.02,-62.02
14543,310.81,11111111.11,310.81,310.81
14544,33.08,13.55,33.08,33.08
14545,-38.76,-38.49,-38.76,-38.76
14546,-45.15,-55.82,-45.15,-45.15
14547,30.09,79.76,30.09,30.09
14548,75.53,63.27,75.53,75.53
14549,278.38,296.59,278.38,278.38
14550,47.94,63.39,47.94,47.94
14551,-54.35,-57.09,-54.35,-54.35
14552,-0.37,162.35,-0.37,-0.37
14553,96.19,-29.94,96.19,96.19
14554,44.25,52.75,44.25,44.25
14555,-69.79,-72.81,-69.79,-69.79
14556,418.65,475.98,418.65,418.65
14557,-60.91,-57.24,-60.91,-60.91
14558,-176.24,-170.81,-176.24,-176.24
14559,1254789.63,11111111.11,11111111.11,1254789.63
14560,-23.1,82.38,-23.1,-23.1
14561,127.78,23.99,127.78,127.78
14562,711.67,1690.44,711.67,711.67
14563,-95.53,-94.28,-95.53,-95.53
14564,288.12,-56.45,288.12,288.12
14565,-41.52,117.26,-41.52,-41.52
14566,70.59,-8.27,70.59,70.59
14567,-82.35,-244.4,-82.35,-82.35
14568,429.94,11111111.11,429.94,429.94
14569,75.74,269.16,75.74,75.74
14570,-14.33,-40.06,-14.33,-14.33
14571,274.32,759.95,274.32,274.32
14572,-81.3,-97.06,-81.3,-81.3
14573,127.64,881.22,127.64,127.64
14574,-50.48,-66.99,-50.48,-50.48
14575,86.99,90.07,86.99,86.99
14576,-88.12,-72.03,-88.12,-88.12
14577,-47.11,-45.21,-47.11,-47.11
14578,-40.06,-42.63,-40.06,-40.06
14579,-609.25,-681.53,-609.25,-609.25
14580,1254789.63,11111111.11,11111111.11,1254789.63
14581,0.0,-102.01,0.0,0.0
14582,0.0,11111111.11,0.0,0.0
14583,0.0,-201.53,0.0,0.0
14584,-256.34,11111111.11,-256.34,-256.34
14585,1254789.63,11111111.11,11111111.11,1254789.63
14586,5.97,-1.05,5.97,5.97
14587,-19.32,5.26,-19.32,-19.32
14588,45.18,32.06,45.18,45.18
14589,68.07,38.07,68.07,68.07
14590,-55.59,-54.85,-55.59,-55.59
14591,0.25,-15.67,0.25,0.25
14592,-208.04,-277.69,-208.04,-208.04
14593,1254789.63,11111111.11,11111111.11,1254789.63
14594,14.8,14.8,11111111.11,14.8
14595,-28.5,-38.22,-28.5,-28.5
14596,-4.43,6.5,-4.43,-4.43
14597,-79.81,-67.86,-79.81,-79.81
14598,101.19,-48.16,101.19,101.19
14599,37.38,167.76,37.38,37.38
14600,49.15,-25.23,49.15,49.15
14601,-46.42,-93.65,-46.42,-46.42
14602,-1193.52,-19296.8,-1193.52,-1193.52
14603,1254789.63,11111111.11,11111111.11,1254789.63
14604,8.09,28.62,8.09,8.09
14605,-20.84,24.72,-20.84,-20.84
14606,70.13,-81.37,70.13,70.13
14607,44.19,619.68,44.19,44.19
14608,-62.44,15.78,-62.44,-62.44
14609,43.42,15.07,43.42,43.42
14610,-175.17,-84.97,-175.17,-175.17
14611,263.65,263.65,11111111.11,263.65
14612,97.39,32.22,97.39,97.39
14613,-12.58,69.72,-12.58,-12.58
14614,-149.07,-58.12,-149.07,-149.07
14615,-63.55,-63.55,11111111.11,-63.55
14616,5372.42,4106.9,5372.42,5372.42
14617,-93.54,-93.77,-93.54,-93.54
14618,-21.0,-23.75,-21.0,-21.0
14619,-49.35,-203.21,-49.35,-49.35
14620,306.31,11111111.11,306.31,306.31
14621,88.04,55.12,88.04,88.04
14622,0.0,-16.27,0.0,0.0
14623,0.0,126.33,0.0,0.0
14624,0.0,-77.2,0.0,0.0
14625,0.0,39.03,0.0,0.0
14626,0.0,-93.4,0.0,0.0
14627,-155.73,-2392.85,-155.73,-155.73
14628,1254789.63,11111111.11,11111111.11,1254789.63
14629,-270.04,-394.98,-270.04,-270.04
14630,1254789.63,11111111.11,11111111.11,1254789.63
14631,467.8,14.64,467.8,467.8
14632,0.0,144.8,0.0,0.0
14633,0.0,-138.69,0.0,0.0
14634,0.0,11111111.11,0.0,0.0
14635,0.0,-155.19,0.0,0.0
14636,0.0,11111111.11,0.0,0.0
14637,98.77,11111111.11,98.77,98.77
14638,92.88,42.49,92.88,92.88
14639,-1.48,33.34,-1.48,-1.48
14640,-9.22,-19.8,-9.22,-9.22
14641,5.06,-26.96,5.06,5.06
14642,-151.7,-166.31,-151.7,-151.7
14643,1254789.63,11111111.11,11111111.11,1254789.63
14644,1254789.63,11111111.11,11111111.11,1254789.63
14645,1254789.63,11111111.11,11111111.11,1254789.63
14646,1254789.63,11111111.11,11111111.11,1254789.63
14647,-261.76,-1954.68,-261.76,-261.76
14648,1254789.63,11111111.11,11111111.11,1254789.63
14649,-206.62,-416.51,-206.62,-206.62
14650,1254789.63,11111111.11,11111111.11,1254789.63
14651,72.43,-348.69,72.43,72.43
14652,0.0,11111111.11,0.0,0.0
14653,0.0,274.12,0.0,0.0
14654,0.0,54.89,0.0,0.0
14655,0.0,-23.65,0.0,0.0
14656,0.0,-60.91,0.0,0.0
14657,0.0,214.17,0.0,0.0
14658,0.0,45.23,0.0,0.0
14659,0.0,-11.83,0.0,0.0
14660,-180.92,352.05,-180.92,-180.92
14661,259.79,259.79,11111111.11,259.79
14662,-64.89,-32.28,-64.89,-64.89
14663,-764.05,-121.67,-764.05,-764.05
14664,1254789.63,11111111.11,11111111.11,1254789.63
14665,1254789.63,11111111.11,11111111.11,1254789.63
14666,1254789.63,11111111.11,11111111.11,1254789.63
14667,1254789.63,11111111.11,11111111.11,1254789.63
14668,1254789.63,11111111.11,11111111.11,1254789.63
14669,-97.04,-88.55,-97.04,-97.04
14670,223.69,222.44,223.69,223.69
14671,36.36,36.08,36.36,36.36
14672,1.85,4.92,1.85,1.85
14673,40.37,29.44,40.37,40.37
14674,-2.8,-4.69,-2.8,-2.8
14675,70.58,62.44,70.58,70.58
14676,-39.23,-49.83,-39.23,-39.23
14677,92.27,266.18,92.27,92.27
14678,-80.1,-107.7,-80.1,-80.1
14679,186.78,11111111.11,186.78,186.78
14680,-161.18,-120.45,-161.18,-161.18
14681,1254789.63,11111111.11,11111111.11,1254789.63
14682,1254789.63,11111111.11,11111111.11,1254789.63
14683,20.29,9.9,20.29,20.29
14684,171.69,178.72,171.69,171.69
14685,123.59,84.15,123.59,123.59
14686,-55.52,-52.73,-55.52,-55.52
14687,-92.85,-92.41,-92.85,-92.85
14688,-2.64,3.36,-2.64,-2.64
14689,25.86,31.65,25.86,25.86
14690,4.98,2.91,4.98,4.98
14691,-4.94,-8.87,-4.94,-4.94
14692,-2.11,-3.29,-2.11,-2.11
14693,-24.08,-22.04,-24.08,-24.08
14694,-28.57,-20.47,-28.57,-28.57
14695,-51.72,-51.29,-51.72,-51.72
14696,-133.26,-132.96,-133.26,-133.26
14697,1254789.63,11111111.11,11111111.11,1254789.63
14698,1254789.63,11111111.11,11111111.11,1254789.63
