회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원)
동아쏘시오홀딩스(주),000640,2019/12,41547921,370981370
동아에스티(주),170900,2013/12,440970408,445018050
동아에스티(주),170900,2014/12,456809875,461090521
동아에스티(주),170900,2015/12,406982469,411524884
동아에스티(주),170900,2016/12,366159278,366208892
동아에스티(주),170900,2017/12,335696774,335775299
동아에스티(주),170900,2018/12,326034134,326102011
동아에스티(주),170900,2019/12,319312262,319469611
동아타이어공업(주),282690,2017/12,54560779,
동아타이어공업(주),282690,2018/12,49056623,
동아타이어공업(주),282690,2019/12,39551784,39551784
동아화성(주),041930,2011/12,23666775,51173498
동아화성(주),041930,2012/12,22991794,45638014
동아화성(주),041930,2013/12,22745946,42738014
동아화성(주),041930,2014/12,26505660,50666826
동아화성(주),041930,2015/12,30610818,57038928
동아화성(주),041930,2016/12,32966844,81132602
동아화성(주),041930,2017/12,32666786,79377109
동아화성(주),041930,2018/12,31557047,86407617
동아화성(주),041930,2019/12,29774493,100332200
동양이엔피(주),079960,2011/12,20073494,57079376
동양이엔피(주),079960,2012/12,25517030,55877662
동양이엔피(주),079960,2013/12,29216299,65715013
동양이엔피(주),079960,2014/12,33709761,68184738
동양이엔피(주),079960,2015/12,35407338,75778384
동양이엔피(주),079960,2016/12,34519811,66592597
동양이엔피(주),079960,2017/12,30985172,56471597
동양이엔피(주),079960,2018/12,30426234,54142525
동양이엔피(주),079960,2019/12,35825468,73698328
동양철관(주),008970,2011/12,81576599,94127180
동양철관(주),008970,2012/12,98845169,111131014
동양철관(주),008970,2013/12,93083564,105133386
동양철관(주),008970,2014/12,87966106,99578111
동양철관(주),008970,2015/12,85578535,96747594
동양철관(주),008970,2016/12,80437099,91355471
동양철관(주),008970,2017/12,73693592,84428728
동양철관(주),008970,2018/12,68076120,78794024
동양철관(주),008970,2019/12,66990413,77679359
동양파일(주),228340,2016/12,57838349,
동양파일(주),228340,2017/12,56066149,
동양파일(주),228340,2018/12,55747161,
동양파일(주),228340,2019/12,53165017,
동양피스톤(주),092780,2017/12,73107886,149434939
동양피스톤(주),092780,2018/12,76749907,161304493
동양피스톤(주),092780,2019/12,81113046,165892083
동원금속(주),018500,2011/03,95038638,172102147
동원금속(주),018500,2012/03,106044768,185733719
동원금속(주),018500,2013/03,104860961,183511239
동원금속(주),018500,2014/03,106815620,191616301
동원금속(주),018500,2015/03,111186404,222718484
동원금속(주),018500,2016/03,119934521,299785151
동원금속(주),018500,2017/03,118367318,305742615
동원금속(주),018500,2018/03,120307897,321983189
동원금속(주),018500,2019/03,105086939,331761825
동원산업(주),006040,2011/12,381902648,471632979
동원산업(주),006040,2012/12,397332275,495903508
동원산업(주),006040,2013/12,404546802,506442431
동원산업(주),006040,2014/12,456316822,541595174
동원산업(주),006040,2015/12,488865416,577490962
동원산업(주),006040,2016/12,461555483,576640421
동원산업(주),006040,2017/12,463150350,772878510
동원산업(주),006040,2018/12,457060497,766441304
동원산업(주),006040,2019/12,525843327,889938205
동원수산(주),030720,2011/12,19306019,19483141
동원수산(주),030720,2012/12,21087357,21582317
동원수산(주),030720,2013/12,31801988,32339872
동원수산(주),030720,2014/12,29283398,29528733
동원수산(주),030720,2015/12,26951158,27272047
동원수산(주),030720,2016/12,22241952,30508626
동원수산(주),030720,2017/12,18952514,26131310
동원수산(주),030720,2018/12,15942555,21083030
동원수산(주),030720,2019/12,12658031,17849993
동원시스템즈(주),014820,2011/12,37713993,37731749
동원시스템즈(주),014820,2012/12,38680996,39322184
동원시스템즈(주),014820,2013/12,64538866,73578136
동원시스템즈(주),014820,2014/12,64422554,346014990
동원시스템즈(주),014820,2015/12,71907818,400716498
동원시스템즈(주),014820,2016/12,77435998,397417128
동원시스템즈(주),014820,2017/12,143808667,396219336
동원시스템즈(주),014820,2018/12,192263562,445034288
동원시스템즈(주),014820,2019/12,265054278,520005248
동일고무벨트(주),163560,2012/12,103858114,
동일고무벨트(주),163560,2013/12,105918662,
동일고무벨트(주),163560,2014/12,110976384,
동일고무벨트(주),163560,2015/12,111473988,112120096
동일고무벨트(주),163560,2016/12,115274569,115916102
동일고무벨트(주),163560,2017/12,124681345,125337695
동일고무벨트(주),163560,2018/12,124011382,124655970
동일고무벨트(주),163560,2019/12,123354322,124229522
동일금속(주),109860,2011/12,14051404,
동일금속(주),109860,2012/12,14851126,19221061
동일금속(주),109860,2013/12,13935679,18765994
동일금속(주),109860,2014/12,12315026,22874865
동일금속(주),109860,2015/12,20148725,29552785
동일금속(주),109860,2016/12,20242023,29109970
동일금속(주),109860,2017/12,19248114,26835722
동일금속(주),109860,2018/12,17958780,24602885
동일금속(주),109860,2019/12,18752055,30855555
동일산업(주),004890,2011/12,98753042,
동일산업(주),004890,2012/12,98103336,
동일산업(주),004890,2013/12,96573620,
동일산업(주),004890,2014/12,92250558,92250558
동일산업(주),004890,2015/12,84258937,84258937
동일산업(주),004890,2016/12,75667625,75667625
동일산업(주),004890,2017/12,72549101,72549101
동일산업(주),004890,2018/12,70676344,70676344
동일산업(주),004890,2019/12,67186484,87245718
동일제강(주),002690,2015/12,65158363,
동일제강(주),002690,2016/12,68973500,
동일제강(주),002690,2017/12,68104807,
동일제강(주),002690,2018/12,65452388,
동일제강(주),002690,2019/12,49539915,
동일철강(주),023790,2011/12,31068949,
동일철강(주),023790,2012/12,17492895,
동일철강(주),023790,2013/12,38755970,
동일철강(주),023790,2014/12,39694800,
동일철강(주),023790,2015/12,33113904,
동일철강(주),023790,2016/12,74423514,
동일철강(주),023790,2017/12,73205211,
동일철강(주),023790,2018/12,100267275,
동일철강(주),023790,2019/12,40180873,
동화기업(주),025900,2011/12,6791428,871797872
동화기업(주),025900,2012/12,7319331,975420349
동화기업(주),025900,2013/12,346728014,744418950
동화기업(주),025900,2014/12,380492961,718716156
동화기업(주),025900,2015/12,372221567,701205595
동화기업(주),025900,2016/12,365745112,757728410
동화기업(주),025900,2017/12,353688529,762261179
동화기업(주),025900,2018/12,355230964,745527947
동화기업(주),025900,2019/12,342945390,790186429
동화약품(주),000020,2011/12,188283834,
동화약품(주),000020,2012/12,183871644,
동화약품(주),000020,2013/12,171902299,
동화약품(주),000020,2014/12,161854137,
동화약품(주),000020,2015/12,151777299,
동화약품(주),000020,2016/12,142170913,
동화약품(주),000020,2017/12,103746341,
동화약품(주),000020,2018/12,96772495,96772495
동화약품(주),000020,2019/12,92308557,92308557
두산밥캣(주),241560,2016/12,77333,447148409
두산밥캣(주),241560,2017/12,148463,408401084
두산밥캣(주),241560,2018/12,1572873,431014352
두산밥캣(주),241560,2019/12,1959554,529124430
두산에너빌리티(주),034020,2011/12,2013115134,2689591471
두산에너빌리티(주),034020,2012/12,2001282262,2674298444
두산에너빌리티(주),034020,2013/12,2650767885,7231823591
두산에너빌리티(주),034020,2014/12,2636179113,7190139775
두산에너빌리티(주),034020,2015/12,3052376159,7206578366
두산에너빌리티(주),034020,2016/12,3117755486,6381539477
두산에너빌리티(주),034020,2017/12,3319272050,6904855603
두산에너빌리티(주),034020,2018/12,3310301380,6414487023
두산에너빌리티(주),034020,2019/12,3135025726,5921531734
두산퓨얼셀(주),336260,2019/12,42728240,
디씨엠(주),024090,2011/12,17163000,22894000
디씨엠(주),024090,2012/12,24968852,30697970
디씨엠(주),024090,2013/12,24206682,29696775
디씨엠(주),024090,2014/12,22930927,27786917
디씨엠(주),024090,2015/12,21438746,31314529
디씨엠(주),024090,2016/12,21049791,30855423
디씨엠(주),024090,2017/12,22015434,31710626
디씨엠(주),024090,2018/12,20222345,33188706
디씨엠(주),024090,2019/12,18534711,
디아이동일(주),001530,2011/12,359855529,539344222
디아이동일(주),001530,2012/12,359245023,534924801
디아이동일(주),001530,2013/12,353023231,572182137
디아이동일(주),001530,2014/12,349499424,579544097
디아이동일(주),001530,2015/12,344020669,588889758
디아이동일(주),001530,2016/12,387602091,553824412
디아이동일(주),001530,2017/12,384051476,554637981
디아이동일(주),001530,2018/12,375389193,529783679
디아이동일(주),001530,2019/12,357711056,519083046
디아이티(주),110990,2018/12,31266385,31285481
디아이티(주),110990,2019/12,30617856,30631271
디에스알(주),155660,2013/12,41511629,53213176
디에스알(주),155660,2014/12,45322568,56405142
디에스알(주),155660,2015/12,44786503,57863881
디에스알(주),155660,2016/12,46787632,59513414
디에스알(주),155660,2017/12,59704734,85393178
디에스알(주),155660,2018/12,56797705,86928797
디에스알(주),155660,2019/12,55282119,88473876
디에스알제강(주),069730,2011/12,84993491,
디에스알제강(주),069730,2012/12,80910214,
디에스알제강(주),069730,2013/12,80839500,
디에스알제강(주),069730,2014/12,74621779,
디에스알제강(주),069730,2015/12,70721348,
디에스알제강(주),069730,2016/12,64196616,
디에스알제강(주),069730,2017/12,61951229,
디에스알제강(주),069730,2018/12,58541548,
디에스알제강(주),069730,2019/12,56435604,
디엑스앤브이엑스(주),180400,2015/12,3386977,
디엑스앤브이엑스(주),180400,2016/12,3592753,
디엑스앤브이엑스(주),180400,2017/12,5418432,
디엑스앤브이엑스(주),180400,2018/12,8752028,8752028
디엑스앤브이엑스(주),180400,2019/12,8820328,9354676
디엘(주),000210,2011/12,772307851,1634884875
디엘(주),000210,2012/12,833738530,1517213236
디엘(주),000210,2013/12,705420140,1402233581
디엘(주),000210,2014/12,657949485,1341688220
디엘(주),000210,2015/12,679023059,1831589717
디엘(주),000210,2016/12,742363073,1964245605
디엘(주),000210,2017/12,776710084,2071009572
디엘(주),000210,2018/12,807731342,2070162250
디엘(주),000210,2019/12,755541302,2017340959
디엘건설(주),001880,2011/12,1432988,
디엘건설(주),001880,2012/12,1510182,
디엘건설(주),001880,2013/12,1561931,
디엘건설(주),001880,2014/12,1603094,
디엘건설(주),001880,2015/12,1543995,
디엘건설(주),001880,2016/12,1913104,
디엘건설(주),001880,2017/12,5277441,
디엘건설(주),001880,2018/12,3320099,
디엘건설(주),001880,2019/12,3433156,
디와이(주),013570,2011/12,126727892,214915718
디와이(주),013570,2012/12,137533505,225611052
디와이(주),013570,2013/12,155808374,241012909
디와이(주),013570,2014/12,26759949,165088437
디와이(주),013570,2015/12,23598412,297623787
디와이(주),013570,2016/12,23656991,300115724
디와이(주),013570,2017/12,23770638,299759087
디와이(주),013570,2018/12,22536906,307718613
디와이(주),013570,2019/12,21337015,334078953
디와이씨(주),310870,2018/12,,
디와이씨(주),310870,2019/12,,
디와이파워(주),210540,2015/12,57454307,96085488
디와이파워(주),210540,2016/12,55069463,100075129
디와이파워(주),210540,2017/12,53597328,99406331
디와이파워(주),210540,2018/12,59307762,103985722
디와이파워(주),210540,2019/12,61295771,109248925
디와이피엔에프(주),104460,2011/12,15133229,15182677
디와이피엔에프(주),104460,2012/12,13352957,13384458
디와이피엔에프(주),104460,2013/12,10839454,10853708
디와이피엔에프(주),104460,2014/12,11499805,11587274
디와이피엔에프(주),104460,2015/12,9971883,10171545
디와이피엔에프(주),104460,2016/12,19821562,19930571
디와이피엔에프(주),104460,2017/12,12465145,13194783
디와이피엔에프(주),104460,2018/12,37226316,37909560
디와이피엔에프(주),104460,2019/12,38176052,41599863
디젠스(주),113810,2012/12,34950116,35810665
디젠스(주),113810,2013/12,35185214,35815010
디젠스(주),113810,2014/12,31502412,35944333
디젠스(주),113810,2015/12,30247384,36476315
디젠스(주),113810,2016/12,29548881,39761416
디젠스(주),113810,2017/12,28139738,42102652
디젠스(주),113810,2018/12,20793181,33962436
디젠스(주),113810,2019/12,21215698,31613775
디케이락(주),105740,2011/12,24370968,
디케이락(주),105740,2012/12,34097069,
디케이락(주),105740,2013/12,42441194,
디케이락(주),105740,2014/12,42373907,
디케이락(주),105740,2015/12,42485324,
디케이락(주),105740,2016/12,42022539,
디케이락(주),105740,2017/12,42154338,
디케이락(주),105740,2018/12,48404284,
디케이락(주),105740,2019/12,50524551,
라온시큐어(주),042510,2011/12,2863726,2919801
라온시큐어(주),042510,2012/12,393152,393152
라온시큐어(주),042510,2013/12,398303,398303
라온시큐어(주),042510,2014/12,341910,341910
라온시큐어(주),042510,2015/12,239461,239461
라온시큐어(주),042510,2016/12,736121,736121
라온시큐어(주),042510,2017/12,663977,663977
라온시큐어(주),042510,2018/12,984218,1005273
라온시큐어(주),042510,2019/12,3217384,3544761
라온피플(주),300120,2019/12,301476,
램테크놀러지(주),171010,2013/12,28932625,33406623
램테크놀러지(주),171010,2014/12,37180686,42746924
램테크놀러지(주),171010,2015/12,35679523,41296265
램테크놀러지(주),171010,2016/12,33388224,38414094
램테크놀러지(주),171010,2017/12,30679184,35231202
램테크놀러지(주),171010,2018/12,28984957,33274811
램테크놀러지(주),171010,2019/12,28057324,32044716
로스웰인터내셔널유한회사,900260,2015/12,,10427371
로스웰인터내셔널유한회사,900260,2016/12,,20484145
로스웰인터내셔널유한회사,900260,2017/12,,25621501
로스웰인터내셔널유한회사,900260,2018/12,,47025480
로스웰인터내셔널유한회사,900260,2019/12,,45633335
로체시스템즈(주),071280,2011/12,24710346,
로체시스템즈(주),071280,2012/12,24047586,
로체시스템즈(주),071280,2013/12,25067809,
