회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)알테오젠,196170,16-Dec,-10788.51,21.74,15.48,47.6,,17.32,-396.86,9.2,-52.42,-8.56,-12.39,-79.07,-8.21,1769.05,1760.28,377.05,6.02,0.0,-16.44,-6.54,0.0,94.33,0.16,63.71,9.92,1.55,9.08,0.16,3.85,0.21,100625.45,0.0,1020204.57,0.0,-25.46,-0.03,,-0.18,20.51,170.35,1525640.0,3976400.0,  자연과학 및 공학 연구개발업
(주)알테오젠,196170,17-Dec,-3313.32,-10.29,6.27,-9.34,10.81,-11.9,,8.55,-61.54,-17.51,-13.57,-51.0,-16.38,1323.49,1315.47,194.02,7.95,0.0,-118.45,-31.0,0.0,92.63,0.28,53.84,8.91,2.48,8.63,0.28,4.11,0.32,96656.13,0.0,827180.38,0.0,-74.82,-0.09,,-0.31,10.64,188.47,0.0,4654199.0,  자연과학 및 공학 연구개발업
(주)알테오젠,196170,18-Dec,-311.55,65.95,132.92,63.32,120.12,67.39,,14.28,-51.59,-12.91,-13.39,-55.9,-12.36,2352.08,2332.87,359.94,7.02,2.52,-143.67,-49.11,-373.87,93.44,0.26,33.95,8.68,1.64,9.4,0.26,3.49,0.29,204502.28,18486.81,1252292.1,0.0,-19.79,-0.03,-2.19,-0.17,9.62,459.17,0.0,5961673.0,  자연과학 및 공학 연구개발업
(주)알테오젠,196170,19-Dec,-11.88,20.45,63.94,11.93,85.29,5.26,,37.98,-5.95,-1.03,-2.86,-7.7,-2.21,573.37,565.62,38.81,22.47,6.8,0.07,0.04,0.18,81.65,0.43,26.71,20.7,1.89,22.1,0.43,2.86,0.47,213109.82,20600.91,1283270.33,0.0,36.56,0.06,3.78,0.18,17.54,48.47,0.0,6457060.0,  자연과학 및 공학 연구개발업
(주)알톤스포츠,123750,11-Dec,2.54,-14.87,5.05,-31.71,1169.51,-41.94,-35.53,31.94,2.41,3.95,5.42,5.64,2.31,145.97,109.28,10.75,79.57,33.09,3.88,1.79,5.19,55.69,,,,,,,,,201426.15,8056.73,731962.56,0.0,60.99,0.17,15.25,0.17,0.0,0.74,0.0,301108.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,12-Dec,3.71,-12.41,4.6,-24.08,18.58,4.21,119.81,31.79,5.64,9.2,5.83,6.07,5.42,171.89,104.42,62.27,50.93,23.81,13.07,4.28,18.52,66.25,1.59,3.68,9.52,3.2,20.05,1.59,2.44,1.68,186396.92,6046.76,567352.19,0.0,64.52,0.21,19.89,0.21,13.0,0.84,0.0,450112.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,13-Dec,5.07,5.09,-1.26,11.77,-6.43,9.23,-30.42,32.55,4.21,5.97,5.12,5.47,3.94,197.44,132.56,69.58,45.21,15.99,28.83,9.84,56.13,68.86,1.38,3.23,10.83,2.93,15.54,1.38,2.89,1.72,187420.71,7214.34,606953.75,0.0,60.98,0.19,15.84,0.21,-1.77,0.56,0.0,287967.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,14-Dec,20.38,13.21,-8.41,20.94,24.48,19.34,144.06,36.5,9.24,12.44,11.88,12.48,8.8,229.3,151.75,58.95,37.76,15.27,32.18,9.84,57.75,72.59,1.34,3.12,12.62,3.43,12.74,1.34,3.27,1.64,157243.02,19004.68,640965.2,0.0,107.32,0.26,8.88,0.29,7.21,0.5,0.0,291772.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,15-Dec,-10.37,-7.25,8.36,-17.2,-28.39,-6.68,-157.2,31.78,-5.81,-6.58,-3.3,-3.89,-4.92,201.46,142.53,77.62,36.92,20.51,-3.66,-1.12,-4.81,73.04,1.16,3.2,10.73,3.13,17.7,1.16,3.12,1.49,123208.26,10386.7,477999.72,0.0,56.71,0.15,6.73,0.17,24.37,0.81,0.0,446650.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,16-Dec,-9.65,15.77,-16.85,34.44,143.9,1.12,,31.97,-8.58,-8.69,-7.67,-11.14,-5.91,171.68,80.57,10.67,56.76,26.93,-55.68,-31.42,-74.86,63.79,1.01,1.88,4.71,2.78,13.26,1.01,2.16,1.18,98803.28,17072.31,611222.18,0.0,51.81,0.08,3.0,0.13,-9.46,1.29,0.0,674598.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,17-Dec,-14.42,-27.8,-18.31,-21.37,-32.94,-41.83,,17.77,-49.06,-51.7,-18.72,-30.38,-30.23,139.35,76.28,23.23,94.55,39.24,-45.13,-29.85,-55.9,51.4,1.05,1.58,2.72,2.78,9.07,1.05,1.49,0.96,111410.31,37623.48,480744.89,0.0,-73.44,-0.17,-2.17,-0.23,-8.21,1.64,0.0,700677.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,18-Dec,-1.12,-9.01,-9.72,-8.54,-31.59,-7.47,,21.4,-4.65,-7.81,-2.11,-2.43,-4.04,142.74,94.42,21.2,91.31,37.69,2.11,1.11,2.68,52.27,1.68,2.53,2.99,3.68,14.77,1.68,1.8,1.28,103705.18,37084.67,452154.26,0.0,77.54,0.18,2.17,0.19,-3.25,1.21,0.0,561961.0,  그 외 기타 운송장비 제조업
(주)알톤스포츠,123750,19-Dec,-10.78,-37.36,-79.21,-23.05,-42.73,-43.59,,13.36,-39.18,-55.55,-24.27,-34.05,-27.92,164.22,122.85,55.0,112.44,29.09,17.97,10.28,32.7,47.07,1.42,2.77,2.41,4.07,10.31,1.42,1.43,0.96,27683.04,51791.45,406099.14,0.0,-174.39,-0.12,-0.93,-0.13,-30.25,2.21,0.0,644962.0,  그 외 기타 운송장비 제조업
(주)알티캐스트,85810,13-Dec,7.06,220.75,-53.01,213.24,-100.0,445.58,,0.0,21.73,25.9,18.34,25.24,15.78,498.46,498.46,83.65,24.89,8.11,47.28,13.83,116.17,80.07,,,,,,,,,3881.53,0.0,338912.23,0.0,4591.73,0.53,,0.77,0.0,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,14-Dec,50.46,1.78,-17.45,3.32,,11.9,-18.74,0.0,16.86,14.18,14.89,21.06,11.93,1120.76,1120.76,333.82,13.59,0.42,98.36,16.79,2784.24,88.03,0.84,,2.74,68.25,45.25,0.84,4.44,0.86,3224.6,0.0,347118.32,0.0,5007.47,0.47,,0.66,-0.63,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,15-Dec,109.1,3.32,245.62,-8.09,,-0.59,-96.62,0.0,0.7,0.46,2.22,3.96,0.39,630.83,630.83,122.31,18.06,4.3,44.12,12.23,156.98,84.7,0.65,,2.03,27.54,27.1,0.65,4.11,0.72,10771.02,3072.06,346601.49,0.0,983.65,0.31,34.49,0.55,3.47,0.0,2613929.0,0.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,16-Dec,9.57,50.37,15.21,61.24,,3.13,105.4,0.0,1.38,1.28,1.11,2.42,0.63,191.59,191.59,12.23,72.14,0.57,9.64,10.56,703.0,58.09,0.67,,2.42,17.21,45.32,0.67,1.47,0.6,12149.48,5221.39,510284.61,0.0,944.63,0.22,21.98,0.59,2.13,0.0,3317770.0,0.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,17-Dec,16.17,0.35,-5.37,-0.26,,-1.41,16.5,0.0,1.49,1.6,3.35,8.12,0.61,203.84,203.84,15.29,75.22,3.41,11.34,11.83,142.89,57.07,0.72,,2.81,17.84,59.21,0.72,0.97,0.52,13190.08,6548.34,587479.91,0.0,1098.41,0.25,22.12,0.6,-12.84,0.42,2629581.0,263438.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,18-Dec,8.3,-4.12,17.45,-4.17,,-7.16,-846.08,0.0,-10.29,-7.69,2.44,5.38,-4.67,192.03,192.03,13.1,80.96,2.44,9.97,9.63,183.03,55.26,0.81,,3.77,18.2,95.42,0.81,1.04,0.58,13707.6,7227.78,498407.27,0.0,1087.12,0.3,20.62,0.65,13.01,0.79,1438616.0,512760.0,  소프트웨어 개발 및 공급업
(주)알티캐스트,85810,19-Dec,-26.04,3.32,-21.95,-8.4,,-27.15,,0.0,-51.18,-35.68,-9.4,-29.56,-16.28,126.9,126.9,13.27,156.63,11.05,3.17,6.19,17.54,38.97,0.68,,4.29,13.2,74.14,0.68,0.6,0.43,21270.02,11613.61,1023679.75,0.0,-493.04,-0.1,-9.03,-0.33,-49.7,0.34,1071394.0,136014.0,  소프트웨어 개발 및 공급업
(주)알파홀딩스,117670,11-Dec,25.8,-100.0,-100.0,-100.0,,-100.0,,21.13,10.08,9.05,4.92,8.83,5.61,385.12,376.1,24.85,53.24,16.38,1.14,0.7,2.42,65.26,0.9,13.54,4.49,2.84,3.41,0.9,1.46,,132821.7,0.0,550396.49,0.0,62.63,0.15,,0.27,12.7,4.27,0.0,948720.0,  반도체 제조업
(주)알파홀딩스,117670,12-Dec,13.51,5.81,6.27,0.35,-64.83,9.91,-72.96,18.99,9.32,10.74,7.15,9.15,7.29,290.78,288.39,33.05,47.34,8.7,42.0,17.26,155.14,67.87,1.2,59.56,5.89,3.14,6.67,1.2,2.4,,151184.43,0.0,588725.5,0.0,81.15,0.21,,0.27,-1.41,3.67,0.0,1181107.0,  반도체 제조업
(주)알파홀딩스,117670,13-Dec,56.69,-100.0,-100.0,-100.0,-100.0,-100.0,269.82,22.08,11.64,12.54,8.56,10.75,9.27,334.42,324.91,43.68,24.15,0.25,44.86,10.55,3525.0,80.55,1.08,53.98,4.93,3.07,6.78,1.08,3.05,,112444.59,0.0,426363.54,0.0,94.46,0.25,,0.3,28.57,4.65,0.0,1476276.0,  반도체 제조업
(주)알파홀딩스,117670,14-Dec,3.23,75.63,-4.71,53.65,-9.84,11.76,-74.81,27.92,7.11,8.54,5.42,9.19,4.2,120.72,118.81,27.55,103.56,17.82,24.53,21.14,70.01,49.13,1.17,43.36,5.04,3.86,5.99,1.17,1.89,,99962.52,2148.31,680826.83,0.0,152.4,0.22,70.92,0.38,8.89,5.05,0.0,1926080.0,  반도체 제조업
(주)알파홀딩스,117670,15-Dec,1.16,-100.0,-100.0,-100.0,-100.0,-100.0,296.92,18.03,5.08,7.56,2.43,3.21,3.85,124.3,123.2,61.68,97.71,19.0,18.0,11.67,46.81,50.58,1.49,84.84,5.35,5.41,5.82,1.49,1.54,,74924.78,1725.69,546717.27,0.0,150.41,0.21,65.31,0.27,24.49,4.56,0.0,2319263.0,  반도체 제조업
(주)알파홀딩스,117670,16-Dec,-1.5,10.78,112.73,-40.82,-90.63,33.7,-476.98,6.72,-73.95,-89.76,-1.86,-2.42,-56.68,117.6,117.47,46.31,58.79,17.2,-1.36,-0.66,-2.93,62.98,1.44,267.12,5.82,3.96,5.44,1.44,1.83,,204204.11,2126.61,746410.19,0.0,-167.72,-0.46,-161.05,-0.6,-18.85,3.61,0.0,2047545.0,  반도체 제조업
(주)알파홀딩스,117670,17-Dec,-8.6,-14.54,-1.87,-17.37,1013.91,-5.89,,8.0,-14.76,-22.01,-9.21,-9.02,-15.08,135.83,133.84,26.64,44.19,0.78,-25.26,-6.99,-992.75,69.35,1.55,313.29,5.99,3.48,5.32,1.55,3.0,2.46,189525.86,5215.86,601440.61,0.0,-8.02,-0.03,-2.92,-0.02,6.06,2.87,0.0,1996839.0,  반도체 제조업
(주)알파홀딩스,117670,18-Dec,-3.07,61.67,12.97,64.93,249.68,7.52,,9.25,-7.23,-12.04,-7.41,-7.2,-7.44,83.47,80.88,10.38,116.81,38.62,-15.89,-10.28,-22.18,46.12,1.87,91.05,6.25,4.02,7.09,1.87,2.29,2.5,161487.73,10040.02,836848.15,0.0,32.6,0.06,5.24,0.08,16.19,2.54,0.0,2108223.0,  반도체 제조업
(주)알파홀딩스,117670,19-Dec,-1.1,31.83,115.12,12.46,60.79,30.59,,18.44,-16.0,-21.13,-3.12,-5.04,-9.89,73.37,70.11,1.37,118.89,39.56,-8.97,-8.96,-12.31,45.69,1.35,34.69,5.49,2.07,7.39,1.35,1.14,1.62,462996.83,13339.2,1402038.01,0.0,4.41,0.01,1.53,0.03,-21.31,4.32,0.0,3029028.0,  반도체 제조업
(주)애니플러스,310200,18-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)애니플러스,310200,19-Dec,-2.7,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)액션스퀘어,205500,14-Dec,116.41,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  소프트웨어 개발 및 공급업
(주)액션스퀘어,205500,15-Dec,-54.68,,,,,,0.0,0.0,-122.89,-28.59,-6.9,-37.17,-22.82,2593.21,2593.21,484.06,25.28,5.89,25.06,27.23,85.88,79.82,,,,,,,,,5505.34,0.0,335360.85,0.0,-314.87,-0.05,,-0.28,0.0,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)액션스퀘어,205500,16-Dec,-284.68,-20.54,73.76,-29.85,,-17.3,0.0,0.0,-220.85,-33.41,-35.48,-288.61,-27.15,1350.63,1350.63,36.58,20.38,0.0,-62.37,-76.06,0.0,83.07,0.15,,14.82,4.91,,0.15,0.66,,5593.42,0.0,155814.85,0.01,196.24,0.07,,0.51,71.03,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)액션스퀘어,205500,17-Dec,11111111.11,-13.6,284.75,-28.68,,-44.3,-210.33,0.0,-130.39,-90.95,-43.25,-114.83,-49.11,623.55,623.55,166.58,85.2,0.0,-13.28,-16.22,0.0,53.99,0.51,,33.76,3.79,,0.51,1.16,,19025.52,0.0,120597.52,0.0,186.38,0.29,,0.78,13.11,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)액션스퀘어,205500,18-Dec,11111111.11,-15.35,-5.17,-23.66,,-10.32,,0.0,-150.11,-87.74,-47.09,-145.25,-48.66,338.58,338.58,23.13,74.83,0.0,-82.14,-99.45,0.0,57.2,0.58,,13.68,1.95,,0.58,0.73,0.45,17783.98,0.0,100632.83,0.0,123.93,0.22,,0.62,1.45,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)액션스퀘어,205500,19-Dec,-68.02,43.17,127.19,41.91,,67.12,,0.0,-156.89,-56.74,-32.03,-140.94,-35.65,571.87,571.87,549.63,49.78,16.89,-114.31,-196.88,-224.9,66.77,0.36,,12.98,0.96,,0.36,0.61,0.33,257117.52,0.0,916837.15,0.0,36.24,0.1,,0.53,-84.29,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,11-Dec,11111111.11,300.71,-94.39,428.49,,332.17,,34.12,8.0,9.59,12.54,14.82,6.78,399.1,399.1,5.5,38.87,0.0,25.72,8.79,0.0,72.01,1.2,,4.05,126.93,5.19,1.2,2.88,1.01,4251.25,0.0,1082472.39,0.0,5992.77,0.24,,0.29,-67.06,5.72,0.0,5647446.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,12-Dec,16.9,86.27,6.73,-12.69,,13.01,21.36,35.11,11.62,10.37,8.54,17.86,5.56,78.03,78.03,5.26,128.92,18.95,7.77,11.91,23.09,43.68,0.89,,3.69,168.6,4.75,0.89,1.03,0.82,4033.09,0.0,1792331.66,0.0,5093.34,0.11,,0.31,12.5,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,13-Dec,20.53,2.74,250.33,11.05,,93.07,56.38,50.74,10.82,10.43,10.13,16.65,6.59,323.51,323.51,29.86,21.82,1.5,39.21,11.69,468.04,82.09,0.96,,6.25,121.8,8.41,0.96,1.65,1.39,11196.67,0.0,1459307.81,0.0,2172.39,0.17,,0.28,26.19,0.94,0.0,1074390.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,14-Dec,-114.57,-30.49,44.99,-23.35,,-35.14,-557.69,40.12,-67.12,-43.95,-6.8,-13.0,-35.1,269.03,269.03,17.76,30.56,0.0,7.87,2.89,0.0,76.6,0.65,,4.63,47.15,5.85,0.65,2.59,1.11,15273.6,0.0,954301.72,0.0,-1745.35,-0.28,,-0.44,6.29,2.42,0.0,1912951.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,15-Dec,26336.34,-7.41,129.19,-15.47,,-5.07,,47.17,-6.99,-5.9,3.27,5.04,-4.53,264.42,264.42,68.23,27.35,0.0,-30.25,-9.63,0.0,78.53,0.84,,5.69,23.71,6.77,0.84,2.89,1.35,169029.23,0.0,4266583.57,0.0,295.54,0.12,,0.17,-79.29,0.65,0.0,319859.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,16-Dec,105.41,-1.07,-33.83,7.71,,-1.53,-320.11,49.0,-3.13,-1.8,7.33,15.03,-1.52,263.15,263.15,191.66,27.94,0.0,14.53,6.48,0.0,78.16,0.62,,5.07,14.73,6.65,0.62,2.25,1.02,111847.49,0.0,4221064.51,0.0,289.61,0.08,,0.16,0.0,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,17-Dec,26.6,-2.71,-47.13,24.89,,-7.24,,51.27,-13.5,-6.72,4.56,11.99,-5.13,359.66,359.66,231.84,34.2,5.69,32.51,21.49,145.53,74.52,0.5,,4.51,18.51,6.5,0.5,1.61,0.67,21338.79,0.0,1481819.69,0.0,247.5,0.04,,0.09,177.14,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,18-Dec,-4.32,-11.51,-14.73,-18.67,,-13.92,-4924.62,62.89,-39.55,-14.94,-0.79,-2.86,-10.99,227.77,227.77,138.03,37.96,6.4,13.77,12.8,59.21,72.49,0.38,,3.44,19.64,7.27,0.38,1.05,0.45,14349.58,0.0,1034120.61,-0.01,-85.9,-0.01,,-0.04,26.8,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)액토즈소프트,52790,19-Dec,43.84,37.88,-29.06,14.42,,28.1,,76.27,33.15,19.76,16.96,40.94,13.73,157.33,157.33,57.0,48.49,7.4,12.68,11.59,55.96,67.34,0.6,,3.95,41.54,26.03,0.6,1.36,0.78,8880.01,0.0,1243778.25,0.0,2757.87,0.2,,0.55,14.63,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)앤씨앤,92600,11-Dec,48.17,-100.0,-100.0,-100.0,-100.0,-100.0,246.2,54.9,13.77,11.06,7.58,11.01,9.48,570.39,496.12,78.64,13.96,8.53,92.36,18.35,132.56,87.75,0.8,2.73,11.38,50.52,40.32,0.8,4.81,,6997.0,0.0,534792.66,0.0,1745.17,0.23,,0.37,4.51,23.71,221509.0,10867053.0,  반도체 제조업
(주)앤씨앤,92600,12-Dec,0.49,4.56,11.41,8.35,86.2,3.7,-71.26,42.14,6.01,4.72,0.09,0.13,4.11,584.45,454.19,56.59,14.91,7.58,11.45,2.17,19.6,87.03,0.8,3.36,19.63,51.66,29.77,0.8,5.54,,8399.5,0.0,602542.85,0.0,1109.85,0.15,,0.23,-7.19,23.96,0.0,12723878.0,  반도체 제조업
(주)앤씨앤,92600,13-Dec,-111.75,-25.95,-10.73,-23.12,-65.39,-28.3,-682.83,14.33,-50.72,-32.05,-17.65,-32.53,-27.51,512.38,460.97,63.9,18.67,11.3,-5.24,-1.29,-7.3,84.26,0.63,3.92,26.58,35.78,26.15,0.63,3.83,0.78,7993.94,0.0,475658.46,0.0,-484.41,-0.08,,-0.13,-6.2,21.54,0.0,7902487.0,  반도체 제조업
(주)앤씨앤,92600,14-Dec,-42.31,-2.44,-31.7,-4.2,34.55,-3.34,,38.45,-5.32,-4.0,-4.74,-7.51,-3.35,485.93,417.46,102.51,19.78,7.7,-12.6,-3.26,-27.03,83.49,0.75,4.57,29.93,44.06,17.8,0.75,3.91,0.89,6606.76,1138.32,561504.55,0.0,885.29,0.1,51.38,0.16,-17.36,24.23,0.0,8689577.0,  반도체 제조업
(주)앤씨앤,92600,15-Dec,140.63,20.22,-2.57,17.87,65.84,18.57,,38.63,13.26,16.58,12.85,12.57,13.55,463.34,371.48,102.34,21.45,7.68,24.77,4.67,56.98,82.34,1.23,5.26,44.5,96.88,18.89,1.23,5.96,1.47,5797.34,1317.27,619298.34,0.0,2763.88,0.26,121.64,0.28,9.0,11.79,0.0,7450747.0,  반도체 제조업
(주)앤씨앤,92600,16-Dec,-12.42,-3.22,385.04,6.59,14.29,0.61,-90.32,34.89,1.27,2.03,-1.94,-2.01,1.22,761.29,599.47,116.2,16.82,5.9,14.96,2.2,36.49,85.6,1.15,4.24,28.75,34.02,25.07,1.15,6.01,1.34,26018.85,2940.61,544425.18,0.0,336.89,0.16,29.81,0.16,10.09,20.16,0.0,12295655.0,  반도체 제조업
(주)앤씨앤,92600,17-Dec,-85.98,-7.58,8.3,-12.96,-1.31,-13.96,-1205.5,32.18,-16.78,-16.05,-17.3,-20.36,-14.26,444.69,337.51,72.54,25.48,8.21,-53.71,-12.33,-132.85,79.69,1.03,3.47,12.06,16.42,21.0,1.03,4.93,1.16,25513.9,3679.79,475428.38,0.0,181.16,0.1,12.56,0.11,5.83,29.43,0.0,12131334.0,  반도체 제조업
(주)앤씨앤,92600,18-Dec,-93.14,-10.02,15.3,-15.95,-10.6,-31.77,,21.88,-26.72,-36.68,-28.69,-28.0,-27.38,355.62,264.46,120.35,65.48,23.34,-48.88,-17.88,-82.86,60.43,1.45,4.68,9.81,16.15,13.53,1.45,3.48,1.48,30221.79,3846.79,421162.29,0.01,39.28,0.03,3.09,0.03,1.57,32.69,0.0,9817985.0,  반도체 제조업
(주)앤씨앤,92600,19-Dec,-39.26,31.63,-4.07,28.64,56.85,25.59,,25.32,-8.74,-15.64,-18.4,-14.75,-10.9,190.55,130.99,54.42,73.45,27.5,-44.83,-17.3,-69.04,57.65,2.12,4.92,10.01,20.55,12.66,2.12,3.03,1.9,47945.6,6584.03,916882.36,0.0,91.99,0.05,6.7,0.04,-39.53,6.01,0.0,4517795.0,  반도체 제조업
(주)양지사,30960,11-Jun,21.67,-100.0,-100.0,-100.0,-100.0,-100.0,-31.91,27.37,10.59,8.48,8.47,14.45,6.21,57.57,17.84,4.71,43.53,10.99,21.6,12.37,59.6,69.67,0.8,4.55,29.34,0.86,8.33,0.8,2.19,,157436.48,19542.31,261871.62,0.0,33.21,0.2,2.68,0.38,4.01,0.0,,0.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,12-Jun,4.81,0.99,3.99,-5.78,-11.15,1.29,0.0,18.23,5.52,4.61,3.19,5.48,3.22,52.74,18.41,3.0,43.1,11.11,17.69,9.19,47.95,69.88,0.84,4.97,20.61,0.95,9.36,0.84,1.93,,146484.36,17559.08,248942.92,0.0,31.46,0.19,2.62,0.32,6.23,0.0,,0.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,13-Jun,6.06,-5.63,-7.67,-11.58,-31.96,0.43,0.0,18.97,3.0,2.27,3.16,5.78,1.64,58.96,29.43,2.7,34.47,7.37,25.98,11.85,90.36,74.36,0.76,5.69,12.79,0.89,7.87,0.76,1.95,,160404.0,15430.38,264476.06,0.0,10.99,0.07,1.14,0.12,-11.17,0.03,0.0,16423.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,14-Jun,3.8,4.41,-4.19,54.45,17.72,0.04,0.0,14.74,1.82,1.36,1.37,2.53,0.99,78.59,48.59,1.37,40.35,12.1,13.91,7.52,33.06,71.25,0.75,6.71,6.79,0.94,9.17,0.75,2.0,,146315.0,96348.39,262921.27,0.0,30.84,0.17,0.47,0.32,5.03,0.04,0.0,17278.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,15-Jun,-3.85,-5.53,-3.32,-11.74,7.02,-3.97,0.0,11.13,-2.94,-2.29,-1.18,-2.12,-1.64,74.17,39.84,3.6,38.06,12.92,6.7,3.21,14.3,72.43,0.78,6.38,5.9,0.99,12.0,0.78,1.98,,134208.13,92127.28,235680.11,0.0,25.64,0.15,0.37,0.25,5.39,0.42,0.0,197956.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,16-Jun,15.25,-1.84,-0.04,20.42,9.15,3.24,0.0,19.23,5.73,4.65,3.08,5.1,3.46,107.13,62.18,25.0,31.27,7.65,21.11,8.26,65.77,76.18,0.81,5.58,7.99,1.05,12.69,0.81,2.35,,143761.8,99669.13,249033.24,0.0,36.99,0.21,0.53,0.35,-7.1,0.43,0.0,212867.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,17-Jun,30.08,1.16,2.04,0.79,4.68,4.74,0.0,20.5,7.04,5.64,4.66,7.5,4.37,114.89,64.82,27.08,26.79,6.14,30.05,10.28,103.4,78.87,0.8,5.27,8.97,1.07,13.95,0.8,2.76,,154194.23,105844.41,264042.44,0.0,37.62,0.22,0.55,0.36,-4.59,0.58,0.0,293895.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,18-Jun,32.69,-0.52,-3.14,5.81,21.82,2.77,0.0,20.14,5.39,3.95,3.86,6.57,3.17,141.31,70.41,1.21,22.73,3.46,23.18,7.29,123.97,81.48,0.73,4.43,8.88,1.02,11.79,0.73,2.96,,162580.36,115128.77,285554.52,0.0,35.09,0.2,0.5,0.34,-8.01,0.72,0.0,347045.0,  인쇄 및 인쇄관련 산업
(주)양지사,30960,19-Jun,12.83,8.82,4.31,25.24,9.44,1.97,0.0,19.84,4.4,3.44,2.86,4.65,2.71,121.34,68.14,2.75,30.98,11.3,3.25,1.3,6.8,76.35,0.78,4.22,7.97,1.1,13.75,0.78,2.9,,173287.67,120040.15,317375.25,0.0,34.18,0.19,0.49,0.32,-2.09,0.58,,306654.0,  인쇄 및 인쇄관련 산업
(주)어스앤에어로스페이스,263540,17-Dec,7.43,-31.07,-43.97,34.54,5.19,-38.7,0.0,21.82,2.48,2.42,6.52,10.62,1.53,364.39,239.49,39.66,47.28,21.02,-18.4,-12.07,-28.1,67.9,,,,,,,,,71128.38,59294.59,268450.7,0.0,77.42,0.21,0.93,0.42,0.0,3.44,0.0,1035101.0,"  항공기, 우주선 및 부품 제조업"
(주)어스앤에어로스페이스,263540,18-Dec,-8.57,14.65,15.11,7.74,24.07,-5.26,0.0,-2.33,-6.62,-5.08,-6.4,-13.54,-3.13,201.87,122.19,10.88,78.23,31.18,-17.4,-17.26,-24.5,56.11,0.77,2.59,1.91,1.06,10.4,0.77,1.23,,121654.79,86749.36,288849.93,0.0,36.93,0.16,0.52,0.35,6.55,2.04,0.0,635760.0,"  항공기, 우주선 및 부품 제조업"
(주)어스앤에어로스페이스,263540,19-Dec,-22.81,-40.55,-36.87,-37.33,-36.12,-92.36,0.0,-55.4,-125.79,-155.51,-32.8,-70.05,-58.9,84.32,50.39,10.04,1287.68,56.92,-5.87,-8.67,-9.56,7.21,1.24,3.66,1.92,1.03,4.5,1.24,0.75,,83200.95,100636.52,176783.79,0.0,-65.94,-0.31,-0.55,-0.49,-2.87,2.1,0.0,552434.0,"  항공기, 우주선 및 부품 제조업"
